Number	Time	Temperature
     1	       2	0.0
     2	      48	0.0
     3	      98	0.0
     4	     148	0.0
     5	     198	0.0
     6	     248	0.0
     7	     298	0.0
     8	     348	0.0
     9	     398	0.0
    10	     448	0.0
    11	     498	0.0
    12	     548	0.0
    13	     598	0.0
    14	     648	0.0
    15	     698	0.0
    16	     748	0.0
    17	     798	0.0
    18	     848	0.0
    19	     898	0.0
    20	     948	0.0
    21	     998	0.0
    22	    1048	0.0
    23	    1098	0.0
    24	    1148	0.0
    25	    1198	0.0
    26	    1248	0.0
    27	    1298	0.0
    28	    1348	0.0
    29	    1398	0.0
    30	    1448	0.0
    31	    1498	0.0
    32	    1548	0.0
    33	    1598	0.0
    34	    1648	0.0
    35	    1698	0.0
    36	    1748	0.0
    37	    1798	0.0
    38	    1848	0.0
    39	    1898	0.0
    40	    1948	0.0
    41	    2000	0.0
    42	    2048	0.0
    43	    2098	0.0
    44	    2150	0.0
    45	    2198	0.0
    46	    2248	0.0
    47	    2298	0.0
    48	    2348	0.0
    49	    2398	0.0
    50	    2448	0.0
    51	    2498	0.0
    52	    2548	0.0
    53	    2598	0.0
    54	    2648	0.0
    55	    2700	0.0
    56	    2748	0.0
    57	    2798	0.0
    58	    2848	0.0
    59	    2898	0.0
    60	    2948	0.0
    61	    2998	0.0
    62	    3048	0.0
    63	    3098	0.0
    64	    3148	0.0
    65	    3198	0.0
    66	    3250	0.0
    67	    3298	0.0
    68	    3348	0.0
    69	    3398	0.0
    70	    3448	0.0
    71	    3498	0.0
    72	    3547	0.0
    73	    3598	0.0
    74	    3648	0.0
    75	    3698	0.0
    76	    3748	0.0
    77	    3799	0.0
    78	    3848	0.0
    79	    3898	0.0
    80	    3947	0.0
    81	    3998	0.0
    82	    4048	0.0
    83	    4097	0.0
    84	    4147	0.0
    85	    4198	0.0
    86	    4247	0.0
    87	    4297	0.0
    88	    4349	0.0
    89	    4397	0.0
    90	    4447	0.0
    91	    4498	0.0
    92	    4547	0.0
    93	    4597	0.0
    94	    4647	0.0
    95	    4697	0.0
    96	    4747	0.0
    97	    4797	0.0
    98	    4848	0.0
    99	    4897	0.0
   100	    4949	0.0
   101	    4997	0.0
   102	    5047	0.0
   103	    5097	0.0
   104	    5147	0.0
   105	    5199	0.0
   106	    5247	0.0
   107	    5297	0.0
   108	    5347	0.0
   109	    5397	0.0
   110	    5449	0.0
   111	    5497	0.0
   112	    5547	0.0
   113	    5597	0.0
   114	    5647	0.0
   115	    5697	0.0
   116	    5749	0.0
   117	    5797	0.0
   118	    5847	0.0
   119	    5899	0.0
   120	    5947	0.0
   121	    5999	0.0
   122	    6047	0.0
   123	    6097	0.0
   124	    6147	0.0
   125	    6197	0.0
   126	    6247	0.0
   127	    6297	0.0
   128	    6349	0.0
   129	    6397	0.0
   130	    6449	0.0
   131	    6499	0.0
   132	    6549	0.0
   133	    6599	0.0
   134	    6649	0.0
   135	    6700	0.0
   136	    6749	0.0
   137	    6799	0.0
   138	    6849	0.0
   139	    6899	0.0
