Cycle	Time	Value
     1	      39	0.0
     2	      89	0.0
     3	     139	0.0
     4	     189	0.0
     5	     239	0.0
     6	     289	0.0
     7	     339	0.0
     8	     389	0.0
     9	     439	0.0
    10	     488	0.0
    11	     539	0.0
    12	     589	0.0
    13	     639	0.0
    14	     688	0.0
    15	     739	0.0
    16	     788	0.0
    17	     838	0.0
    18	     889	0.0
    19	     938	0.0
    20	     988	0.0
    21	    1039	0.0
    22	    1088	0.0
    23	    1139	0.0
    24	    1188	0.0
    25	    1238	0.0
    26	    1288	0.0
    27	    1338	0.0
    28	    1389	0.0
    29	    1438	0.0
    30	    1488	0.0
    31	    1538	0.0
    32	    1588	0.0
    33	    1638	0.0
    34	    1689	0.0
    35	    1738	0.0
    36	    1788	0.0
    37	    1839	0.0
    38	    1889	0.0
    39	    1938	0.0
    40	    1988	0.0
    41	    2038	0.0
    42	    2089	0.0
    43	    2138	0.0
    44	    2188	0.0
    45	    2238	0.0
    46	    2288	0.0
    47	    2339	0.0
    48	    2388	0.0
    49	    2439	0.0
    50	    2488	0.0
    51	    2538	0.0
    52	    2588	0.0
    53	    2638	0.0
    54	    2688	0.0
    55	    2738	0.0
    56	    2790	0.0
    57	    2838	0.0
    58	    2888	0.0
    59	    2938	0.0
    60	    2989	0.0
    61	    3038	0.0
    62	    3088	0.0
    63	    3139	0.0
    64	    3188	0.0
    65	    3238	0.0
    66	    3289	0.0
    67	    3338	0.0
    68	    3388	0.0
    69	    3438	0.0
    70	    3488	0.0
    71	    3539	0.0
    72	    3588	0.0
    73	    3638	0.0
    74	    3688	0.0
    75	    3739	0.0
    76	    3789	0.0
    77	    3838	0.0
    78	    3888	0.0
    79	    3938	0.0
    80	    3988	0.0
    81	    4039	0.0
    82	    4088	0.0
    83	    4138	0.0
    84	    4188	0.0
    85	    4238	0.0
    86	    4289	0.0
    87	    4338	0.0
    88	    4388	0.0
    89	    4438	0.0
    90	    4488	0.0
    91	    4538	0.0
    92	    4588	0.0
    93	    4639	0.0
    94	    4688	0.0
    95	    4738	0.0
    96	    4788	0.0
    97	    4839	0.0
    98	    4888	0.0
    99	    4938	0.0
