Cycle	Time	Value
     1	      15	0.0
     2	      65	0.0
     3	     115	0.0
     4	     165	0.0
     5	     215	0.0
     6	     265	0.0
     7	     316	0.0
     8	     366	0.0
     9	     415	0.0
    10	     465	0.0
    11	     515	0.0
    12	     565	0.0
    13	     615	0.0
    14	     665	0.0
    15	     715	0.0
    16	     766	0.0
    17	     815	0.0
    18	     865	0.0
    19	     915	0.0
    20	     965	0.0
    21	    1016	0.0
    22	    1065	0.0
    23	    1116	0.0
    24	    1165	0.0
    25	    1215	0.0
    26	    1265	0.0
    27	    1315	0.0
    28	    1365	0.0
    29	    1415	0.0
    30	    1465	0.0
    31	    1516	0.0
    32	    1565	0.0
    33	    1615	0.0
    34	    1665	0.0
    35	    1715	0.0
    36	    1765	0.0
    37	    1815	0.0
    38	    1865	0.0
    39	    1915	0.0
    40	    1965	0.0
    41	    2015	0.0
    42	    2065	0.0
    43	    2115	0.0
    44	    2165	0.0
    45	    2216	0.0
    46	    2265	0.0
    47	    2315	0.0
    48	    2365	0.0
    49	    2415	0.0
    50	    2465	0.0
    51	    2515	0.0
    52	    2565	0.0
    53	    2616	0.0
    54	    2665	0.0
    55	    2715	0.0
    56	    2765	0.0
    57	    2815	0.0
    58	    2865	0.0
    59	    2915	0.0
    60	    2965	0.0
    61	    3015	0.0
    62	    3065	0.0
    63	    3115	0.0
    64	    3165	0.0
    65	    3215	0.0
    66	    3265	0.0
    67	    3315	0.0
    68	    3365	0.0
    69	    3415	0.0
    70	    3465	0.0
    71	    3515	0.0
    72	    3565	0.0
    73	    3615	0.0
    74	    3665	0.0
    75	    3715	0.0
    76	    3765	0.0
    77	    3815	0.0
    78	    3865	0.0
    79	    3915	0.0
    80	    3965	0.0
    81	    4015	0.0
    82	    4066	0.0
    83	    4115	0.0
    84	    4165	0.0
    85	    4215	0.0
    86	    4265	0.0
    87	    4315	0.0
    88	    4365	0.0
    89	    4415	0.0
    90	    4465	0.0
    91	    4515	0.0
    92	    4565	0.0
    93	    4615	0.0
    94	    4665	0.0
    95	    4715	0.0
    96	    4765	0.0
    97	    4815	0.0
    98	    4865	0.0
    99	    4915	0.0
   100	    4965	0.0
   101	    5015	0.0
   102	    5065	0.0
   103	    5115	0.0
   104	    5165	0.0
   105	    5215	0.0
   106	    5265	0.0
   107	    5315	0.0
   108	    5365	0.0
   109	    5415	0.0
   110	    5465	0.0
   111	    5515	0.0
   112	    5565	0.0
   113	    5615	0.0
   114	    5665	0.0
   115	    5715	0.0
   116	    5765	0.0
   117	    5815	0.0
   118	    5865	0.0
   119	    5916	0.0
   120	    5965	0.0
   121	    6015	0.0
   122	    6065	0.0
   123	    6115	0.0
   124	    6166	0.0
   125	    6215	0.0
   126	    6265	0.0
   127	    6315	0.0
   128	    6365	0.0
   129	    6415	0.0
   130	    6465	0.0
   131	    6515	0.0
   132	    6565	0.0
   133	    6615	0.0
   134	    6665	0.0
   135	    6715	0.0
   136	    6765	0.0
   137	    6815	0.0
   138	    6865	0.0
   139	    6915	0.0
   140	    6965	0.0
   141	    7015	0.0
   142	    7065	0.0
   143	    7115	0.0
   144	    7165	0.0
   145	    7215	0.0
   146	    7265	0.0
   147	    7315	0.0
   148	    7365	0.0
   149	    7415	0.0
   150	    7465	0.0
   151	    7515	0.0
   152	    7565	0.0
   153	    7615	0.0
   154	    7665	0.0
   155	    7715	0.0
   156	    7765	0.0
   157	    7815	0.0
   158	    7865	0.0
   159	    7915	0.0
   160	    7965	0.0
   161	    8015	0.0
   162	    8065	0.0
   163	    8115	0.0
   164	    8165	0.0
   165	    8215	0.0
   166	    8264	0.0
   167	    8314	0.0
   168	    8365	0.0
   169	    8415	0.0
   170	    8465	0.0
   171	    8515	0.0
   172	    8565	0.0
   173	    8615	0.0
   174	    8665	0.0
   175	    8714	0.0
   176	    8765	0.0
   177	    8815	0.0
   178	    8865	0.0
   179	    8915	0.0
   180	    8965	0.0
   181	    9015	0.0
   182	    9065	0.0
   183	    9115	0.0
   184	    9165	0.0
   185	    9215	0.0
   186	    9264	0.0
   187	    9315	0.0
   188	    9365	0.0
   189	    9413	0.0
   190	    9463	0.0
   191	    9513	0.0
   192	    9563	0.0
   193	    9613	0.0
   194	    9663	0.0
   195	    9713	0.0
   196	    9763	0.0
   197	    9813	0.0
   198	    9865	0.0
   199	    9913	0.0
   200	    9963	0.0
   201	   10013	0.0
   202	   10062	0.0
   203	   10115	0.0
   204	   10163	0.0
   205	   10212	0.0
   206	   10263	0.0
   207	   10312	0.0
   208	   10365	0.0
   209	   10415	0.0
   210	   10463	0.0
   211	   10512	0.0
   212	   10562	0.0
   213	   10612	0.0
   214	   10662	0.0
   215	   10712	0.0
   216	   10763	0.0
   217	   10813	0.0
   218	   10862	0.0
   219	   10912	0.0
   220	   10964	0.0
   221	   11012	0.0
   222	   11062	0.0
   223	   11112	0.0
   224	   11162	0.0
   225	   11215	0.0
   226	   11263	0.0
   227	   11313	0.0
   228	   11362	0.0
   229	   11415	0.0
   230	   11462	0.0
   231	   11515	0.0
   232	   11564	0.0
   233	   11612	0.0
   234	   11664	0.0
   235	   11712	0.0
   236	   11762	0.0
   237	   11812	0.0
   238	   11862	0.0
   239	   11912	0.0
   240	   11964	0.0
   241	   12012	0.0
   242	   12064	0.0
   243	   12112	0.0
   244	   12162	0.0
   245	   12212	0.0
   246	   12262	0.0
   247	   12314	0.0
   248	   12362	0.0
   249	   12412	0.0
   250	   12464	0.0
   251	   12515	0.0
   252	   12564	0.0
   253	   12615	0.0
   254	   12664	0.0
   255	   12714	0.0
   256	   12765	0.0
   257	   12812	0.0
   258	   12862	0.0
   259	   12914	0.0
   260	   12964	0.0
   261	   13014	0.0
   262	   13062	0.0
   263	   13112	0.0
   264	   13164	0.0
   265	   13214	0.0
   266	   13264	0.0
   267	   13315	0.0
   268	   13365	0.0
   269	   13414	0.0
   270	   13464	0.0
   271	   13514	0.0
   272	   13564	0.0
   273	   13614	0.0
   274	   13664	0.0
   275	   13714	0.0
   276	   13764	0.0
   277	   13814	0.0
   278	   13864	0.0
   279	   13914	0.0
   280	   13964	0.0
   281	   14014	0.0
   282	   14064	0.0
   283	   14114	0.0
   284	   14164	0.0
   285	   14215	0.0
   286	   14264	0.0
   287	   14314	0.0
   288	   14364	0.0
   289	   14415	0.0
   290	   14465	0.0
   291	   14514	0.0
   292	   14564	0.0
   293	   14614	0.0
   294	   14664	0.0
   295	   14714	0.0
   296	   14764	0.0
   297	   14814	0.0
   298	   14864	0.0
   299	   14914	0.0
   300	   14964	0.0
   301	   15014	0.0
   302	   15064	0.0
   303	   15114	0.0
   304	   15165	0.0
   305	   15215	0.0
   306	   15264	0.0
   307	   15314	0.0
   308	   15364	0.0
   309	   15414	0.0
   310	   15464	0.0
   311	   15514	0.0
   312	   15564	0.0
   313	   15614	0.0
   314	   15664	0.0
   315	   15714	0.0
   316	   15764	0.0
   317	   15814	0.0
   318	   15864	0.0
   319	   15914	0.0
   320	   15964	0.0
   321	   16014	0.0
   322	   16065	0.0
   323	   16115	0.0
   324	   16165	0.0
