Number	Time	Temperature
   201	   10038	79.1
   202	   10088	78.8
   203	   10139	78.4
   204	   10188	78.1
   205	   10238	77.7
   206	   10289	77.6
   207	   10339	77.3
   208	   10389	76.8
   209	   10439	76.5
   210	   10489	76.2
   211	   10539	75.9
   212	   10589	75.6
   213	   10639	75.5
   214	   10689	75.1
   215	   10739	74.8
   216	   10789	74.7
   217	   10839	74.4
   218	   10889	74.3
   219	   10940	74.0
   220	   10989	73.7
   221	   11039	73.4
   222	   11089	72.6
   223	   11139	72.6
   224	   11189	72.4
   225	   11239	72.1
   226	   11289	71.4
   227	   11340	71.8
   228	   11389	71.5
   229	   11439	70.2
   230	   11490	70.3
   231	   11539	70.0
   232	   11589	69.9
   233	   11639	70.0
   234	   11689	70.7
   235	   11739	70.2
   236	   11789	69.9
   237	   11839	69.9
   238	   11889	69.6
   239	   11939	68.4
   240	   11989	68.3
   241	   12039	68.1
   242	   12089	68.0
   243	   12139	67.5
   244	   12189	67.6
   245	   12239	67.5
   246	   12289	67.7
   247	   12339	68.1
   248	   12389	68.3
   249	   12439	68.0
   250	   12489	67.3
   251	   12539	67.7
   252	   12589	67.1
   253	   12639	67.6
   254	   12689	67.2
   255	   12739	66.9
   256	   12789	67.2
   257	   12839	67.1
   258	   12889	66.9
   259	   12939	66.7
   260	   12989	66.5
   261	   13039	66.3
   262	   13089	66.0
   263	   13140	66.1
   264	   13189	66.1
   265	   13239	66.0
   266	   13289	65.9
   267	   13340	65.7
   268	   13389	65.6
   269	   13439	65.6
   270	   13489	65.5
   271	   13540	65.5
   272	   13589	65.3
   273	   13639	65.2
   274	   13689	64.7
   275	   13739	64.8
   276	   13789	64.9
   277	   13839	64.8
   278	   13889	64.7
   279	   13939	64.7
   280	   13989	64.6
   281	   14039	64.6
   282	   14089	64.6
   283	   14139	64.4
   284	   14189	64.3
   285	   14239	63.9
   286	   14291	63.6
   287	   14339	63.7
   288	   14389	63.6
   289	   14439	63.7
   290	   14489	63.9
   291	   14539	64.0
   292	   14589	64.1
   293	   14639	64.1
   294	   14689	64.0
   295	   14739	64.0
   296	   14789	64.0
   297	   14839	64.0
   298	   14889	63.6
   299	   14939	63.7
   300	   14990	63.7
   301	   15039	63.7
   302	   15089	63.6
   303	   15139	63.3
   304	   15190	63.5
   305	   15240	63.3
   306	   15289	63.2
   307	   15339	63.3
   308	   15389	63.2
   309	   15439	63.3
   310	   15490	63.2
   311	   15539	63.2
   312	   15589	63.2
   313	   15639	63.1
   314	   15689	62.9
   315	   15739	63.1
   316	   15789	62.9
   317	   15838	63.1
   318	   15888	62.9
   319	   15939	62.8
   320	   15989	62.8
   321	   16039	62.8
   322	   16089	62.8
   323	   16139	62.8
   324	   16189	62.8
   325	   16239	62.3
   326	   16289	62.4
   327	   16339	62.7
   328	   16389	62.4
   329	   16439	62.5
   330	   16489	62.5
   331	   16539	62.5
   332	   16589	62.5
   333	   16639	62.4
   334	   16689	61.7
   335	   16739	62.1
   336	   16789	62.3
   337	   16839	62.3
   338	   16889	62.1
   339	   16940	62.3
   340	   16989	62.3
   341	   17040	62.3
   342	   17089	62.1
   343	   17139	62.1
   344	   17190	61.9
   345	   17238	62.0
   346	   17289	62.1
   347	   17339	61.3
   348	   17388	62.0
   349	   17440	62.0
   350	   17488	61.9
   351	   17538	62.0
   352	   17588	61.9
   353	   17639	61.9
   354	   17689	61.9
   355	   17738	62.0
   356	   17789	61.7
   357	   17839	61.9
   358	   17889	61.9
   359	   17940	61.9
   360	   17989	61.9
   361	   18039	61.7
   362	   18089	61.7
   363	   18139	61.6
   364	   18190	61.6
   365	   18239	61.5
   366	   18288	61.7
   367	   18339	61.7
   368	   18389	61.5
   369	   18438	61.6
   370	   18488	61.6
   371	   18539	61.5
   372	   18588	61.2
   373	   18638	61.6
   374	   18689	61.5
   375	   18739	61.6
   376	   18789	61.6
   377	   18839	61.6
   378	   18889	61.5
   379	   18938	61.3
   380	   18988	61.2
   381	   19038	61.3
   382	   19088	61.5
   383	   19138	61.5
   384	   19188	61.2
   385	   19239	61.2
   386	   19289	61.3
   387	   19339	61.2
   388	   19389	61.3
   389	   19438	61.3
   390	   19489	61.3
   391	   19538	61.3
   392	   19589	61.3
   393	   19639	61.2
   394	   19688	61.3
   395	   19739	61.3
   396	   19789	61.3
   397	   19839	61.1
   398	   19889	61.2
   399	   19938	61.2
   400	   19989	60.9
   401	   20038	61.2
   402	   20089	61.2
   403	   20139	60.9
   404	   20188	60.9
   405	   20238	61.1
   406	   20288	61.2
   407	   20339	61.2
   408	   20389	61.2
   409	   20438	61.1
   410	   20488	61.1
   411	   20539	60.5
   412	   20588	61.1
   413	   20638	60.9
   414	   20688	61.1
   415	   20739	60.7
   416	   20788	61.1
   417	   20839	61.1
   418	   20888	61.1
   419	   20938	60.5
   420	   20988	60.9
   421	   21039	60.9
   422	   21088	60.8
   423	   21138	60.9
   424	   21188	60.9
   425	   21238	60.9
   426	   21288	60.8
   427	   21339	60.9
   428	   21388	60.9
   429	   21438	60.9
   430	   21489	60.8
   431	   21538	60.9
   432	   21588	60.9
   433	   21639	60.8
   434	   21688	60.9
   435	   21739	60.9
   436	   21788	60.5
   437	   21838	60.5
   438	   21888	60.7
   439	   21938	60.7
   440	   21988	60.7
   441	   22038	60.8
   442	   22089	60.5
   443	   22138	60.8
   444	   22188	60.8
   445	   22238	60.8
   446	   22288	60.8
   447	   22338	60.8
   448	   22389	60.8
   449	   22438	60.8
   450	   22488	60.8
   451	   22538	60.8
   452	   22589	60.8
   453	   22638	60.8
   454	   22688	60.7
   455	   22738	60.8
   456	   22788	60.8
   457	   22838	60.8
   458	   22888	60.5
   459	   22938	60.7
   460	   22988	60.5
   461	   23038	60.7
   462	   23088	60.5
   463	   23138	60.5
   464	   23188	60.7
   465	   23238	60.7
   466	   23288	60.7
   467	   23339	60.7
   468	   23388	60.7
   469	   23438	60.7
   470	   23489	60.5
   471	   23539	60.5
   472	   23588	60.5
   473	   23638	60.7
   474	   23688	60.5
   475	   23738	60.7
   476	   23790	60.5
   477	   23838	60.5
   478	   23888	60.5
   479	   23938	60.5
   480	   23988	60.5
   481	   24038	60.4
   482	   24088	60.4
   483	   24138	60.7
   484	   24188	60.5
   485	   24238	60.5
   486	   24288	60.5
   487	   24338	60.5
   488	   24388	60.4
   489	   24439	60.5
   490	   24488	60.5
   491	   24538	60.5
   492	   24589	60.5
   493	   24638	60.5
   494	   24688	60.4
   495	   24738	60.4
   496	   24788	60.4
   497	   24838	60.5
   498	   24888	60.5
   499	   24938	60.5
   500	   24989	60.5
   501	   25038	60.5
   502	   25088	60.5
   503	   25138	60.5
   504	   25188	60.4
   505	   25239	60.5
   506	   25288	60.4
   507	   25339	60.5
   508	   25388	60.5
   509	   25438	59.6
   510	   25488	60.0
   511	   25538	60.1
   512	   25588	59.8
   513	   25638	60.1
   514	   25688	60.1
   515	   25740	60.0
   516	   25788	60.1
   517	   25838	60.1
   518	   25888	60.1
   519	   25938	60.0
   520	   25988	60.1
   521	   26038	60.0
   522	   26088	60.1
   523	   26138	60.0
   524	   26188	60.0
   525	   26238	60.1
   526	   26289	60.1
   527	   26338	59.8
   528	   26388	60.0
   529	   26440	60.0
   530	   26488	60.0
   531	   26538	60.0
   532	   26588	60.0
   533	   26638	60.1
   534	   26688	60.0
   535	   26738	59.2
   536	   26788	59.6
   537	   26838	59.6
   538	   26888	60.0
   539	   26938	59.8
   540	   26988	59.8
   541	   27038	59.8
   542	   27088	59.6
   543	   27138	59.3
   544	   27188	59.7
   545	   27238	59.8
   546	   27288	60.0
   547	   27338	60.0
   548	   27388	59.7
   549	   27438	59.3
   550	   27488	59.7
   551	   27538	59.6
   552	   27588	59.4
   553	   27638	60.0
   554	   27688	59.8
   555	   27738	60.0
   556	   27789	60.0
   557	   27839	60.0
   558	   27889	59.8
   559	   27939	59.8
   560	   27989	59.7
   561	   28039	60.0
   562	   28089	59.8
   563	   28141	59.8
   564	   28189	59.7
   565	   28239	59.8
   566	   28290	59.7
   567	   28339	60.0
   568	   28389	59.7
   569	   28439	59.4
   570	   28489	59.7
   571	   28539	59.8
   572	   28589	59.8
   573	   28639	59.8
   574	   28689	59.8
   575	   28739	59.8
   576	   28789	59.7
   577	   28839	59.7
   578	   28890	59.8
   579	   28939	59.8
   580	   28989	59.8
   581	   29039	59.8
   582	   29089	59.8
   583	   29140	59.4
   584	   29189	59.7
   585	   29239	59.8
   586	   29289	59.6
   587	   29339	60.0
   588	   29390	59.8
   589	   29439	59.8
   590	   29489	60.0
   591	   29539	59.8
   592	   29589	59.8
   593	   29640	59.7
   594	   29689	59.8
   595	   29739	59.4
   596	   29789	59.8
   597	   29839	59.7
   598	   29889	59.8
   599	   29939	59.8
   600	   29989	59.6
   601	   30039	59.6
   602	   30089	59.8
   603	   30139	59.8
   604	   30189	59.8
   605	   30239	59.8
   606	   30289	59.8
   607	   30339	59.4
   608	   30389	59.8
   609	   30439	60.0
   610	   30489	59.8
   611	   30539	59.8
   612	   30589	59.8
   613	   30639	59.7
   614	   30689	59.7
   615	   30739	59.8
   616	   30789	59.7
   617	   30840	59.7
   618	   30890	59.7
   619	   30939	59.7
   620	   30989	59.8
   621	   31039	59.8
   622	   31090	59.8
   623	   31139	59.8
   624	   31189	59.8
   625	   31240	59.4
   626	   31289	59.6
   627	   31339	59.7
   628	   31390	59.4
   629	   31439	59.7
   630	   31489	59.8
   631	   31539	59.3
   632	   31589	59.8
   633	   31639	59.7
   634	   31689	59.3
   635	   31739	59.8
   636	   31789	59.8
   637	   31839	59.7
   638	   31889	59.6
   639	   31939	59.6
   640	   31989	59.8
   641	   32039	59.7
   642	   32089	59.7
   643	   32139	59.8
   644	   32189	59.6
   645	   32239	59.6
   646	   32289	59.6
   647	   32339	59.8
   648	   32389	59.7
   649	   32439	59.8
   650	   32489	59.6
   651	   32541	59.4
   652	   32589	59.7
   653	   32639	59.8
   654	   32689	59.4
   655	   32739	59.8
   656	   32789	59.6
   657	   32839	59.6
   658	   32889	59.7
   659	   32939	59.7
   660	   32989	59.8
   661	   33041	59.8
   662	   33089	59.6
   663	   33139	59.6
   664	   33189	59.6
   665	   33239	59.6
   666	   33289	59.6
   667	   33339	59.0
   668	   33389	59.6
   669	   33439	59.6
   670	   33489	59.6
   671	   33541	59.7
   672	   33590	59.7
   673	   33639	59.8
   674	   33689	59.6
   675	   33739	59.7
   676	   33789	59.7
   677	   33839	59.7
   678	   33889	59.7
   679	   33939	59.7
   680	   33989	59.7
   681	   34039	59.7
   682	   34089	59.8
   683	   34139	59.7
   684	   34189	59.7
   685	   34239	59.7
   686	   34288	60.1
   687	   34339	60.2
   688	   34389	60.5
   689	   34439	60.5
   690	   34489	60.9
   691	   34539	60.9
   692	   34588	61.6
   693	   34638	62.3
   694	   34688	63.1
   695	   34740	63.6
   696	   34789	64.6
   697	   34838	65.2
   698	   34888	66.0
   699	   34939	66.7
   700	   34988	67.3
   701	   35039	67.9
   702	   35088	68.4
   703	   35138	69.2
   704	   35188	70.0
   705	   35239	70.7
   706	   35288	71.4
   707	   35339	71.2
   708	   35388	73.4
   709	   35438	74.0
   710	   35489	74.8
   711	   35539	74.9
   712	   35588	75.8
   713	   35638	76.2
   714	   35689	76.6
   715	   35738	77.0
   716	   35789	77.2
   717	   35839	77.5
   718	   35889	77.3
   719	   35939	77.7
   720	   35989	77.7
   721	   36040	77.9
   722	   36089	77.9
   723	   36139	77.9
   724	   36190	77.6
   725	   36239	77.9
   726	   36289	77.6
   727	   36340	77.7
   728	   36389	77.5
   729	   36439	77.5
   730	   36489	77.3
   731	   36539	77.5
   732	   36589	77.2
   733	   36640	77.0
   734	   36689	76.9
   735	   36739	76.8
   736	   36789	76.6
   737	   36839	76.5
   738	   36889	76.2
   739	   36940	76.5
   740	   36989	76.3
   741	   37039	76.2
   742	   37089	76.1
   743	   37139	75.9
   744	   37189	75.9
   745	   37239	75.9
   746	   37289	75.6
   747	   37339	75.3
   748	   37389	75.3
   749	   37439	75.2
   750	   37489	75.1
   751	   37539	75.2
   752	   37589	75.1
   753	   37639	74.8
   754	   37689	74.9
   755	   37738	74.4
   756	   37788	74.7
   757	   37838	74.3
   758	   37889	74.4
   759	   37941	74.3
   760	   37989	74.1
   761	   38041	73.7
   762	   38088	74.0
   763	   38139	73.8
   764	   38189	73.7
   765	   38238	73.6
   766	   38289	73.4
   767	   38338	73.3
   768	   38388	73.3
   769	   38438	73.3
   770	   38489	73.2
   771	   38538	73.0
   772	   38589	72.9
   773	   38639	72.9
   774	   38688	72.8
   775	   38738	72.6
   776	   38788	72.8
   777	   38838	72.6
   778	   38889	72.8
   779	   38938	72.6
   780	   38988	72.5
   781	   39038	72.5
   782	   39088	72.5
   783	   39138	72.5
   784	   39188	72.5
   785	   39239	72.4
   786	   39288	72.2
   787	   39338	72.2
   788	   39388	72.4
   789	   39439	72.4
   790	   39488	72.2
   791	   39538	72.2
   792	   39588	72.2
   793	   39638	72.2
   794	   39688	72.1
   795	   39739	72.2
   796	   39788	72.1
   797	   39838	72.2
   798	   39888	72.1
   799	   39938	72.1
   800	   39988	72.1
   801	   40039	72.1
   802	   40088	72.1
   803	   40140	72.1
   804	   40188	71.9
   805	   40238	71.8
   806	   40288	71.8
   807	   40339	71.8
   808	   40388	71.8
   809	   40438	71.9
   810	   40489	71.8
   811	   40538	71.9
   812	   40588	71.8
   813	   40638	71.7
   814	   40688	71.5
   815	   40738	71.9
   816	   40788	71.9
   817	   40839	71.9
   818	   40888	71.9
   819	   40938	71.8
   820	   40988	71.2
   821	   41038	71.8
   822	   41088	71.4
   823	   41138	71.9
   824	   41188	72.1
   825	   41238	72.1
   826	   41288	72.2
   827	   41339	72.2
   828	   41388	72.2
   829	   41438	71.8
   830	   41488	72.2
   831	   41538	72.2
   832	   41590	71.9
   833	   41638	72.2
   834	   41688	72.1
   835	   41738	71.9
   836	   41788	72.2
   837	   41838	72.2
   838	   41888	72.2
   839	   41938	72.2
   840	   41988	71.9
   841	   42038	72.2
   842	   42088	72.2
   843	   42138	72.2
   844	   42189	72.2
   845	   42238	72.1
   846	   42288	72.2
   847	   42338	72.2
   848	   42388	72.2
   849	   42438	71.8
   850	   42488	71.9
   851	   42538	71.4
   852	   42588	71.9
   853	   42638	71.9
   854	   42688	71.9
   855	   42738	71.9
   856	   42788	72.1
   857	   42838	72.1
   858	   42888	71.9
   859	   42938	71.9
   860	   42990	71.9
   861	   43038	72.1
   862	   43088	72.1
   863	   43138	72.1
   864	   43188	71.9
   865	   43238	71.9
   866	   43288	72.1
   867	   43338	71.2
   868	   43388	70.4
   869	   43439	70.2
   870	   43488	70.4
   871	   43538	71.2
   872	   43588	71.4
   873	   43638	71.5
   874	   43688	71.7
   875	   43738	71.7
   876	   43788	72.2
   877	   43838	72.2
   878	   43888	72.5
   879	   43938	72.6
   880	   43988	72.8
   881	   44039	72.8
   882	   44088	72.8
   883	   44138	72.6
   884	   44188	72.6
   885	   44239	72.8
   886	   44288	72.8
   887	   44338	72.6
   888	   44388	72.5
   889	   44438	72.6
   890	   44488	72.6
   891	   44540	72.6
   892	   44588	72.6
   893	   44638	72.6
   894	   44689	72.5
   895	   44739	72.5
   896	   44788	72.6
   897	   44838	72.2
   898	   44888	72.1
   899	   44938	72.4
   900	   44988	72.4
   901	   45038	72.5
   902	   45088	72.4
   903	   45138	72.5
   904	   45188	72.4
   905	   45240	72.5
   906	   45289	72.5
   907	   45339	72.8
   908	   45389	72.8
   909	   45439	73.3
   910	   45490	73.6
   911	   45539	74.7
   912	   45589	75.2
   913	   45640	75.6
   914	   45689	76.2
   915	   45739	76.9
   916	   45789	77.6
   917	   45839	78.3
   918	   45890	78.8
   919	   45939	79.5
   920	   45989	80.6
   921	   46039	81.6
   922	   46089	82.1
   923	   46139	83.1
   924	   46190	83.9
   925	   46239	84.8
   926	   46289	85.5
   927	   46339	86.3
   928	   46390	87.0
   929	   46439	87.7
   930	   46489	88.7
   931	   46539	89.5
   932	   46590	89.9
   933	   46639	91.7
   934	   46689	92.5
   935	   46739	93.3
   936	   46789	93.8
   937	   46839	95.0
   938	   46889	95.5
   939	   46939	96.4
   940	   46989	97.3
   941	   47039	97.9
   942	   47089	98.6
   943	   47139	99.1
   944	   47189	99.5
   945	   47239	100.1
   946	   47289	100.2
   947	   47339	100.4
   948	   47389	100.4
   949	   47439	100.4
   950	   47489	100.4
   951	   47539	100.4
   952	   47589	100.4
   953	   47639	100.1
   954	   47689	100.1
   955	   47739	99.5
   956	   47789	98.1
   957	   47839	98.6
   958	   47889	98.8
   959	   47939	99.1
   960	   47989	98.6
   961	   48039	98.6
   962	   48089	98.3
   963	   48140	98.3
   964	   48189	97.8
   965	   48239	97.8
   966	   48289	97.8
   967	   48339	97.6
   968	   48389	96.8
   969	   48440	96.4
   970	   48490	96.1
   971	   48539	95.9
   972	   48589	95.8
   973	   48640	94.6
   974	   48689	95.4
   975	   48740	95.2
   976	   48789	95.0
   977	   48839	94.9
   978	   48889	95.5
   979	   48939	95.5
   980	   48989	95.4
   981	   49039	95.2
   982	   49089	94.2
   983	   49139	94.6
   984	   49189	93.9
   985	   49239	93.6
   986	   49289	92.5
   987	   49340	93.8
   988	   49389	94.6
   989	   49439	92.6
   990	   49489	94.7
   991	   49539	94.7
   992	   49589	94.7
   993	   49640	94.9
   994	   49689	94.9
   995	   49739	95.0
   996	   49789	95.2
   997	   49839	95.4
   998	   49889	95.5
   999	   49939	95.4
  1000	   49989	95.8
  1001	   50039	95.6
  1002	   50089	95.8
  1003	   50139	95.8
  1004	   50189	95.9
  1005	   50239	95.8
  1006	   50289	95.6
  1007	   50340	95.5
  1008	   50389	94.9
  1009	   50439	95.6
  1010	   50489	95.2
  1011	   50539	95.0
  1012	   50589	95.4
  1013	   50639	95.4
  1014	   50689	95.0
  1015	   50739	94.7
  1016	   50789	95.0
  1017	   50839	94.9
  1018	   50889	94.6
  1019	   50939	94.9
  1020	   50989	94.1
  1021	   51039	94.6
  1022	   51089	94.7
  1023	   51139	93.9
  1024	   51189	94.4
  1025	   51239	94.1
  1026	   51289	94.6
  1027	   51339	94.7
  1028	   51389	94.7
  1029	   51439	95.0
  1030	   51489	95.5
  1031	   51539	95.6
  1032	   51589	95.6
  1033	   51639	95.4
  1034	   51689	93.8
  1035	   51739	95.4
  1036	   51790	95.2
  1037	   51839	95.5
  1038	   51889	95.4
  1039	   51939	95.5
  1040	   51989	95.5
  1041	   52040	95.2
  1042	   52089	95.6
  1043	   52139	95.6
  1044	   52189	95.6
  1045	   52239	95.5
  1046	   52289	95.4
  1047	   52339	95.2
  1048	   52389	95.4
  1049	   52438	94.6
  1050	   52489	94.9
  1051	   52540	94.6
  1052	   52589	94.7
  1053	   52639	94.6
  1054	   52689	94.6
  1055	   52739	94.6
  1056	   52789	94.6
  1057	   52839	94.4
  1058	   52889	94.4
  1059	   52939	94.6
  1060	   52989	94.6
  1061	   53039	94.7
  1062	   53089	94.6
  1063	   53139	94.7
  1064	   53189	94.9
  1065	   53239	95.0
  1066	   53289	94.9
  1067	   53340	94.4
  1068	   53389	94.4
  1069	   53439	93.4
  1070	   53489	93.4
  1071	   53539	93.3
  1072	   53589	92.8
  1073	   53639	92.3
  1074	   53688	91.8
  1075	   53739	91.5
  1076	   53789	91.2
  1077	   53838	90.2
  1078	   53889	90.4
  1079	   53938	89.9
  1080	   53989	89.3
  1081	   54038	88.7
  1082	   54089	88.1
  1083	   54138	87.7
  1084	   54188	87.3
  1085	   54240	86.8
  1086	   54289	86.3
  1087	   54339	85.4
  1088	   54389	85.4
  1089	   54439	85.1
  1090	   54489	84.6
  1091	   54539	83.9
  1092	   54588	83.7
  1093	   54638	83.6
  1094	   54688	83.3
  1095	   54739	82.4
  1096	   54788	82.0
  1097	   54839	81.6
  1098	   54889	81.3
  1099	   54938	80.7
  1100	   54988	80.3
  1101	   55039	80.1
  1102	   55088	80.0
  1103	   55139	79.7
  1104	   55188	79.3
  1105	   55238	79.0
  1106	   55288	78.7
  1107	   55339	78.0
  1108	   55388	77.7
  1109	   55438	77.5
  1110	   55488	76.9
  1111	   55538	76.9
  1112	   55588	76.6
  1113	   55638	76.2
  1114	   55688	76.1
  1115	   55739	75.8
  1116	   55789	75.6
  1117	   55838	75.3
  1118	   55889	75.1
  1119	   55938	74.9
  1120	   55989	74.5
  1121	   56038	74.1
  1122	   56089	73.4
  1123	   56138	73.4
  1124	   56189	73.4
  1125	   56239	73.4
  1126	   56288	73.2
  1127	   56339	72.9
  1128	   56388	72.8
  1129	   56439	72.6
  1130	   56488	72.4
  1131	   56538	72.1
  1132	   56588	71.8
  1133	   56638	71.8
  1134	   56689	71.7
  1135	   56739	71.4
  1136	   56788	71.2
  1137	   56838	70.8
  1138	   56889	70.8
  1139	   56939	70.6
  1140	   56989	70.4
  1141	   57038	70.2
  1142	   57088	70.0
  1143	   57138	69.9
  1144	   57190	69.6
  1145	   57238	69.4
  1146	   57288	69.2
  1147	   57338	69.1
  1148	   57388	69.0
  1149	   57438	68.8
  1150	   57488	68.8
  1151	   57538	68.6
  1152	   57588	68.6
  1153	   57638	68.3
  1154	   57688	68.3
  1155	   57738	68.3
  1156	   57788	68.0
  1157	   57839	67.7
  1158	   57888	67.7
  1159	   57939	67.7
  1160	   57988	67.3
  1161	   58038	67.3
  1162	   58089	67.3
  1163	   58139	67.2
  1164	   58188	67.1
  1165	   58238	66.9
  1166	   58288	67.1
  1167	   58338	66.9
  1168	   58389	66.5
  1169	   58438	66.7
  1170	   58488	66.5
  1171	   58538	66.3
  1172	   58589	66.3
  1173	   58638	66.3
  1174	   58688	66.1
  1175	   58738	66.0
  1176	   58788	65.9
  1177	   58839	65.9
  1178	   58888	65.5
  1179	   58938	65.6
  1180	   58988	65.6
  1181	   59038	65.5
  1182	   59088	65.2
  1183	   59138	65.2
  1184	   59188	65.3
  1185	   59238	64.9
  1186	   59288	64.8
  1187	   59338	65.1
  1188	   59388	64.9
  1189	   59438	64.9
  1190	   59488	64.7
  1191	   59538	64.7
  1192	   59588	64.7
  1193	   59638	64.3
  1194	   59689	64.6
  1195	   59738	64.4
  1196	   59788	64.3
  1197	   59838	64.4
  1198	   59888	64.1
  1199	   59939	64.0
  1200	   59988	63.9
  1201	   60038	63.9
  1202	   60089	63.9
  1203	   60138	63.7
  1204	   60188	63.6
  1205	   60238	63.5
  1206	   60288	63.7
  1207	   60339	63.9
  1208	   60388	63.9
  1209	   60438	63.9
  1210	   60488	63.6
  1211	   60538	63.6
  1212	   60588	63.7
  1213	   60638	63.6
  1214	   60688	63.6
  1215	   60738	63.6
  1216	   60789	63.5
  1217	   60838	63.5
  1218	   60888	63.3
  1219	   60938	63.3
  1220	   60988	63.3
  1221	   61038	63.3
  1222	   61089	63.3
  1223	   61138	62.8
  1224	   61188	63.2
  1225	   61238	62.5
  1226	   61288	63.2
  1227	   61338	63.2
  1228	   61388	63.1
  1229	   61438	63.1
  1230	   61488	63.1
  1231	   61539	63.1
  1232	   61588	62.8
  1233	   61638	62.8
  1234	   61688	62.8
  1235	   61739	62.8
  1236	   61789	62.8
  1237	   61838	62.8
  1238	   61888	62.7
  1239	   61938	62.7
  1240	   61988	62.7
  1241	   62039	62.0
  1242	   62088	62.5
  1243	   62138	62.5
  1244	   62188	62.5
  1245	   62238	62.5
  1246	   62289	62.5
  1247	   62338	62.4
  1248	   62388	62.5
  1249	   62438	62.4
