Number	Time	Temperature
   333	   16614	66.9
   334	   16664	66.9
   335	   16714	66.7
   336	   16764	66.5
   337	   16814	66.3
   338	   16864	66.2
   339	   16914	65.8
   340	   16964	65.9
   341	   17016	65.8
   342	   17064	65.6
   343	   17114	65.4
   344	   17164	65.2
   345	   17214	65.0
   346	   17264	64.8
   347	   17314	64.6
   348	   17364	64.4
   349	   17414	64.4
   350	   17465	64.2
   351	   17514	64.1
   352	   17564	63.9
   353	   17614	63.8
   354	   17664	63.4
   355	   17714	63.5
   356	   17764	63.0
   357	   17814	63.0
   358	   17864	63.0
   359	   17915	62.5
   360	   17964	62.6
   361	   18014	62.6
   362	   18064	62.2
   363	   18114	62.2
   364	   18164	62.1
   365	   18214	61.9
   366	   18264	61.8
   367	   18314	61.5
   368	   18364	61.7
   369	   18414	61.3
   370	   18464	61.0
   371	   18514	61.1
   372	   18564	60.9
   373	   18614	60.9
   374	   18664	60.7
   375	   18714	60.6
   376	   18764	60.3
   377	   18814	60.2
   378	   18864	59.9
   379	   18914	59.8
   380	   18964	59.9
   381	   19014	59.5
   382	   19064	59.5
   383	   19114	59.3
   384	   19164	59.4
   385	   19214	59.1
   386	   19264	59.0
   387	   19315	59.0
   388	   19364	58.7
   389	   19414	58.7
   390	   19464	58.6
   391	   19514	58.5
   392	   19564	58.5
   393	   19615	58.2
   394	   19664	58.1
   395	   19714	57.9
   396	   19764	57.9
   397	   19814	57.8
   398	   19865	57.7
   399	   19914	57.4
   400	   19964	57.3
   401	   20014	57.4
   402	   20064	57.3
   403	   20114	57.1
   404	   20164	57.1
   405	   20214	56.7
   406	   20264	57.0
   407	   20314	56.9
   408	   20364	56.9
   409	   20414	57.0
   410	   20464	57.0
   411	   20514	57.0
   412	   20564	57.0
   413	   20614	56.7
   414	   20664	57.3
   415	   20714	57.4
   416	   20764	57.7
   417	   20814	57.8
   418	   20864	57.9
   419	   20914	58.2
   420	   20964	58.5
   421	   21014	58.6
   422	   21065	58.7
   423	   21114	58.5
   424	   21164	58.7
   425	   21214	59.0
   426	   21264	59.3
   427	   21315	59.5
   428	   21364	59.9
   429	   21414	60.5
   430	   21464	61.0
   431	   21514	61.8
   432	   21564	63.1
   433	   21614	63.8
   434	   21664	64.9
   435	   21714	65.8
   436	   21764	66.6
   437	   21815	67.5
   438	   21864	68.5
   439	   21914	69.7
   440	   21964	70.6
   441	   22014	71.5
   442	   22064	72.6
   443	   22114	73.6
   444	   22164	74.9
   445	   22214	75.8
   446	   22265	76.3
   447	   22314	76.7
   448	   22364	77.3
   449	   22414	77.3
   450	   22464	78.0
   451	   22514	78.1
   452	   22566	78.4
   453	   22614	78.4
   454	   22664	78.2
   455	   22714	78.5
   456	   22764	78.4
   457	   22814	78.4
   458	   22866	78.2
   459	   22914	77.7
   460	   22964	78.1
   461	   23015	78.0
   462	   23064	77.7
   463	   23114	77.5
   464	   23164	77.3
   465	   23214	77.3
   466	   23265	76.7
   467	   23314	76.9
   468	   23364	76.6
   469	   23414	76.2
   470	   23463	75.9
   471	   23516	75.8
   472	   23564	75.6
   473	   23614	75.5
   474	   23664	75.2
   475	   23714	75.1
   476	   23765	74.5
   477	   23814	74.4
   478	   23864	74.4
   479	   23914	74.3
   480	   23964	74.0
   481	   24014	73.4
   482	   24064	73.6
   483	   24115	73.4
   484	   24164	73.2
   485	   24214	72.9
   486	   24264	72.9
   487	   24314	72.6
   488	   24364	72.5
   489	   24414	72.3
   490	   24464	72.2
   491	   24514	72.1
   492	   24564	71.9
   493	   24614	71.9
   494	   24664	71.5
   495	   24714	71.4
   496	   24764	71.4
   497	   24814	71.4
   498	   24864	71.4
   499	   24914	71.4
   500	   24964	71.3
   501	   25014	71.3
   502	   25064	71.3
   503	   25114	71.4
   504	   25164	71.4
   505	   25214	71.4
   506	   25264	71.7
   507	   25313	71.7
   508	   25363	71.8
   509	   25413	71.7
   510	   25464	71.8
   511	   25513	71.8
   512	   25563	72.1
   513	   25614	72.2
   514	   25663	71.9
   515	   25714	71.8
   516	   25763	72.1
   517	   25813	72.1
   518	   25863	72.2
   519	   25914	72.3
   520	   25964	72.1
   521	   26013	72.3
   522	   26063	72.2
   523	   26113	72.2
   524	   26163	72.1
   525	   26213	72.1
   526	   26263	71.9
   527	   26313	72.1
   528	   26363	71.9
   529	   26413	71.7
   530	   26463	71.8
   531	   26514	71.4
   532	   26563	71.4
   533	   26613	71.5
   534	   26664	71.5
   535	   26714	71.5
   536	   26764	71.5
   537	   26813	71.4
   538	   26863	71.4
   539	   26913	71.4
   540	   26963	71.5
   541	   27013	70.6
   542	   27063	71.5
   543	   27113	71.7
   544	   27163	71.8
   545	   27213	71.9
   546	   27263	71.9
   547	   27313	71.9
   548	   27363	72.1
   549	   27413	72.1
   550	   27463	72.1
   551	   27513	72.1
   552	   27563	72.1
   553	   27613	71.9
   554	   27664	71.9
   555	   27713	71.9
   556	   27764	71.9
   557	   27814	71.8
   558	   27863	71.7
   559	   27914	71.4
   560	   27963	71.7
   561	   28013	71.5
   562	   28063	71.4
   563	   28113	71.1
   564	   28163	71.5
   565	   28213	71.4
   566	   28263	71.4
   567	   28313	71.5
   568	   28363	71.4
   569	   28413	71.5
   570	   28463	71.7
   571	   28514	71.7
   572	   28564	71.8
   573	   28613	71.8
   574	   28663	71.9
   575	   28713	71.9
   576	   28763	71.9
   577	   28813	72.1
   578	   28863	72.1
   579	   28913	71.9
   580	   28963	72.1
   581	   29013	72.1
   582	   29063	71.9
   583	   29113	72.1
   584	   29163	72.1
   585	   29213	71.9
   586	   29264	71.4
   587	   29314	71.7
   588	   29364	71.4
   589	   29414	71.8
   590	   29464	71.8
   591	   29514	71.7
   592	   29564	71.8
   593	   29615	71.7
   594	   29666	71.8
   595	   29714	71.8
   596	   29764	71.7
   597	   29814	71.8
   598	   29865	71.8
   599	   29914	71.7
   600	   29964	71.9
   601	   30014	71.9
   602	   30064	71.9
   603	   30114	71.9
   604	   30164	71.8
   605	   30214	72.1
   606	   30264	72.3
   607	   30314	72.5
   608	   30365	73.0
   609	   30414	73.4
   610	   30464	74.0
   611	   30514	74.4
   612	   30564	75.1
   613	   30614	75.6
   614	   30664	76.7
   615	   30714	77.4
   616	   30764	78.5
   617	   30814	79.2
   618	   30864	80.6
   619	   30914	81.7
   620	   30964	82.6
   621	   31014	83.4
   622	   31065	84.3
   623	   31114	85.2
   624	   31164	86.1
   625	   31214	87.0
   626	   31264	88.0
   627	   31315	88.9
   628	   31364	89.8
   629	   31414	90.6
   630	   31465	91.5
   631	   31515	93.2
   632	   31564	94.1
   633	   31614	94.8
   634	   31664	95.6
   635	   31714	96.4
   636	   31764	97.1
   637	   31814	97.8
   638	   31864	97.8
   639	   31914	98.8
   640	   31964	99.1
   641	   32014	99.6
   642	   32065	99.8
   643	   32114	99.8
   644	   32164	100.1
   645	   32214	99.9
   646	   32264	99.9
   647	   32314	99.9
   648	   32364	99.8
   649	   32414	99.6
   650	   32464	99.4
   651	   32514	99.3
   652	   32564	99.1
   653	   32614	98.8
   654	   32664	98.6
   655	   32714	97.9
   656	   32764	97.6
   657	   32814	97.1
   658	   32864	97.3
   659	   32914	96.9
   660	   32964	96.6
   661	   33014	96.4
   662	   33064	96.0
   663	   33114	95.6
   664	   33164	95.5
   665	   33214	95.0
   666	   33264	95.0
   667	   33315	94.7
   668	   33365	94.1
   669	   33414	94.2
   670	   33464	94.1
   671	   33515	94.0
   672	   33564	94.0
   673	   33614	94.0
   674	   33664	94.1
   675	   33714	94.1
   676	   33764	94.2
   677	   33815	94.4
   678	   33864	94.7
   679	   33914	94.8
   680	   33964	95.3
   681	   34014	95.5
   682	   34064	95.8
   683	   34114	96.0
   684	   34164	96.0
   685	   34214	95.8
   686	   34264	96.0
   687	   34314	96.1
   688	   34364	96.0
   689	   34414	96.0
   690	   34464	96.1
   691	   34514	96.1
   692	   34565	95.3
   693	   34614	95.6
   694	   34664	95.5
   695	   34714	95.3
   696	   34764	95.2
   697	   34814	95.2
   698	   34864	95.0
   699	   34914	94.8
   700	   34965	94.7
   701	   35014	94.4
   702	   35064	94.5
   703	   35114	94.2
   704	   35165	94.4
   705	   35214	94.2
   706	   35264	94.4
   707	   35314	94.4
   708	   35364	94.4
   709	   35414	94.5
   710	   35465	94.7
   711	   35514	94.8
   712	   35564	95.0
   713	   35614	95.0
   714	   35664	94.8
   715	   35716	95.3
   716	   35764	95.3
   717	   35814	95.2
   718	   35864	95.5
   719	   35914	95.5
   720	   35966	95.6
   721	   36014	95.6
   722	   36064	95.6
   723	   36114	95.5
   724	   36164	95.5
   725	   36214	95.3
   726	   36264	95.3
   727	   36315	95.2
   728	   36364	95.0
   729	   36414	94.7
   730	   36464	94.8
   731	   36514	94.7
   732	   36564	94.5
   733	   36614	94.5
   734	   36664	94.5
   735	   36714	94.2
   736	   36765	94.5
   737	   36814	94.5
   738	   36864	94.5
   739	   36915	94.5
   740	   36964	94.4
   741	   37015	94.7
   742	   37064	94.8
   743	   37114	94.8
   744	   37164	95.2
   745	   37214	95.2
   746	   37264	95.3
   747	   37314	95.3
   748	   37364	95.3
   749	   37414	95.5
   750	   37464	95.5
   751	   37514	95.0
   752	   37564	95.3
   753	   37614	95.3
   754	   37664	95.2
   755	   37714	95.2
   756	   37764	95.2
   757	   37814	95.0
   758	   37864	95.0
   759	   37914	94.7
   760	   37964	94.7
   761	   38014	94.4
   762	   38064	94.7
   763	   38114	94.4
   764	   38165	94.5
   765	   38214	94.4
   766	   38264	94.1
   767	   38314	94.0
   768	   38364	93.2
   769	   38414	92.3
   770	   38464	92.1
   771	   38514	91.3
   772	   38564	90.9
   773	   38615	90.3
   774	   38664	89.6
   775	   38714	88.9
   776	   38764	88.0
   777	   38814	87.9
   778	   38865	86.7
   779	   38914	86.4
   780	   38964	85.1
   781	   39014	84.3
   782	   39064	83.9
   783	   39114	83.1
   784	   39164	82.4
   785	   39214	81.9
   786	   39264	81.2
   787	   39314	80.5
   788	   39365	79.9
   789	   39414	79.3
   790	   39464	78.7
   791	   39514	78.0
   792	   39564	77.4
   793	   39616	76.4
   794	   39664	75.8
   795	   39714	75.2
   796	   39764	74.5
   797	   39814	74.0
   798	   39864	73.7
   799	   39914	73.2
   800	   39964	72.6
   801	   40014	71.9
   802	   40064	71.4
   803	   40114	71.0
   804	   40164	70.3
   805	   40214	69.5
   806	   40264	68.5
   807	   40314	68.5
   808	   40364	67.9
   809	   40414	67.4
   810	   40464	66.9
   811	   40514	66.1
   812	   40564	66.1
   813	   40614	65.3
   814	   40664	65.0
   815	   40715	64.5
   816	   40764	64.2
   817	   40815	63.9
   818	   40864	63.1
   819	   40914	62.6
   820	   40964	62.3
   821	   41014	61.8
   822	   41064	61.4
   823	   41114	61.1
   824	   41164	60.6
   825	   41214	60.5
   826	   41264	60.2
   827	   41313	59.4
   828	   41364	59.4
   829	   41414	59.1
   830	   41464	58.5
   831	   41513	57.8
   832	   41564	57.7
   833	   41614	57.3
   834	   41664	57.1
   835	   41714	57.0
   836	   41764	56.6
   837	   41814	56.3
   838	   41864	56.2
   839	   41914	55.9
   840	   41964	55.5
   841	   42014	55.4
   842	   42064	55.0
   843	   42114	54.8
   844	   42164	54.7
   845	   42214	54.6
   846	   42264	54.5
   847	   42314	54.1
   848	   42364	54.1
   849	   42414	54.0
   850	   42464	53.8
   851	   42514	53.8
   852	   42564	53.7
   853	   42614	53.4
   854	   42664	53.4
   855	   42714	53.2
   856	   42763	53.0
   857	   42814	53.0
   858	   42864	52.6
   859	   42914	52.5
   860	   42964	52.7
   861	   43014	52.6
   862	   43063	52.6
   863	   43114	52.5
   864	   43163	52.3
   865	   43214	52.5
   866	   43264	52.1
   867	   43314	52.1
   868	   43363	52.1
   869	   43413	51.9
   870	   43463	52.1
   871	   43513	51.8
   872	   43563	51.9
   873	   43613	51.4
   874	   43663	51.4
   875	   43714	51.9
   876	   43763	52.2
   877	   43813	52.3
   878	   43863	52.7
   879	   43913	53.3
   880	   43963	54.6
   881	   44013	55.4
   882	   44063	56.3
   883	   44113	57.0
   884	   44163	58.1
   885	   44213	59.1
   886	   44263	60.1
   887	   44313	61.1
   888	   44363	62.1
   889	   44414	62.9
   890	   44463	63.7
   891	   44513	64.5
   892	   44563	65.0
   893	   44613	66.1
   894	   44663	66.6
   895	   44713	66.9
   896	   44763	67.1
   897	   44814	67.3
   898	   44863	67.0
   899	   44913	67.7
   900	   44963	67.7
   901	   45013	67.7
   902	   45063	67.8
   903	   45113	67.7
   904	   45164	67.7
   905	   45213	67.5
   906	   45263	67.4
   907	   45313	67.4
   908	   45363	67.4
   909	   45413	67.1
   910	   45463	67.1
   911	   45513	67.0
   912	   45564	66.9
   913	   45613	66.7
   914	   45663	66.5
   915	   45713	66.2
   916	   45763	66.3
   917	   45813	66.2
   918	   45863	65.9
   919	   45913	65.7
   920	   45963	65.4
   921	   46013	65.3
   922	   46063	65.3
   923	   46113	65.2
   924	   46163	65.0
   925	   46213	64.6
   926	   46263	64.8
   927	   46313	64.5
   928	   46363	64.4
   929	   46413	64.2
   930	   46463	63.9
   931	   46513	63.9
   932	   46563	63.8
   933	   46613	63.5
   934	   46665	63.0
   935	   46713	63.4
   936	   46764	63.3
   937	   46814	63.1
   938	   46864	62.9
   939	   46914	62.9
   940	   46964	62.5
   941	   47015	62.5
   942	   47064	62.5
   943	   47114	62.2
   944	   47164	61.8
   945	   47214	61.8
   946	   47264	61.7
   947	   47314	61.1
   948	   47364	61.5
   949	   47415	61.4
   950	   47464	61.1
   951	   47514	61.1
   952	   47564	61.0
   953	   47614	60.3
   954	   47664	60.9
   955	   47714	60.6
   956	   47764	60.5
   957	   47814	60.2
   958	   47864	60.2
   959	   47914	60.1
   960	   47964	59.9
   961	   48014	59.9
   962	   48064	59.8
   963	   48114	59.5
   964	   48164	59.3
   965	   48214	59.4
   966	   48264	59.3
   967	   48314	58.9
   968	   48364	59.0
   969	   48414	58.9
   970	   48464	58.7
   971	   48515	58.7
   972	   48564	58.5
   973	   48614	58.5
   974	   48664	58.3
   975	   48714	58.1
   976	   48764	58.1
   977	   48814	58.1
   978	   48866	57.9
   979	   48914	57.8
   980	   48964	57.4
   981	   49014	57.5
   982	   49064	57.3
   983	   49115	57.4
   984	   49164	57.3
   985	   49214	57.1
   986	   49264	57.1
   987	   49314	57.0
   988	   49364	57.0
   989	   49414	57.0
   990	   49464	57.0
   991	   49514	57.0
   992	   49564	56.7
   993	   49614	57.1
   994	   49664	57.1
   995	   49714	57.1
   996	   49764	57.3
   997	   49814	57.5
   998	   49864	57.8
   999	   49914	57.7
  1000	   49964	58.1
  1001	   50014	57.9
  1002	   50064	58.1
  1003	   50114	58.5
  1004	   50164	58.5
  1005	   50214	59.0
  1006	   50264	59.3
  1007	   50314	59.8
  1008	   50365	60.1
  1009	   50414	60.5
  1010	   50464	61.4
  1011	   50514	62.5
  1012	   50564	63.3
  1013	   50614	63.8
  1014	   50664	65.0
  1015	   50715	65.7
  1016	   50764	66.7
  1017	   50814	68.9
  1018	   50864	69.8
  1019	   50914	70.7
  1020	   50964	71.8
  1021	   51014	72.6
  1022	   51064	73.6
  1023	   51114	74.5
  1024	   51164	75.2
  1025	   51214	75.6
  1026	   51264	76.6
  1027	   51314	76.9
  1028	   51364	77.5
  1029	   51414	78.1
  1030	   51464	78.2
  1031	   51514	78.5
  1032	   51564	78.5
  1033	   51614	78.7
  1034	   51664	78.7
  1035	   51714	78.7
  1036	   51764	78.2
  1037	   51814	78.5
  1038	   51864	78.4
  1039	   51914	78.4
  1040	   51964	78.2
  1041	   52014	78.1
  1042	   52064	77.7
  1043	   52114	77.3
  1044	   52164	77.4
  1045	   52215	76.9
  1046	   52264	77.1
  1047	   52314	76.7
  1048	   52365	76.6
  1049	   52414	76.2
  1050	   52464	76.3
  1051	   52514	76.0
  1052	   52565	75.5
  1053	   52614	75.6
  1054	   52664	75.5
  1055	   52714	74.9
  1056	   52765	74.3
  1057	   52814	74.3
  1058	   52864	74.5
  1059	   52914	74.3
  1060	   52964	74.1
  1061	   53014	73.6
  1062	   53064	73.8
  1063	   53114	73.6
  1064	   53164	73.3
  1065	   53214	73.3
  1066	   53265	72.5
  1067	   53314	72.8
  1068	   53364	72.6
  1069	   53414	72.5
  1070	   53464	72.3
  1071	   53514	71.9
  1072	   53564	72.2
  1073	   53614	72.1
  1074	   53664	71.5
  1075	   53714	71.8
  1076	   53764	71.7
  1077	   53814	71.5
  1078	   53864	71.5
  1079	   53914	71.1
  1080	   53964	71.4
  1081	   54014	71.4
  1082	   54065	71.4
  1083	   54114	71.4
  1084	   54164	71.4
  1085	   54214	71.4
  1086	   54264	71.4
  1087	   54314	71.5
  1088	   54364	71.7
  1089	   54415	71.7
  1090	   54464	71.8
  1091	   54514	71.8
  1092	   54564	71.9
  1093	   54614	72.1
  1094	   54664	72.1
  1095	   54715	71.9
  1096	   54764	72.1
  1097	   54814	72.1
  1098	   54864	71.9
  1099	   54914	71.8
  1100	   54966	71.9
  1101	   55014	71.8
  1102	   55064	71.9
  1103	   55114	71.7
  1104	   55164	71.7
  1105	   55214	71.5
  1106	   55265	71.3
  1107	   55314	71.5
  1108	   55364	71.4
  1109	   55414	71.4
  1110	   55464	71.4
  1111	   55514	71.4
  1112	   55564	71.3
  1113	   55614	71.4
  1114	   55664	71.4
  1115	   55714	71.3
  1116	   55764	71.4
  1117	   55814	71.3
  1118	   55864	71.5
  1119	   55916	71.7
  1120	   55966	71.7
  1121	   56014	71.8
  1122	   56064	71.9
  1123	   56114	71.9
  1124	   56164	71.9
  1125	   56214	71.9
  1126	   56264	72.1
  1127	   56314	72.1
  1128	   56364	71.9
  1129	   56414	72.1
  1130	   56464	72.1
  1131	   56514	71.9
  1132	   56564	72.1
  1133	   56614	71.9
  1134	   56664	71.9
  1135	   56714	71.8
  1136	   56764	71.8
  1137	   56814	71.9
  1138	   56864	71.9
  1139	   56914	71.8
  1140	   56964	71.8
  1141	   57014	71.8
  1142	   57064	71.8
  1143	   57114	71.7
  1144	   57166	71.7
  1145	   57214	71.8
  1146	   57264	71.9
  1147	   57314	72.2
  1148	   57364	72.5
  1149	   57414	72.9
  1150	   57464	73.3
  1151	   57514	74.0
  1152	   57564	74.4
  1153	   57614	75.2
  1154	   57664	76.7
  1155	   57714	77.5
  1156	   57765	78.2
  1157	   57814	79.2
  1158	   57864	80.0
  1159	   57916	80.5
  1160	   57964	81.9
  1161	   58014	82.7
  1162	   58064	83.6
  1163	   58114	84.3
  1164	   58164	84.8
  1165	   58214	86.2
  1166	   58264	88.1
  1167	   58313	89.0
  1168	   58365	90.0
  1169	   58413	90.6
  1170	   58463	91.6
  1171	   58514	92.6
  1172	   58563	93.5
  1173	   58614	94.2
  1174	   58663	95.0
  1175	   58714	95.8
  1176	   58763	96.6
  1177	   58813	97.4
  1178	   58865	97.9
  1179	   58913	99.1
  1180	   58964	99.4
  1181	   59014	99.8
  1182	   59064	99.8
  1183	   59115	99.9
  1184	   59163	100.1
  1185	   59214	100.1
  1186	   59264	100.1
  1187	   59314	100.1
  1188	   59364	99.6
  1189	   59414	99.8
  1190	   59464	99.6
  1191	   59514	99.1
  1192	   59564	99.1
  1193	   59614	98.8
  1194	   59664	98.6
  1195	   59714	98.3
  1196	   59764	98.1
  1197	   59814	97.6
  1198	   59864	97.4
  1199	   59914	97.1
  1200	   59965	96.9
  1201	   60014	96.6
  1202	   60064	96.3
  1203	   60114	96.0
  1204	   60163	95.5
  1205	   60213	94.4
  1206	   60263	95.0
  1207	   60313	94.7
  1208	   60364	94.4
  1209	   60414	94.2
  1210	   60464	94.1
  1211	   60514	94.1
  1212	   60564	93.5
  1213	   60614	93.8
  1214	   60664	93.8
  1215	   60714	93.7
  1216	   60763	94.1
  1217	   60813	94.2
  1218	   60863	94.4
  1219	   60913	94.5
  1220	   60963	94.7
  1221	   61013	95.0
  1222	   61063	95.3
  1223	   61115	95.3
  1224	   61163	95.5
  1225	   61213	96.0
  1226	   61263	96.0
  1227	   61313	96.1
  1228	   61363	96.1
  1229	   61413	96.0
  1230	   61464	96.1
  1231	   61513	96.1
  1232	   61563	95.8
  1233	   61613	95.8
  1234	   61664	95.8
  1235	   61714	95.2
  1236	   61764	95.6
  1237	   61814	94.8
  1238	   61863	95.2
  1239	   61914	95.0
  1240	   61963	95.0
  1241	   62013	94.7
  1242	   62063	94.5
  1243	   62113	94.4
  1244	   62163	94.2
  1245	   62214	94.2
  1246	   62263	94.1
  1247	   62313	94.2
  1248	   62363	94.2
  1249	   62413	94.2
