Number	Time	Temperature
   146	    7245	95.6
   147	    7295	95.6
   148	    7346	95.2
   149	    7395	95.6
   150	    7446	95.6
   151	    7495	95.8
   152	    7545	95.9
   153	    7595	95.8
   154	    7645	95.6
   155	    7695	95.8
   156	    7745	95.5
   157	    7795	95.6
   158	    7845	95.5
   159	    7895	95.4
   160	    7945	94.9
   161	    7995	94.7
   162	    8045	94.9
   163	    8096	95.0
   164	    8145	94.9
   165	    8195	94.9
   166	    8245	94.6
   167	    8295	94.1
   168	    8345	93.9
   169	    8395	93.4
   170	    8445	92.6
   171	    8495	92.5
   172	    8545	92.0
   173	    8595	91.0
   174	    8645	90.5
   175	    8695	89.9
   176	    8745	89.5
   177	    8795	88.6
   178	    8845	88.1
   179	    8895	87.7
   180	    8945	87.1
   181	    8995	86.6
   182	    9046	85.8
   183	    9095	85.5
   184	    9145	84.9
   185	    9195	83.6
   186	    9245	83.1
   187	    9296	83.4
   188	    9345	82.8
   189	    9395	82.4
   190	    9445	82.0
   191	    9495	81.6
   192	    9546	80.9
   193	    9595	80.3
   194	    9645	79.4
   195	    9695	79.1
   196	    9745	79.5
   197	    9796	79.1
   198	    9845	78.3
   199	    9895	78.0
   200	    9946	77.6
   201	    9995	77.2
   202	   10047	76.8
   203	   10095	76.5
   204	   10145	75.3
   205	   10195	75.1
   206	   10246	74.7
   207	   10296	74.3
   208	   10346	74.5
   209	   10396	74.5
   210	   10446	74.0
   211	   10496	73.6
   212	   10548	73.3
   213	   10596	73.0
   214	   10646	72.6
   215	   10696	72.5
   216	   10746	72.2
   217	   10796	72.1
   218	   10846	71.8
   219	   10896	71.5
   220	   10946	71.2
   221	   10996	70.8
   222	   11047	70.7
   223	   11096	70.3
   224	   11147	70.0
   225	   11196	69.8
   226	   11246	69.5
   227	   11296	69.4
   228	   11346	69.1
   229	   11396	68.8
   230	   11446	68.7
   231	   11498	68.6
   232	   11546	68.1
   233	   11596	68.3
   234	   11646	68.0
   235	   11696	67.6
   236	   11746	67.3
   237	   11796	67.1
   238	   11846	66.9
   239	   11896	66.8
   240	   11946	66.5
   241	   11996	66.4
   242	   12046	66.3
   243	   12096	66.1
   244	   12146	65.9
   245	   12196	65.9
   246	   12246	65.2
   247	   12296	64.9
   248	   12346	64.8
   249	   12396	64.7
   250	   12446	64.4
   251	   12496	64.3
   252	   12546	64.3
   253	   12596	64.3
   254	   12646	64.3
   255	   12697	64.0
   256	   12746	64.0
   257	   12796	63.9
   258	   12846	63.7
   259	   12896	63.6
   260	   12947	63.3
   261	   12996	63.1
   262	   13046	63.2
   263	   13096	63.1
   264	   13146	62.9
   265	   13197	62.9
   266	   13246	62.8
   267	   13296	62.7
   268	   13346	62.5
   269	   13396	62.5
   270	   13447	62.4
   271	   13496	62.3
   272	   13546	62.1
   273	   13596	62.0
   274	   13646	62.0
   275	   13698	61.9
   276	   13746	61.7
   277	   13796	61.7
   278	   13846	61.6
   279	   13896	61.5
   280	   13946	61.3
   281	   13997	61.3
   282	   14046	61.2
   283	   14096	61.1
   284	   14146	61.5
   285	   14196	61.3
   286	   14246	61.2
   287	   14296	61.1
   288	   14346	61.1
   289	   14396	61.1
   290	   14446	60.8
   291	   14496	60.9
   292	   14546	60.8
   293	   14596	60.8
   294	   14646	60.7
   295	   14696	60.5
   296	   14746	60.7
   297	   14796	60.5
   298	   14846	60.5
   299	   14896	60.2
   300	   14948	60.2
   301	   14996	60.2
   302	   15046	60.2
   303	   15096	60.2
   304	   15146	60.1
   305	   15196	60.1
   306	   15246	60.1
   307	   15295	60.0
   308	   15348	59.8
   309	   15396	59.8
   310	   15446	59.7
   311	   15496	59.7
   312	   15546	59.3
   313	   15596	59.0
   314	   15647	59.3
   315	   15696	59.3
   316	   15746	59.3
   317	   15796	59.3
   318	   15848	59.2
   319	   15898	59.2
   320	   15947	59.0
   321	   15996	59.0
   322	   16046	58.9
   323	   16095	58.8
   324	   16146	58.9
   325	   16196	58.8
   326	   16246	58.8
   327	   16295	58.8
   328	   16346	58.6
   329	   16396	58.8
   330	   16447	58.6
   331	   16496	58.6
   332	   16546	58.6
   333	   16596	58.5
   334	   16645	58.5
   335	   16698	58.5
   336	   16746	58.4
   337	   16796	58.5
   338	   16846	58.4
   339	   16898	58.5
   340	   16946	58.4
   341	   16998	58.4
   342	   17046	58.4
   343	   17097	58.4
   344	   17146	58.4
   345	   17195	58.4
   346	   17246	58.2
   347	   17296	58.2
   348	   17348	58.1
   349	   17395	58.2
   350	   17446	58.0
   351	   17495	58.1
   352	   17548	58.1
   353	   17595	57.8
   354	   17646	57.8
   355	   17696	58.0
   356	   17746	58.0
   357	   17795	58.0
   358	   17847	57.8
   359	   17895	58.0
   360	   17947	57.8
   361	   17997	57.8
   362	   18048	57.8
   363	   18097	57.8
   364	   18145	57.7
   365	   18196	57.6
   366	   18247	57.7
   367	   18298	57.8
   368	   18345	57.8
   369	   18395	57.7
   370	   18446	57.7
   371	   18495	57.7
   372	   18548	57.6
   373	   18597	57.4
   374	   18647	57.6
   375	   18697	57.6
   376	   18748	57.6
   377	   18797	57.4
   378	   18847	57.6
   379	   18896	57.6
   380	   18947	57.6
   381	   18997	57.6
   382	   19047	57.6
   383	   19097	57.7
   384	   19147	57.6
   385	   19197	57.4
   386	   19248	57.6
   387	   19298	57.4
   388	   19347	57.7
   389	   19397	57.7
   390	   19448	57.8
   391	   19499	57.8
   392	   19547	58.1
   393	   19597	58.4
   394	   19647	58.5
   395	   19697	58.9
   396	   19747	59.7
   397	   19798	59.8
   398	   19847	60.2
   399	   19898	60.5
   400	   19947	60.8
   401	   19997	60.5
   402	   20048	60.8
   403	   20097	61.5
   404	   20147	61.6
   405	   20197	61.7
   406	   20248	61.7
   407	   20297	62.0
   408	   20348	62.1
   409	   20397	62.3
   410	   20448	62.3
   411	   20497	62.3
   412	   20547	62.4
   413	   20597	62.4
   414	   20647	62.4
   415	   20697	62.4
   416	   20747	62.4
   417	   20797	62.4
   418	   20847	62.4
   419	   20897	62.4
   420	   20947	62.3
   421	   20997	62.0
   422	   21047	62.3
   423	   21098	62.3
   424	   21147	62.1
   425	   21197	62.0
   426	   21247	62.0
   427	   21297	62.0
   428	   21348	62.0
   429	   21397	61.9
   430	   21447	61.9
   431	   21498	61.9
   432	   21547	61.7
   433	   21597	61.9
   434	   21647	61.7
   435	   21697	61.6
   436	   21746	61.6
   437	   21795	61.6
   438	   21846	61.6
   439	   21895	61.6
   440	   21946	61.2
   441	   21995	61.5
   442	   22046	61.5
   443	   22095	61.2
   444	   22146	61.5
   445	   22195	61.5
   446	   22246	61.2
   447	   22295	61.2
   448	   22345	61.2
   449	   22395	61.1
   450	   22446	61.2
   451	   22496	61.1
   452	   22545	60.9
   453	   22595	61.1
   454	   22646	60.9
   455	   22695	60.9
   456	   22746	60.9
   457	   22795	60.9
   458	   22846	60.9
   459	   22895	60.8
   460	   22946	60.8
   461	   22995	60.7
   462	   23045	60.7
   463	   23095	60.7
   464	   23146	60.7
   465	   23195	60.5
   466	   23246	60.5
   467	   23295	60.7
   468	   23347	60.5
   469	   23395	60.5
   470	   23446	60.2
   471	   23495	60.5
   472	   23546	60.5
   473	   23595	60.5
   474	   23646	60.4
   475	   23695	60.4
   476	   23745	60.4
   477	   23795	60.4
   478	   23845	60.4
   479	   23895	60.2
   480	   23945	60.2
   481	   23995	60.2
   482	   24046	60.2
   483	   24095	60.1
   484	   24146	60.2
   485	   24195	60.2
   486	   24246	60.5
   487	   24295	60.7
   488	   24346	60.8
   489	   24395	61.3
   490	   24445	61.7
   491	   24495	62.1
   492	   24545	62.5
   493	   24595	63.2
   494	   24647	63.7
   495	   24695	64.3
   496	   24745	64.9
   497	   24795	66.4
   498	   24845	67.3
   499	   24896	68.1
   500	   24945	68.8
   501	   24995	69.6
   502	   25045	70.6
   503	   25095	71.2
   504	   25146	72.2
   505	   25196	72.1
   506	   25246	72.9
   507	   25295	73.6
   508	   25345	74.9
   509	   25395	75.9
   510	   25446	76.1
   511	   25495	76.3
   512	   25545	77.0
   513	   25595	76.6
   514	   25645	77.3
   515	   25695	77.5
   516	   25746	77.9
   517	   25795	77.9
   518	   25846	77.9
   519	   25895	77.9
   520	   25946	77.9
   521	   25995	77.9
   522	   26045	78.0
   523	   26095	77.7
   524	   26145	77.5
   525	   26195	77.6
   526	   26246	77.5
   527	   26295	77.2
   528	   26345	77.2
   529	   26396	76.9
   530	   26446	76.8
   531	   26495	76.6
   532	   26546	76.5
   533	   26596	76.3
   534	   26645	75.8
   535	   26695	76.1
   536	   26745	76.0
   537	   26795	75.9
   538	   26847	75.8
   539	   26895	75.6
   540	   26945	75.1
   541	   26995	74.9
   542	   27047	74.4
   543	   27095	74.0
   544	   27145	74.0
   545	   27195	74.3
   546	   27246	74.1
   547	   27296	73.4
   548	   27345	73.3
   549	   27395	73.3
   550	   27446	73.4
   551	   27495	73.3
   552	   27545	73.2
   553	   27595	72.9
   554	   27646	72.5
   555	   27695	72.9
   556	   27747	72.6
   557	   27796	72.6
   558	   27848	72.5
   559	   27896	72.5
   560	   27946	72.5
   561	   27996	72.4
   562	   28047	72.4
   563	   28096	72.2
   564	   28147	72.1
   565	   28196	72.2
   566	   28247	72.1
   567	   28296	72.2
   568	   28347	73.4
   569	   28396	73.4
   570	   28447	73.3
   571	   28496	73.3
   572	   28547	73.2
   573	   28596	73.0
   574	   28646	73.2
   575	   28696	73.0
   576	   28747	72.8
   577	   28796	72.8
   578	   28846	72.8
   579	   28897	72.6
   580	   28948	72.5
   581	   28996	72.6
   582	   29047	72.5
   583	   29096	72.4
   584	   29147	72.2
   585	   29196	72.2
   586	   29246	72.2
   587	   29296	72.2
   588	   29346	72.2
   589	   29396	72.2
   590	   29447	72.2
   591	   29496	72.1
   592	   29546	71.7
   593	   29596	71.5
   594	   29648	71.8
   595	   29696	71.8
   596	   29746	71.4
   597	   29796	71.7
   598	   29847	71.7
   599	   29896	71.7
   600	   29946	71.7
   601	   29996	71.7
   602	   30046	71.7
   603	   30096	71.7
   604	   30147	71.7
   605	   30196	71.5
   606	   30246	71.7
   607	   30296	71.7
   608	   30346	71.8
   609	   30396	71.8
   610	   30446	71.7
   611	   30496	71.7
   612	   30546	71.8
   613	   30596	71.7
   614	   30646	71.7
   615	   30696	71.7
   616	   30747	71.7
   617	   30796	71.7
   618	   30847	71.4
   619	   30896	71.7
   620	   30946	71.8
   621	   30996	71.5
   622	   31046	71.8
   623	   31096	71.9
   624	   31146	71.8
   625	   31196	72.1
   626	   31248	72.2
   627	   31296	72.2
   628	   31346	72.5
   629	   31396	72.9
   630	   31445	73.2
   631	   31496	73.7
   632	   31546	74.1
   633	   31596	74.8
   634	   31645	76.0
   635	   31695	76.5
   636	   31746	77.5
   637	   31795	78.0
   638	   31848	78.8
   639	   31895	79.7
   640	   31945	80.3
   641	   31998	80.6
   642	   32045	81.8
   643	   32096	82.7
   644	   32145	83.6
   645	   32195	84.2
   646	   32245	85.7
   647	   32295	86.7
   648	   32345	87.6
   649	   32397	88.2
   650	   32447	88.7
   651	   32495	89.6
   652	   32545	90.9
   653	   32596	91.5
   654	   32645	92.3
   655	   32695	93.1
   656	   32746	93.9
   657	   32795	94.7
   658	   32846	95.4
   659	   32895	96.8
   660	   32947	97.4
   661	   32996	97.9
   662	   33045	98.4
   663	   33096	98.8
   664	   33145	99.1
   665	   33198	99.3
   666	   33246	99.5
   667	   33296	99.5
   668	   33346	99.5
   669	   33396	99.5
   670	   33448	99.7
   671	   33498	99.5
   672	   33546	99.1
   673	   33596	99.3
   674	   33646	99.1
   675	   33696	99.0
   676	   33745	98.8
   677	   33796	98.6
   678	   33846	98.4
   679	   33896	98.3
   680	   33948	98.1
   681	   33995	97.9
   682	   34048	97.6
   683	   34096	97.4
   684	   34147	96.9
   685	   34196	96.8
   686	   34248	96.6
   687	   34296	96.1
   688	   34348	96.1
   689	   34396	95.8
   690	   34448	95.6
   691	   34495	95.5
   692	   34546	95.0
   693	   34598	94.7
   694	   34646	94.4
   695	   34696	94.1
   696	   34745	94.4
   697	   34796	94.2
   698	   34845	94.1
   699	   34895	94.4
   700	   34945	94.4
   701	   34996	94.2
   702	   35045	94.4
   703	   35096	94.4
   704	   35148	94.4
   705	   35196	94.7
   706	   35245	94.9
   707	   35296	95.0
   708	   35345	95.0
   709	   35397	95.4
   710	   35448	95.5
   711	   35496	95.5
   712	   35545	95.2
   713	   35597	95.8
   714	   35648	95.8
   715	   35698	95.6
   716	   35749	95.6
   717	   35798	95.6
   718	   35846	95.6
   719	   35895	95.5
   720	   35948	95.6
   721	   35996	95.5
   722	   36048	95.2
   723	   36098	94.4
   724	   36148	94.4
   725	   36197	95.0
   726	   36248	95.0
   727	   36298	94.7
   728	   36348	94.2
   729	   36397	94.6
   730	   36447	94.9
   731	   36498	94.9
   732	   36548	94.9
   733	   36597	94.9
   734	   36645	94.6
   735	   36698	94.6
   736	   36748	94.7
   737	   36798	94.7
   738	   36848	94.4
   739	   36897	94.4
   740	   36947	95.0
   741	   36997	95.2
   742	   37047	94.7
   743	   37097	94.6
   744	   37148	94.9
   745	   37197	95.5
   746	   37247	95.6
   747	   37298	95.6
   748	   37348	95.8
   749	   37397	95.5
   750	   37448	94.6
   751	   37497	95.4
   752	   37547	95.6
   753	   37598	95.6
   754	   37648	95.6
   755	   37697	95.6
   756	   37748	95.5
   757	   37798	95.5
   758	   37847	94.4
   759	   37897	95.2
   760	   37947	95.2
   761	   37997	95.4
   762	   38047	95.5
   763	   38098	95.5
   764	   38147	95.4
   765	   38197	95.2
   766	   38247	95.2
   767	   38298	95.2
   768	   38347	95.2
   769	   38397	95.2
   770	   38447	94.9
   771	   38497	94.9
   772	   38547	95.0
   773	   38597	94.9
   774	   38647	94.7
   775	   38698	94.9
   776	   38747	94.9
   777	   38797	94.9
   778	   38848	94.9
   779	   38897	94.9
   780	   38947	94.9
   781	   38997	94.7
   782	   39048	94.2
   783	   39097	94.7
   784	   39147	94.7
   785	   39197	94.2
   786	   39246	94.1
   787	   39295	93.9
   788	   39345	93.1
   789	   39395	92.5
   790	   39446	92.3
   791	   39495	91.7
   792	   39547	91.2
   793	   39595	90.9
   794	   39646	90.2
   795	   39695	89.9
   796	   39745	88.9
   797	   39795	88.4
   798	   39845	87.9
   799	   39895	87.6
   800	   39945	87.1
   801	   39997	86.6
   802	   40045	86.0
   803	   40095	85.5
   804	   40146	85.1
   805	   40195	84.2
   806	   40245	83.9
   807	   40295	83.7
   808	   40346	83.1
   809	   40395	82.3
   810	   40446	81.8
   811	   40495	81.4
   812	   40545	80.9
   813	   40596	80.1
   814	   40646	79.8
   815	   40695	79.5
   816	   40746	79.1
   817	   40795	78.7
   818	   40845	78.3
   819	   40895	78.0
   820	   40946	77.2
   821	   40995	76.6
   822	   41045	76.2
   823	   41095	75.9
   824	   41145	75.9
   825	   41195	75.5
   826	   41246	75.3
   827	   41295	75.1
   828	   41346	74.7
   829	   41395	74.4
   830	   41446	74.0
   831	   41495	73.6
   832	   41546	73.4
   833	   41595	72.9
   834	   41646	72.5
   835	   41697	72.2
   836	   41747	72.1
   837	   41795	71.8
   838	   41846	71.4
   839	   41895	71.2
   840	   41946	70.8
   841	   41996	70.7
   842	   42045	70.4
   843	   42095	70.3
   844	   42145	69.9
   845	   42195	69.6
   846	   42246	69.2
   847	   42296	69.1
   848	   42345	68.8
   849	   42395	68.6
   850	   42446	68.4
   851	   42496	68.3
   852	   42546	67.6
   853	   42595	67.9
   854	   42646	67.5
   855	   42695	67.5
   856	   42745	67.5
   857	   42795	67.2
   858	   42846	66.8
   859	   42895	66.7
   860	   42946	66.4
   861	   42995	66.3
   862	   43045	66.0
   863	   43095	65.9
   864	   43146	65.7
   865	   43195	65.6
   866	   43246	65.5
   867	   43295	65.3
   868	   43346	65.2
   869	   43395	64.9
   870	   43445	64.9
   871	   43495	64.7
   872	   43546	64.6
   873	   43595	64.4
   874	   43646	64.3
   875	   43697	64.3
   876	   43745	64.1
   877	   43795	64.0
   878	   43845	63.9
   879	   43895	63.7
   880	   43947	63.6
   881	   43995	63.5
   882	   44045	63.3
   883	   44095	63.2
   884	   44146	62.9
   885	   44195	62.9
   886	   44245	62.8
   887	   44295	62.7
   888	   44346	62.5
   889	   44395	62.5
   890	   44445	62.3
   891	   44495	62.1
   892	   44545	62.3
   893	   44595	62.0
   894	   44646	62.0
   895	   44695	61.6
   896	   44746	61.7
   897	   44795	61.7
   898	   44846	61.6
   899	   44895	61.3
   900	   44945	61.5
   901	   44995	61.2
   902	   45045	61.2
   903	   45095	61.3
   904	   45145	61.1
   905	   45196	61.2
   906	   45246	60.5
   907	   45296	60.9
   908	   45346	60.5
   909	   45397	60.8
   910	   45447	60.7
   911	   45496	60.5
   912	   45547	60.5
   913	   45596	60.5
   914	   45646	60.4
   915	   45696	60.4
   916	   45747	60.2
   917	   45796	60.2
   918	   45846	60.2
   919	   45898	59.3
   920	   45946	59.3
   921	   45996	59.3
   922	   46046	59.0
   923	   46096	59.2
   924	   46147	59.0
   925	   46196	59.2
   926	   46246	59.3
   927	   46296	59.0
   928	   46347	59.3
   929	   46396	59.3
   930	   46446	59.3
   931	   46496	59.3
   932	   46546	59.2
   933	   46597	59.2
   934	   46647	59.0
   935	   46696	59.0
   936	   46747	59.0
   937	   46796	59.2
   938	   46846	58.9
   939	   46897	58.6
   940	   46946	58.8
   941	   46996	58.8
   942	   47046	59.0
   943	   47098	58.6
   944	   47146	58.5
   945	   47196	59.0
   946	   47247	58.5
   947	   47296	58.5
   948	   47346	58.6
   949	   47396	58.5
   950	   47447	58.5
   951	   47496	58.4
   952	   47546	58.4
   953	   47596	58.4
   954	   47647	58.4
   955	   47696	58.4
   956	   47746	58.6
   957	   47796	58.6
   958	   47848	57.8
   959	   47896	57.7
   960	   47946	58.2
   961	   47996	58.4
   962	   48047	58.4
   963	   48096	58.2
   964	   48146	58.2
   965	   48196	58.4
   966	   48246	58.4
   967	   48296	58.1
   968	   48347	58.1
   969	   48396	58.1
   970	   48446	58.0
   971	   48497	58.1
   972	   48548	58.1
   973	   48596	57.8
   974	   48646	58.0
   975	   48696	57.8
   976	   48747	57.7
   977	   48798	58.1
   978	   48846	58.0
   979	   48896	58.1
   980	   48947	58.0
   981	   48996	58.2
   982	   49046	58.1
   983	   49096	57.2
   984	   49146	58.0
   985	   49196	58.2
   986	   49247	57.8
   987	   49298	57.8
   988	   49346	57.7
   989	   49396	57.7
   990	   49446	57.8
   991	   49496	57.8
   992	   49548	58.1
   993	   49596	57.7
   994	   49647	57.7
   995	   49696	57.7
   996	   49746	57.8
   997	   49798	57.7
   998	   49846	57.8
   999	   49896	57.6
  1000	   49946	57.4
  1001	   49996	57.7
  1002	   50046	57.6
  1003	   50096	57.7
  1004	   50146	57.4
  1005	   50196	58.1
  1006	   50246	58.2
  1007	   50296	58.1
  1008	   50347	58.6
  1009	   50396	59.0
  1010	   50446	59.0
  1011	   50497	59.8
  1012	   50545	60.2
  1013	   50596	60.5
  1014	   50646	60.5
  1015	   50695	61.1
  1016	   50748	61.2
  1017	   50796	61.6
  1018	   50846	61.7
  1019	   50895	62.1
  1020	   50947	62.0
  1021	   50998	62.3
  1022	   51046	62.3
  1023	   51098	62.3
  1024	   51146	62.3
  1025	   51196	62.4
  1026	   51248	62.4
  1027	   51296	62.4
  1028	   51346	62.4
  1029	   51396	62.4
  1030	   51446	62.4
  1031	   51496	62.5
  1032	   51546	62.0
  1033	   51596	62.4
  1034	   51648	62.4
  1035	   51696	62.4
  1036	   51746	62.4
  1037	   51796	62.3
  1038	   51846	62.3
  1039	   51896	62.1
  1040	   51947	62.3
  1041	   51996	62.3
  1042	   52046	62.3
  1043	   52095	62.3
  1044	   52145	61.9
  1045	   52197	62.1
  1046	   52246	62.4
  1047	   52296	61.9
  1048	   52345	62.0
  1049	   52396	61.9
  1050	   52448	61.9
  1051	   52496	61.9
  1052	   52545	61.7
  1053	   52595	61.7
  1054	   52646	61.3
  1055	   52698	61.3
  1056	   52748	61.3
  1057	   52796	61.6
  1058	   52845	61.6
  1059	   52896	61.5
  1060	   52948	61.5
  1061	   52998	61.5
  1062	   53048	61.5
  1063	   53097	61.5
  1064	   53145	61.2
  1065	   53198	61.2
  1066	   53246	61.3
  1067	   53297	61.2
  1068	   53346	61.3
  1069	   53396	61.1
  1070	   53448	61.1
  1071	   53495	61.1
  1072	   53545	61.1
  1073	   53597	61.1
  1074	   53648	61.1
  1075	   53698	61.1
  1076	   53748	61.1
  1077	   53798	60.5
  1078	   53848	60.7
  1079	   53898	60.9
  1080	   53947	60.7
  1081	   53997	61.1
  1082	   54048	60.8
  1083	   54097	60.8
  1084	   54148	60.7
  1085	   54197	60.7
  1086	   54247	60.8
  1087	   54297	61.1
  1088	   54347	61.3
  1089	   54397	61.5
  1090	   54447	62.0
  1091	   54497	62.3
  1092	   54547	62.9
  1093	   54597	63.5
  1094	   54647	64.6
  1095	   54697	65.2
  1096	   54749	65.7
  1097	   54797	66.5
  1098	   54848	66.9
  1099	   54897	68.0
  1100	   54947	68.4
  1101	   54997	68.8
  1102	   55047	70.3
  1103	   55097	71.0
  1104	   55147	72.1
  1105	   55197	72.6
  1106	   55247	73.4
  1107	   55297	74.5
  1108	   55347	75.1
  1109	   55397	75.6
  1110	   55447	75.9
  1111	   55497	76.1
  1112	   55547	76.2
  1113	   55598	76.8
  1114	   55647	77.0
  1115	   55698	77.3
  1116	   55748	77.3
  1117	   55797	77.3
  1118	   55848	77.3
  1119	   55897	77.0
  1120	   55947	77.0
  1121	   55997	77.0
  1122	   56047	76.9
  1123	   56098	76.9
  1124	   56147	76.8
  1125	   56197	76.6
  1126	   56247	76.2
  1127	   56297	76.8
  1128	   56348	76.5
  1129	   56397	76.5
  1130	   56448	76.2
  1131	   56497	76.0
  1132	   56547	76.2
  1133	   56598	76.1
  1134	   56647	75.9
  1135	   56695	75.9
  1136	   56746	75.8
  1137	   56795	75.3
  1138	   56846	75.3
  1139	   56895	75.3
  1140	   56946	75.2
  1141	   56995	74.8
  1142	   57046	74.9
  1143	   57097	74.4
  1144	   57145	74.8
  1145	   57195	74.7
  1146	   57246	74.7
  1147	   57295	74.1
  1148	   57345	74.1
  1149	   57395	73.8
  1150	   57446	73.8
  1151	   57495	73.6
  1152	   57546	73.6
  1153	   57595	73.3
  1154	   57645	73.4
  1155	   57695	73.4
  1156	   57746	73.4
  1157	   57795	73.2
  1158	   57845	72.9
  1159	   57895	72.8
  1160	   57946	72.9
  1161	   57995	72.9
  1162	   58046	72.8
  1163	   58095	72.5
  1164	   58145	72.6
  1165	   58195	72.6
  1166	   58246	72.5
  1167	   58295	72.4
  1168	   58345	72.4
  1169	   58395	72.2
  1170	   58446	72.1
  1171	   58495	72.1
  1172	   58546	72.1
  1173	   58595	71.9
  1174	   58645	72.1
  1175	   58696	71.9
  1176	   58746	71.9
  1177	   58796	71.9
  1178	   58845	71.9
  1179	   58895	71.8
  1180	   58947	71.8
  1181	   58995	71.9
  1182	   59046	71.9
  1183	   59095	71.5
  1184	   59146	71.8
  1185	   59195	71.7
  1186	   59246	71.8
  1187	   59295	71.7
  1188	   59346	71.7
  1189	   59395	71.8
  1190	   59446	71.8
  1191	   59495	71.9
  1192	   59545	71.8
  1193	   59596	71.8
  1194	   59645	71.8
  1195	   59695	71.7
  1196	   59746	71.5
  1197	   59796	71.9
  1198	   59846	71.9
  1199	   59895	71.9
  1200	   59945	72.1
  1201	   59995	71.8
  1202	   60045	72.1
  1203	   60095	71.8
  1204	   60146	71.9
  1205	   60195	72.1
  1206	   60247	72.1
  1207	   60295	72.9
  1208	   60346	72.8
  1209	   60395	72.8
  1210	   60445	72.9
  1211	   60495	72.9
  1212	   60546	72.6
  1213	   60595	72.5
  1214	   60646	72.8
  1215	   60695	72.8
  1216	   60746	72.1
  1217	   60796	71.9
  1218	   60845	72.5
  1219	   60895	72.4
  1220	   60946	72.2
  1221	   60997	72.2
  1222	   61045	72.2
  1223	   61095	72.2
  1224	   61146	72.2
  1225	   61195	71.8
  1226	   61245	72.4
  1227	   61295	72.5
  1228	   61346	72.8
  1229	   61395	73.2
  1230	   61446	73.3
  1231	   61495	73.8
  1232	   61547	74.9
  1233	   61595	75.8
  1234	   61646	76.3
  1235	   61695	76.9
  1236	   61745	77.5
  1237	   61795	78.1
  1238	   61845	79.0
  1239	   61895	79.7
  1240	   61945	80.4
  1241	   61995	81.3
  1242	   62046	82.0
  1243	   62095	82.8
  1244	   62145	84.5
  1245	   62195	85.4
  1246	   62245	86.3
  1247	   62295	87.0
  1248	   62345	87.3
  1249	   62395	88.4
