Number	Time	Temperature
   228	   11390	79.5
   229	   11440	79.4
   230	   11490	79.3
   231	   11540	78.6
   232	   11590	78.7
   233	   11641	78.0
   234	   11692	78.1
   235	   11740	77.6
   236	   11790	76.9
   237	   11840	76.8
   238	   11890	76.0
   239	   11940	75.9
   240	   11990	75.5
   241	   12040	75.1
   242	   12092	74.8
   243	   12140	74.1
   244	   12189	73.8
   245	   12240	73.6
   246	   12290	73.3
   247	   12340	72.9
   248	   12390	72.9
   249	   12440	72.8
   250	   12490	72.5
   251	   12540	72.2
   252	   12590	71.9
   253	   12641	72.1
   254	   12690	71.8
   255	   12740	71.5
   256	   12790	71.5
   257	   12840	71.2
   258	   12890	71.2
   259	   12940	71.0
   260	   12990	71.0
   261	   13039	71.1
   262	   13090	71.0
   263	   13140	70.6
   264	   13192	70.0
   265	   13240	70.4
   266	   13292	70.3
   267	   13340	70.2
   268	   13392	70.0
   269	   13440	69.9
   270	   13492	69.6
   271	   13540	69.1
   272	   13590	69.2
   273	   13640	69.0
   274	   13690	68.6
   275	   13740	68.4
   276	   13790	68.1
   277	   13841	68.0
   278	   13890	67.2
   279	   13940	67.1
   280	   13990	66.7
   281	   14040	66.9
   282	   14091	66.9
   283	   14140	66.8
   284	   14190	66.7
   285	   14240	66.5
   286	   14293	66.5
   287	   14340	66.4
   288	   14390	66.0
   289	   14440	65.9
   290	   14490	65.7
   291	   14540	65.5
   292	   14592	65.3
   293	   14642	65.2
   294	   14690	65.1
   295	   14739	64.8
   296	   14792	64.8
   297	   14842	64.7
   298	   14892	64.6
   299	   14940	64.3
   300	   14992	64.3
   301	   15040	64.3
   302	   15092	64.3
   303	   15139	64.3
   304	   15192	64.1
   305	   15239	64.0
   306	   15291	64.0
   307	   15342	63.7
   308	   15392	63.5
   309	   15440	63.6
   310	   15492	63.5
   311	   15540	63.5
   312	   15590	63.3
   313	   15642	63.2
   314	   15692	63.2
   315	   15739	63.2
   316	   15792	63.2
   317	   15842	63.1
   318	   15891	62.9
   319	   15941	62.9
   320	   15991	62.9
   321	   16040	62.5
   322	   16092	62.5
   323	   16143	62.4
   324	   16192	62.3
   325	   16239	62.3
   326	   16291	62.3
   327	   16339	62.3
   328	   16393	62.0
   329	   16443	61.5
   330	   16493	61.6
   331	   16543	61.7
   332	   16593	61.5
   333	   16642	61.5
   334	   16692	61.5
   335	   16742	61.3
   336	   16792	60.9
   337	   16842	60.9
   338	   16893	60.9
   339	   16942	60.5
   340	   16992	60.8
   341	   17042	60.7
   342	   17093	60.8
   343	   17142	60.7
   344	   17193	60.7
   345	   17243	60.5
   346	   17292	60.5
   347	   17342	60.5
   348	   17392	60.5
   349	   17442	60.1
   350	   17493	60.2
   351	   17542	59.8
   352	   17592	60.2
   353	   17643	60.1
   354	   17692	60.0
   355	   17742	59.7
   356	   17792	59.8
   357	   17842	59.8
   358	   17892	59.8
   359	   17942	59.8
   360	   17993	59.8
   361	   18042	59.4
   362	   18092	59.4
   363	   18142	59.3
   364	   18192	59.3
   365	   18243	59.3
   366	   18293	59.2
   367	   18342	59.2
   368	   18392	58.8
   369	   18442	58.9
   370	   18493	58.9
   371	   18543	58.8
   372	   18592	58.9
   373	   18642	58.8
   374	   18692	58.6
   375	   18743	58.5
   376	   18792	58.5
   377	   18842	58.6
   378	   18892	58.5
   379	   18942	58.5
   380	   18992	58.5
   381	   19043	58.2
   382	   19092	58.4
   383	   19142	58.1
   384	   19193	58.4
   385	   19242	58.2
   386	   19292	58.2
   387	   19342	58.1
   388	   19392	58.0
   389	   19442	57.6
   390	   19492	57.8
   391	   19542	57.8
   392	   19592	57.7
   393	   19642	57.8
   394	   19692	57.7
   395	   19742	57.4
   396	   19792	57.3
   397	   19843	57.7
   398	   19892	57.6
   399	   19942	57.3
   400	   19992	57.4
   401	   20042	57.0
   402	   20093	57.4
   403	   20143	57.4
   404	   20192	57.3
   405	   20242	57.4
   406	   20292	57.3
   407	   20342	57.3
   408	   20392	57.2
   409	   20442	57.0
   410	   20492	57.2
   411	   20542	57.2
   412	   20593	57.0
   413	   20642	56.8
   414	   20692	56.9
   415	   20742	56.9
   416	   20792	56.9
   417	   20842	56.9
   418	   20893	56.9
   419	   20943	56.9
   420	   20992	56.6
   421	   21042	56.6
   422	   21092	56.5
   423	   21143	56.9
   424	   21192	56.9
   425	   21242	56.9
   426	   21293	56.9
   427	   21342	56.8
   428	   21393	56.9
   429	   21442	56.9
   430	   21492	56.5
   431	   21542	56.9
   432	   21592	56.9
   433	   21642	57.0
   434	   21693	57.3
   435	   21742	57.0
   436	   21792	57.6
   437	   21842	58.1
   438	   21892	58.8
   439	   21942	59.0
   440	   21993	59.3
   441	   22042	60.0
   442	   22092	60.4
   443	   22142	60.8
   444	   22192	61.2
   445	   22242	61.3
   446	   22292	62.0
   447	   22343	62.3
   448	   22392	62.5
   449	   22442	62.8
   450	   22492	63.2
   451	   22542	63.3
   452	   22592	63.5
   453	   22642	63.5
   454	   22692	63.6
   455	   22742	63.6
   456	   22792	63.7
   457	   22842	63.7
   458	   22892	63.7
   459	   22942	63.6
   460	   22992	63.6
   461	   23042	63.6
   462	   23092	63.5
   463	   23143	63.3
   464	   23192	63.5
   465	   23242	63.5
   466	   23292	63.3
   467	   23342	63.3
   468	   23392	63.3
   469	   23443	63.3
   470	   23493	63.2
   471	   23545	63.1
   472	   23592	63.1
   473	   23642	63.1
   474	   23692	62.9
   475	   23742	62.8
   476	   23792	62.9
   477	   23843	62.8
   478	   23892	62.7
   479	   23942	62.5
   480	   23992	62.7
   481	   24043	62.5
   482	   24092	62.5
   483	   24142	62.5
   484	   24192	62.4
   485	   24242	62.3
   486	   24293	62.3
   487	   24342	62.1
   488	   24392	62.1
   489	   24442	62.0
   490	   24493	62.0
   491	   24542	61.9
   492	   24592	61.9
   493	   24642	61.7
   494	   24692	61.7
   495	   24742	61.6
   496	   24792	61.6
   497	   24842	61.6
   498	   24892	61.6
   499	   24943	61.5
   500	   24992	61.3
   501	   25042	61.5
   502	   25092	61.3
   503	   25142	61.2
   504	   25192	61.1
   505	   25242	61.2
   506	   25292	61.2
   507	   25342	60.8
   508	   25393	60.9
   509	   25442	60.9
   510	   25492	60.9
   511	   25542	60.5
   512	   25592	61.2
   513	   25642	61.1
   514	   25693	60.7
   515	   25742	60.4
   516	   25792	60.5
   517	   25842	60.2
   518	   25892	60.5
   519	   25940	60.5
   520	   25990	60.5
   521	   26040	60.4
   522	   26090	60.4
   523	   26140	60.4
   524	   26191	60.2
   525	   26240	60.0
   526	   26292	60.5
   527	   26340	60.7
   528	   26392	61.1
   529	   26440	61.6
   530	   26492	62.1
   531	   26542	62.5
   532	   26590	63.1
   533	   26640	63.9
   534	   26690	64.4
   535	   26740	65.1
   536	   26790	65.7
   537	   26842	67.3
   538	   26890	68.1
   539	   26940	69.0
   540	   26990	69.8
   541	   27040	70.7
   542	   27090	71.4
   543	   27140	72.2
   544	   27190	72.8
   545	   27240	73.8
   546	   27290	74.5
   547	   27340	75.3
   548	   27390	75.8
   549	   27440	76.8
   550	   27492	77.0
   551	   27540	77.0
   552	   27590	77.6
   553	   27640	77.7
   554	   27690	77.9
   555	   27742	78.0
   556	   27790	77.9
   557	   27840	77.7
   558	   27892	78.1
   559	   27940	77.9
   560	   27992	77.7
   561	   28040	77.6
   562	   28092	77.7
   563	   28140	77.6
   564	   28190	77.5
   565	   28240	77.5
   566	   28290	77.5
   567	   28340	77.5
   568	   28392	77.2
   569	   28440	77.0
   570	   28492	76.9
   571	   28540	76.9
   572	   28592	76.9
   573	   28640	76.5
   574	   28690	76.5
   575	   28740	76.3
   576	   28790	76.2
   577	   28840	75.9
   578	   28890	75.8
   579	   28940	75.1
   580	   28990	75.5
   581	   29040	75.2
   582	   29090	75.2
   583	   29140	75.1
   584	   29190	74.9
   585	   29240	74.5
   586	   29290	74.5
   587	   29340	74.4
   588	   29390	74.3
   589	   29440	74.3
   590	   29490	74.0
   591	   29540	74.0
   592	   29590	73.8
   593	   29640	73.7
   594	   29692	73.6
   595	   29740	73.4
   596	   29790	73.2
   597	   29840	73.2
   598	   29890	73.0
   599	   29942	72.8
   600	   29990	72.6
   601	   30040	72.2
   602	   30090	72.4
   603	   30140	72.2
   604	   30190	72.2
   605	   30240	72.2
   606	   30290	72.2
   607	   30340	72.1
   608	   30390	72.1
   609	   30440	71.9
   610	   30492	71.8
   611	   30540	71.9
   612	   30590	71.2
   613	   30640	71.7
   614	   30692	71.7
   615	   30740	71.5
   616	   30792	71.5
   617	   30840	71.5
   618	   30890	71.4
   619	   30940	71.4
   620	   30992	71.4
   621	   31040	71.1
   622	   31090	71.2
   623	   31140	71.1
   624	   31190	71.2
   625	   31240	71.4
   626	   31290	71.4
   627	   31342	71.4
   628	   31390	71.5
   629	   31440	71.7
   630	   31492	71.7
   631	   31540	71.8
   632	   31589	72.2
   633	   31641	71.8
   634	   31689	72.2
   635	   31740	72.2
   636	   31790	72.4
   637	   31840	72.4
   638	   31892	72.2
   639	   31940	72.2
   640	   31992	72.2
   641	   32040	72.2
   642	   32092	72.4
   643	   32140	72.2
   644	   32192	72.4
   645	   32240	72.1
   646	   32289	71.9
   647	   32339	72.5
   648	   32391	72.2
   649	   32441	72.1
   650	   32490	72.1
   651	   32542	72.1
   652	   32593	72.1
   653	   32640	72.1
   654	   32692	72.1
   655	   32740	72.2
   656	   32792	72.1
   657	   32840	72.1
   658	   32890	72.1
   659	   32940	72.1
   660	   32992	72.4
   661	   33040	72.1
   662	   33090	72.1
   663	   33142	72.1
   664	   33192	72.1
   665	   33240	72.2
   666	   33292	72.4
   667	   33339	72.4
   668	   33392	72.6
   669	   33441	73.0
   670	   33492	73.3
   671	   33543	73.8
   672	   33590	74.4
   673	   33639	74.8
   674	   33691	76.3
   675	   33739	76.9
   676	   33791	77.6
   677	   33842	78.4
   678	   33890	79.3
   679	   33943	80.0
   680	   33992	80.9
   681	   34042	81.6
   682	   34092	82.4
   683	   34142	83.3
   684	   34193	84.1
   685	   34243	84.8
   686	   34292	86.6
   687	   34342	87.3
   688	   34390	87.9
   689	   34442	89.0
   690	   34492	89.8
   691	   34542	90.7
   692	   34592	91.6
   693	   34643	92.3
   694	   34693	93.1
   695	   34743	93.9
   696	   34792	94.9
   697	   34842	95.5
   698	   34892	96.8
   699	   34942	97.8
   700	   34992	98.3
   701	   35043	98.8
   702	   35092	99.3
   703	   35142	99.5
   704	   35193	99.9
   705	   35242	100.1
   706	   35293	99.9
   707	   35342	100.2
   708	   35393	100.2
   709	   35442	100.1
   710	   35493	99.9
   711	   35543	99.9
   712	   35592	99.7
   713	   35642	99.5
   714	   35692	99.5
   715	   35742	99.5
   716	   35792	99.3
   717	   35842	98.6
   718	   35892	98.8
   719	   35942	98.1
   720	   35992	98.3
   721	   36043	97.8
   722	   36093	97.8
   723	   36142	97.6
   724	   36192	96.8
   725	   36242	96.9
   726	   36292	96.6
   727	   36342	95.6
   728	   36392	96.3
   729	   36442	95.9
   730	   36493	95.8
   731	   36542	95.5
   732	   36593	95.4
   733	   36642	95.0
   734	   36693	94.9
   735	   36743	94.7
   736	   36793	94.6
   737	   36842	94.2
   738	   36893	94.1
   739	   36943	94.1
   740	   36992	93.9
   741	   37042	94.1
   742	   37092	94.1
   743	   37143	94.1
   744	   37192	94.2
   745	   37243	94.2
   746	   37292	94.6
   747	   37342	94.2
   748	   37392	95.0
   749	   37442	95.2
   750	   37492	95.4
   751	   37542	95.5
   752	   37593	95.6
   753	   37643	95.6
   754	   37693	95.8
   755	   37742	95.8
   756	   37792	95.8
   757	   37842	95.8
   758	   37893	95.8
   759	   37943	95.8
   760	   37992	95.8
   761	   38042	95.6
   762	   38093	95.5
   763	   38142	95.2
   764	   38193	95.4
   765	   38242	95.4
   766	   38292	95.2
   767	   38343	95.0
   768	   38392	94.9
   769	   38442	94.6
   770	   38492	94.7
   771	   38542	94.7
   772	   38592	94.6
   773	   38642	94.6
   774	   38692	94.6
   775	   38742	94.6
   776	   38792	94.6
   777	   38843	94.6
   778	   38893	94.7
   779	   38943	94.4
   780	   38993	94.6
   781	   39042	94.7
   782	   39093	94.9
   783	   39142	95.0
   784	   39192	95.0
   785	   39242	95.2
   786	   39292	95.4
   787	   39342	95.5
   788	   39392	95.2
   789	   39442	95.4
   790	   39492	95.4
   791	   39542	95.5
   792	   39592	95.4
   793	   39642	95.4
   794	   39692	95.4
   795	   39743	95.2
   796	   39792	95.2
   797	   39843	95.2
   798	   39893	95.2
   799	   39942	94.7
   800	   39992	94.9
   801	   40042	94.9
   802	   40093	94.7
   803	   40143	94.6
   804	   40193	94.6
   805	   40242	94.6
   806	   40293	94.7
   807	   40342	94.7
   808	   40392	94.6
   809	   40442	94.7
   810	   40492	94.7
   811	   40542	94.9
   812	   40592	94.7
   813	   40642	94.6
   814	   40692	94.6
   815	   40742	95.0
   816	   40792	95.0
   817	   40843	95.0
   818	   40892	95.2
   819	   40942	94.7
   820	   40992	95.2
   821	   41042	95.2
   822	   41092	95.2
   823	   41142	94.9
   824	   41192	95.2
   825	   41242	95.0
   826	   41293	94.4
   827	   41342	93.9
   828	   41392	93.9
   829	   41442	93.6
   830	   41492	93.3
   831	   41542	92.6
   832	   41592	92.3
   833	   41642	91.6
   834	   41692	91.3
   835	   41742	90.7
   836	   41792	89.5
   837	   41843	89.3
   838	   41892	88.7
   839	   41942	88.2
   840	   41992	87.6
   841	   42043	87.1
   842	   42093	86.4
   843	   42142	86.0
   844	   42192	85.5
   845	   42242	85.1
   846	   42292	84.6
   847	   42342	84.1
   848	   42392	83.3
   849	   42442	83.0
   850	   42492	82.4
   851	   42542	81.6
   852	   42593	81.4
   853	   42642	81.0
   854	   42692	80.4
   855	   42742	80.1
   856	   42792	79.8
   857	   42842	79.4
   858	   42892	79.1
   859	   42942	78.7
   860	   42992	77.7
   861	   43042	77.5
   862	   43092	77.0
   863	   43142	76.8
   864	   43192	75.9
   865	   43242	76.1
   866	   43292	75.8
   867	   43342	75.3
   868	   43392	75.1
   869	   43442	74.7
   870	   43490	74.4
   871	   43540	74.1
   872	   43590	73.7
   873	   43640	73.2
   874	   43690	72.8
   875	   43740	72.6
   876	   43790	72.4
   877	   43841	72.2
   878	   43890	71.9
   879	   43941	71.5
   880	   43990	71.4
   881	   44040	70.4
   882	   44092	70.6
   883	   44140	70.4
   884	   44190	70.0
   885	   44240	70.2
   886	   44290	69.6
   887	   44340	69.4
   888	   44390	69.2
   889	   44440	69.1
   890	   44490	68.8
   891	   44540	68.6
   892	   44590	68.6
   893	   44640	68.6
   894	   44691	68.3
   895	   44740	67.9
   896	   44790	68.0
   897	   44840	68.1
   898	   44890	68.0
   899	   44940	68.0
   900	   44990	67.9
   901	   45040	67.7
   902	   45092	67.6
   903	   45140	67.5
   904	   45190	67.5
   905	   45240	67.3
   906	   45292	67.2
   907	   45340	67.1
   908	   45390	66.9
   909	   45440	66.9
   910	   45490	66.8
   911	   45542	66.5
   912	   45590	66.5
   913	   45640	66.5
   914	   45691	66.4
   915	   45740	66.1
   916	   45791	66.1
   917	   45840	66.1
   918	   45890	65.9
   919	   45940	65.9
   920	   45992	65.9
   921	   46042	65.9
   922	   46090	65.6
   923	   46140	65.1
   924	   46192	64.9
   925	   46240	64.9
   926	   46290	64.7
   927	   46340	64.7
   928	   46390	64.6
   929	   46440	64.4
   930	   46490	64.3
   931	   46540	64.3
   932	   46590	64.0
   933	   46640	63.9
   934	   46690	63.6
   935	   46741	63.6
   936	   46790	62.9
   937	   46840	63.3
   938	   46890	63.2
   939	   46940	63.2
   940	   46990	62.8
   941	   47042	62.5
   942	   47092	62.4
   943	   47140	62.4
   944	   47190	62.3
   945	   47240	62.3
   946	   47292	62.3
   947	   47340	62.4
   948	   47390	62.3
   949	   47440	62.0
   950	   47490	62.0
   951	   47541	62.0
   952	   47590	62.0
   953	   47640	61.9
   954	   47690	61.7
   955	   47742	61.9
   956	   47790	61.6
   957	   47842	61.5
   958	   47890	61.6
   959	   47940	61.2
   960	   47990	60.8
   961	   48040	61.1
   962	   48090	60.9
   963	   48140	60.8
   964	   48190	60.5
   965	   48240	60.7
   966	   48290	60.5
   967	   48340	60.5
   968	   48392	60.4
   969	   48440	60.2
   970	   48490	60.1
   971	   48540	60.2
   972	   48590	60.1
   973	   48639	60.0
   974	   48690	59.8
   975	   48740	59.8
   976	   48790	59.6
   977	   48840	59.7
   978	   48890	59.8
   979	   48942	59.6
   980	   48990	59.4
   981	   49040	59.6
   982	   49090	59.7
   983	   49140	59.6
   984	   49192	59.4
   985	   49240	59.0
   986	   49289	59.4
   987	   49340	59.0
   988	   49390	59.0
   989	   49440	58.9
   990	   49492	59.0
   991	   49540	59.0
   992	   49590	58.9
   993	   49640	59.0
   994	   49692	58.8
   995	   49740	58.6
   996	   49790	58.8
   997	   49840	58.6
   998	   49890	58.2
   999	   49942	58.5
  1000	   49990	58.5
  1001	   50042	58.2
  1002	   50090	58.4
  1003	   50140	58.1
  1004	   50192	58.4
  1005	   50241	58.1
  1006	   50292	58.2
  1007	   50342	58.2
  1008	   50390	58.0
  1009	   50440	58.0
  1010	   50492	58.0
  1011	   50539	57.7
  1012	   50592	57.7
  1013	   50640	57.7
  1014	   50690	57.6
  1015	   50739	57.6
  1016	   50792	57.6
  1017	   50842	57.6
  1018	   50891	57.4
  1019	   50939	57.6
  1020	   50990	57.6
  1021	   51041	57.6
  1022	   51092	57.2
  1023	   51141	57.3
  1024	   51189	57.0
  1025	   51240	57.6
  1026	   51289	57.0
  1027	   51343	57.2
  1028	   51392	57.0
  1029	   51440	57.3
  1030	   51492	57.3
  1031	   51540	57.3
  1032	   51592	57.3
  1033	   51640	56.9
  1034	   51692	57.3
  1035	   51741	57.2
  1036	   51792	56.9
  1037	   51842	57.3
  1038	   51893	57.0
  1039	   51940	57.3
  1040	   51993	57.0
  1041	   52043	57.2
  1042	   52093	56.6
  1043	   52140	56.6
  1044	   52190	57.0
  1045	   52242	56.9
  1046	   52292	56.8
  1047	   52340	57.2
  1048	   52392	57.6
  1049	   52442	58.0
  1050	   52492	58.2
  1051	   52542	58.5
  1052	   52593	58.9
  1053	   52642	59.2
  1054	   52692	59.4
  1055	   52742	60.0
  1056	   52792	60.4
  1057	   52843	60.4
  1058	   52890	61.1
  1059	   52943	61.1
  1060	   52993	61.5
  1061	   53043	62.0
  1062	   53093	62.3
  1063	   53143	62.4
  1064	   53192	62.0
  1065	   53242	62.8
  1066	   53292	62.9
  1067	   53342	62.9
  1068	   53392	62.9
  1069	   53442	63.1
  1070	   53492	62.9
  1071	   53543	62.9
  1072	   53592	63.1
  1073	   53642	63.1
  1074	   53692	62.9
  1075	   53742	62.9
  1076	   53793	62.9
  1077	   53842	62.9
  1078	   53893	62.9
  1079	   53942	62.9
  1080	   53992	62.8
  1081	   54042	62.9
  1082	   54092	62.8
  1083	   54142	62.8
  1084	   54192	62.7
  1085	   54242	62.5
  1086	   54292	62.7
  1087	   54342	62.5
  1088	   54392	62.4
  1089	   54442	62.4
  1090	   54492	62.4
  1091	   54542	62.4
  1092	   54592	62.3
  1093	   54642	62.1
  1094	   54692	62.4
  1095	   54742	62.4
  1096	   54792	62.3
  1097	   54842	61.9
  1098	   54893	62.0
  1099	   54942	61.9
  1100	   54993	61.7
  1101	   55042	61.9
  1102	   55092	61.7
  1103	   55143	61.6
  1104	   55192	61.6
  1105	   55242	61.6
  1106	   55292	61.7
  1107	   55342	61.7
  1108	   55392	61.7
  1109	   55442	61.5
  1110	   55493	61.5
  1111	   55542	61.3
  1112	   55592	61.1
  1113	   55643	61.5
  1114	   55693	61.2
  1115	   55743	61.5
  1116	   55793	61.3
  1117	   55842	61.3
  1118	   55892	61.2
  1119	   55942	61.3
  1120	   55992	61.2
  1121	   56042	61.1
  1122	   56092	60.5
  1123	   56142	60.9
  1124	   56192	60.7
  1125	   56243	60.8
  1126	   56292	60.9
  1127	   56342	60.8
  1128	   56392	60.5
  1129	   56442	60.5
  1130	   56492	60.8
  1131	   56542	60.2
  1132	   56592	60.7
  1133	   56642	60.4
  1134	   56692	60.5
  1135	   56743	60.4
  1136	   56792	60.5
  1137	   56843	60.5
  1138	   56892	60.5
  1139	   56942	60.5
  1140	   56992	60.5
  1141	   57042	60.5
  1142	   57092	60.5
  1143	   57142	60.2
  1144	   57192	60.2
  1145	   57242	60.2
  1146	   57292	60.5
  1147	   57342	60.5
  1148	   57392	61.1
  1149	   57442	61.6
  1150	   57492	62.0
  1151	   57542	62.4
  1152	   57592	63.1
  1153	   57642	63.9
  1154	   57693	64.1
  1155	   57742	64.9
  1156	   57792	65.7
  1157	   57842	66.4
  1158	   57892	67.5
  1159	   57942	68.3
  1160	   57992	69.9
  1161	   58042	70.4
  1162	   58092	71.5
  1163	   58142	72.2
  1164	   58192	72.5
  1165	   58242	73.8
  1166	   58292	74.3
  1167	   58342	75.1
  1168	   58392	75.6
  1169	   58442	76.0
  1170	   58492	76.5
  1171	   58542	76.9
  1172	   58593	77.5
  1173	   58642	77.5
  1174	   58693	77.9
  1175	   58742	77.9
  1176	   58792	78.0
  1177	   58842	77.7
  1178	   58893	77.7
  1179	   58942	77.9
  1180	   58992	78.0
  1181	   59042	77.7
  1182	   59093	77.9
  1183	   59142	77.6
  1184	   59192	77.6
  1185	   59242	77.5
  1186	   59292	77.3
  1187	   59342	77.2
  1188	   59393	76.9
  1189	   59442	77.0
  1190	   59492	76.8
  1191	   59542	76.5
  1192	   59592	76.6
  1193	   59642	76.5
  1194	   59693	76.3
  1195	   59742	76.2
  1196	   59792	76.1
  1197	   59842	75.9
  1198	   59892	75.6
  1199	   59942	75.6
  1200	   59992	75.3
  1201	   60042	75.3
  1202	   60093	75.1
  1203	   60142	74.9
  1204	   60192	75.1
  1205	   60242	74.8
  1206	   60292	74.8
  1207	   60343	74.7
  1208	   60392	74.7
  1209	   60442	74.3
  1210	   60492	74.1
  1211	   60543	74.0
  1212	   60592	73.8
  1213	   60642	73.7
  1214	   60692	73.7
  1215	   60742	73.6
  1216	   60792	73.4
  1217	   60842	73.3
  1218	   60892	73.2
  1219	   60940	73.0
  1220	   60990	72.9
  1221	   61042	72.9
  1222	   61091	72.6
  1223	   61141	72.5
  1224	   61191	72.4
  1225	   61240	72.2
  1226	   61290	72.2
  1227	   61340	72.1
  1228	   61391	72.1
  1229	   61440	71.8
  1230	   61490	71.8
  1231	   61540	71.7
  1232	   61592	71.7
  1233	   61640	71.5
  1234	   61690	71.4
  1235	   61740	71.2
  1236	   61790	71.1
  1237	   61840	71.1
  1238	   61892	71.0
  1239	   61940	70.6
  1240	   61992	70.7
  1241	   62040	70.6
  1242	   62092	70.4
  1243	   62142	70.3
  1244	   62190	70.2
  1245	   62241	70.0
  1246	   62290	69.9
  1247	   62340	70.0
  1248	   62390	70.0
  1249	   62441	69.9
