Number	Time	Temperature
     1	       7	0.0
     2	      57	0.0
     3	     112	0.0
     4	     157	0.0
     5	     207	0.0
     6	     257	0.0
     7	     307	0.0
     8	     357	0.0
     9	     407	0.0
    10	     457	0.0
    11	     507	0.0
    12	     557	0.0
    13	     607	0.0
    14	     657	0.0
    15	     707	0.0
    16	     757	0.0
    17	     807	0.0
    18	     857	0.0
    19	     907	0.0
    20	     957	0.0
    21	    1007	0.0
    22	    1057	0.0
    23	    1107	0.0
    24	    1157	0.0
    25	    1207	0.0
    26	    1257	0.0
    27	    1307	0.0
    28	    1357	0.0
    29	    1408	0.0
    30	    1457	0.0
    31	    1507	0.0
    32	    1557	0.0
    33	    1607	0.0
    34	    1657	0.0
    35	    1707	0.0
    36	    1757	0.0
    37	    1807	0.0
    38	    1857	0.0
    39	    1907	0.0
    40	    1957	0.0
    41	    2007	0.0
    42	    2057	0.0
    43	    2107	0.0
    44	    2157	0.0
    45	    2207	0.0
    46	    2257	0.0
    47	    2307	0.0
    48	    2357	0.0
    49	    2407	0.0
    50	    2457	0.0
    51	    2507	0.0
    52	    2557	0.0
    53	    2607	0.0
    54	    2657	0.0
    55	    2707	0.0
    56	    2757	0.0
    57	    2807	0.0
    58	    2857	0.0
    59	    2907	0.0
    60	    2957	0.0
    61	    3007	0.0
    62	    3057	0.0
    63	    3107	0.0
    64	    3157	0.0
    65	    3207	0.0
    66	    3257	0.0
    67	    3307	0.0
    68	    3357	0.0
    69	    3407	0.0
    70	    3457	0.0
    71	    3507	0.0
    72	    3557	0.0
    73	    3607	0.0
    74	    3657	0.0
    75	    3707	0.0
    76	    3757	0.0
    77	    3809	0.0
    78	    3857	0.0
    79	    3907	0.0
    80	    3957	0.0
    81	    4009	0.0
    82	    4057	0.0
    83	    4109	0.0
    84	    4157	0.0
    85	    4207	0.0
    86	    4257	0.0
    87	    4307	0.0
    88	    4359	0.0
    89	    4407	0.0
    90	    4458	0.0
    91	    4507	0.0
    92	    4557	0.0
    93	    4607	0.0
    94	    4657	0.0
    95	    4707	0.0
    96	    4757	0.0
    97	    4807	0.0
    98	    4857	0.0
    99	    4906	0.0
   100	    4957	0.0
   101	    5007	0.0
   102	    5057	0.0
   103	    5107	0.0
   104	    5157	0.0
   105	    5207	0.0
   106	    5257	0.0
   107	    5307	0.0
   108	    5357	0.0
   109	    5407	0.0
   110	    5457	0.0
   111	    5506	0.0
   112	    5556	0.0
   113	    5607	0.0
   114	    5657	0.0
   115	    5707	0.0
   116	    5756	0.0
   117	    5806	0.0
   118	    5856	0.0
   119	    5907	0.0
   120	    5958	0.0
   121	    6009	0.0
   122	    6056	0.0
   123	    6106	0.0
   124	    6156	0.0
   125	    6206	0.0
   126	    6256	0.0
   127	    6306	0.0
   128	    6356	0.0
   129	    6406	0.0
   130	    6456	0.0
   131	    6508	0.0
   132	    6558	0.0
   133	    6606	0.0
   134	    6656	0.0
   135	    6706	0.0
   136	    6757	0.0
   137	    6808	0.0
   138	    6856	0.0
   139	    6909	0.0
