Number	Time	Temperature
   247	   12344	35.5
   248	   12393	35.5
   249	   12443	35.5
   250	   12493	35.5
   251	   12543	35.5
   252	   12593	35.5
   253	   12644	35.2
   254	   12693	35.5
   255	   12743	35.3
   256	   12793	35.5
   257	   12845	35.2
   258	   12893	35.5
   259	   12943	35.3
   260	   12993	35.3
   261	   13043	35.5
   262	   13093	35.5
   263	   13143	35.5
   264	   13193	35.5
   265	   13243	35.5
   266	   13293	35.5
   267	   13343	35.5
   268	   13393	35.3
   269	   13443	35.5
   270	   13493	35.5
   271	   13543	35.5
   272	   13593	34.8
   273	   13643	35.5
   274	   13693	35.2
   275	   13743	35.5
   276	   13793	35.5
   277	   13843	35.5
   278	   13893	35.3
   279	   13946	35.5
   280	   13993	35.5
   281	   14043	35.5
   282	   14093	35.5
   283	   14143	35.5
   284	   14193	35.7
   285	   14243	35.5
   286	   14294	35.5
   287	   14343	35.5
   288	   14393	35.5
   289	   14443	35.5
   290	   14493	35.5
   291	   14544	35.3
   292	   14593	35.5
   293	   14643	35.5
   294	   14693	35.7
   295	   14743	35.5
   296	   14793	35.7
   297	   14843	35.3
   298	   14893	35.5
   299	   14943	35.5
   300	   14993	35.2
   301	   15044	35.7
   302	   15093	35.5
   303	   15143	35.5
   304	   15193	35.5
   305	   15243	35.5
   306	   15293	35.5
   307	   15343	35.7
   308	   15393	35.5
   309	   15443	35.5
   310	   15493	35.5
   311	   15543	35.0
   312	   15593	35.5
   313	   15643	35.7
   314	   15693	34.8
   315	   15742	35.5
   316	   15793	35.5
   317	   15843	35.5
   318	   15893	35.5
   319	   15943	35.5
   320	   15994	35.5
   321	   16043	35.5
   322	   16093	35.5
   323	   16143	35.5
   324	   16193	35.5
   325	   16243	35.7
   326	   16293	35.2
   327	   16343	35.3
   328	   16393	35.5
   329	   16443	35.5
   330	   16493	35.5
   331	   16543	35.2
   332	   16593	35.7
   333	   16643	35.5
   334	   16693	35.5
   335	   16742	35.3
   336	   16793	35.5
   337	   16843	35.2
   338	   16893	35.7
   339	   16943	35.5
   340	   16995	35.7
   341	   17045	35.5
   342	   17092	35.7
   343	   17143	35.7
   344	   17193	35.3
   345	   17245	35.5
   346	   17293	35.5
   347	   17344	35.5
   348	   17395	35.5
   349	   17443	35.7
   350	   17495	35.3
   351	   17545	35.5
   352	   17595	35.5
   353	   17645	35.5
   354	   17693	35.5
   355	   17745	35.5
   356	   17792	35.7
   357	   17842	35.5
   358	   17892	35.5
   359	   17942	35.7
   360	   17992	35.5
   361	   18045	35.5
   362	   18092	35.5
   363	   18145	35.5
   364	   18192	35.3
   365	   18242	35.5
   366	   18292	35.7
   367	   18342	35.5
   368	   18395	35.5
   369	   18443	35.5
   370	   18492	35.5
   371	   18542	35.2
   372	   18592	35.5
   373	   18642	35.2
   374	   18694	35.3
   375	   18742	35.5
   376	   18793	35.5
   377	   18842	35.5
   378	   18892	35.5
   379	   18945	35.5
   380	   18992	35.5
   381	   19042	35.5
   382	   19095	35.5
   383	   19143	35.3
   384	   19194	35.3
   385	   19245	35.2
   386	   19295	35.5
   387	   19342	35.5
   388	   19392	35.5
   389	   19444	35.5
   390	   19492	35.3
   391	   19545	35.5
   392	   19592	34.8
   393	   19642	35.5
   394	   19695	35.5
   395	   19745	35.5
   396	   19795	35.3
   397	   19845	35.5
   398	   19896	35.5
   399	   19945	35.5
   400	   19994	35.5
   401	   20045	35.3
   402	   20094	35.5
   403	   20144	35.7
   404	   20194	35.5
   405	   20242	35.5
   406	   20293	35.5
   407	   20345	35.5
   408	   20394	35.5
   409	   20442	35.7
   410	   20494	35.7
   411	   20545	35.5
   412	   20595	35.7
   413	   20644	35.5
   414	   20695	35.0
   415	   20744	35.7
   416	   20795	35.7
   417	   20845	35.5
   418	   20894	35.5
   419	   20945	35.5
   420	   20995	35.2
   421	   21045	35.5
   422	   21095	35.2
   423	   21144	35.5
   424	   21194	35.7
   425	   21244	35.5
   426	   21295	35.5
   427	   21345	35.5
   428	   21394	35.5
   429	   21445	35.5
   430	   21494	35.5
   431	   21544	35.2
   432	   21594	35.7
   433	   21644	35.5
   434	   21695	35.2
   435	   21745	35.5
   436	   21792	35.3
   437	   21842	35.5
   438	   21892	35.5
   439	   21942	35.5
   440	   21992	35.5
   441	   22042	35.5
   442	   22092	35.5
   443	   22142	35.5
   444	   22192	35.3
   445	   22242	35.5
   446	   22292	35.3
   447	   22343	35.3
   448	   22392	35.5
   449	   22442	35.5
   450	   22492	35.3
   451	   22542	35.3
   452	   22592	35.5
   453	   22642	35.2
   454	   22692	35.5
   455	   22742	35.7
   456	   22792	35.5
   457	   22843	35.5
   458	   22892	35.5
   459	   22942	35.7
   460	   22992	35.5
   461	   23042	35.5
   462	   23093	35.3
   463	   23142	35.7
   464	   23193	35.7
   465	   23243	35.5
   466	   23292	35.7
   467	   23342	35.5
   468	   23392	35.2
   469	   23442	35.5
   470	   23492	35.5
   471	   23542	35.7
   472	   23593	35.2
   473	   23642	35.2
   474	   23692	35.5
   475	   23742	35.5
   476	   23792	35.3
   477	   23842	35.0
   478	   23892	35.2
   479	   23942	35.3
   480	   23992	35.5
   481	   24043	35.3
   482	   24092	35.5
   483	   24142	35.5
   484	   24192	35.7
   485	   24242	35.5
   486	   24293	35.5
   487	   24342	35.2
   488	   24392	35.5
   489	   24442	35.2
   490	   24492	35.7
   491	   24542	35.5
   492	   24592	35.5
   493	   24642	35.3
   494	   24693	35.3
   495	   24742	35.5
   496	   24793	35.7
   497	   24842	34.8
   498	   24892	35.3
   499	   24942	35.5
   500	   24992	35.5
   501	   25043	35.5
   502	   25093	35.7
   503	   25142	35.5
   504	   25192	35.0
   505	   25242	35.5
   506	   25292	35.5
   507	   25342	35.3
   508	   25392	35.5
   509	   25443	35.7
   510	   25492	35.5
   511	   25542	35.5
   512	   25592	35.5
   513	   25642	35.2
   514	   25692	34.8
   515	   25742	35.5
   516	   25792	35.3
   517	   25842	35.5
   518	   25892	35.5
   519	   25942	35.5
   520	   25993	35.5
   521	   26042	35.5
   522	   26092	35.5
   523	   26142	35.5
   524	   26192	35.2
   525	   26243	35.5
   526	   26292	35.5
   527	   26342	35.3
   528	   26392	35.5
   529	   26442	35.5
   530	   26493	35.5
   531	   26543	35.5
   532	   26592	35.5
   533	   26642	35.5
   534	   26692	35.3
   535	   26742	35.5
   536	   26792	35.5
   537	   26842	35.3
   538	   26892	35.5
   539	   26943	35.5
   540	   26992	35.5
   541	   27042	35.7
   542	   27092	35.7
   543	   27142	35.2
   544	   27192	35.5
   545	   27242	35.7
   546	   27293	35.5
   547	   27342	35.5
   548	   27392	35.5
   549	   27442	35.5
   550	   27492	35.2
   551	   27542	35.7
   552	   27592	35.7
   553	   27643	35.5
   554	   27693	35.5
   555	   27743	35.5
   556	   27793	35.7
   557	   27843	35.5
   558	   27893	35.7
   559	   27944	35.7
   560	   27993	35.5
   561	   28043	35.7
   562	   28093	35.5
   563	   28143	35.3
   564	   28194	35.7
   565	   28243	35.3
   566	   28293	35.5
   567	   28343	35.7
   568	   28393	35.3
   569	   28443	35.7
   570	   28493	35.5
   571	   28543	35.7
   572	   28593	35.3
   573	   28643	35.5
   574	   28693	35.5
   575	   28743	35.7
   576	   28794	35.5
   577	   28843	35.2
   578	   28893	35.7
   579	   28943	35.7
   580	   28993	35.5
   581	   29043	35.5
   582	   29093	35.3
   583	   29143	35.5
   584	   29193	35.3
   585	   29243	35.7
   586	   29293	35.5
   587	   29343	35.7
   588	   29393	35.7
   589	   29443	35.3
   590	   29493	35.7
   591	   29543	35.3
   592	   29593	35.5
   593	   29645	35.7
   594	   29693	35.5
   595	   29743	35.7
   596	   29793	35.5
   597	   29843	35.7
   598	   29894	35.5
   599	   29943	35.5
   600	   29993	35.7
   601	   30043	35.7
   602	   30093	35.5
   603	   30143	35.5
   604	   30193	35.5
   605	   30243	35.5
   606	   30293	35.7
   607	   30343	35.7
   608	   30395	35.7
   609	   30443	35.7
   610	   30493	35.3
   611	   30543	35.7
   612	   30593	35.7
   613	   30644	35.5
   614	   30693	35.2
   615	   30743	35.5
   616	   30793	35.5
   617	   30843	35.3
   618	   30895	35.7
   619	   30943	35.7
   620	   30993	35.5
   621	   31043	35.7
   622	   31093	35.5
   623	   31143	35.5
   624	   31193	35.3
   625	   31243	35.7
   626	   31293	35.5
   627	   31343	35.5
   628	   31395	35.5
   629	   31443	35.5
   630	   31493	35.5
   631	   31543	35.3
   632	   31594	35.5
   633	   31643	35.5
   634	   31693	35.7
   635	   31743	35.2
   636	   31793	35.7
   637	   31844	35.7
   638	   31893	35.2
   639	   31943	35.5
   640	   31993	35.5
   641	   32043	35.5
   642	   32094	35.7
   643	   32143	35.5
   644	   32193	35.5
   645	   32243	35.7
   646	   32293	35.7
   647	   32344	35.7
   648	   32393	35.5
   649	   32443	35.7
   650	   32493	35.7
   651	   32543	35.5
   652	   32594	35.7
   653	   32643	35.5
   654	   32693	35.5
   655	   32743	35.7
   656	   32793	35.7
   657	   32843	35.3
   658	   32893	35.3
   659	   32943	35.0
   660	   32993	35.5
   661	   33043	35.5
   662	   33093	35.5
   663	   33143	35.7
   664	   33193	35.5
   665	   33243	35.7
   666	   33293	35.7
   667	   33343	35.7
   668	   33393	35.5
   669	   33443	35.7
   670	   33493	35.7
   671	   33545	35.7
   672	   33593	35.5
   673	   33643	35.5
   674	   33693	35.5
   675	   33743	35.7
   676	   33793	35.7
   677	   33843	35.7
   678	   33893	35.7
   679	   33943	35.5
   680	   33993	35.5
   681	   34043	35.5
   682	   34093	35.5
   683	   34143	35.7
   684	   34193	35.7
   685	   34243	35.2
   686	   34293	35.2
   687	   34343	35.7
   688	   34393	35.7
   689	   34443	35.3
   690	   34492	35.7
   691	   34542	35.5
   692	   34592	35.7
   693	   34645	35.5
   694	   34693	35.5
   695	   34742	35.7
   696	   34795	35.7
   697	   34842	35.7
   698	   34892	35.5
   699	   34943	35.5
   700	   34993	35.7
   701	   35043	35.5
   702	   35093	35.7
   703	   35143	35.7
   704	   35194	35.0
   705	   35242	35.7
   706	   35443	35.5
   707	   35467	35.2
   708	   35510	35.7
