Number	Time	Temperature
     1	      27	0.0
     2	      77	0.0
     3	     127	0.0
     4	     178	0.0
     5	     227	0.0
     6	     277	0.0
     7	     327	0.0
     8	     377	0.0
     9	     429	0.0
    10	     477	0.0
    11	     527	0.0
    12	     577	0.0
    13	     627	0.0
    14	     679	0.0
    15	     727	0.0
    16	     777	0.0
    17	     827	0.0
    18	     877	0.0
    19	     927	0.0
    20	     977	0.0
    21	    1027	0.0
    22	    1077	0.0
    23	    1127	0.0
    24	    1177	0.0
    25	    1227	0.0
    26	    1277	0.0
    27	    1327	0.0
    28	    1377	0.0
    29	    1429	0.0
    30	    1477	0.0
    31	    1527	0.0
    32	    1577	0.0
    33	    1628	0.0
    34	    1677	0.0
    35	    1727	0.0
    36	    1777	0.0
    37	    1827	0.0
    38	    1877	0.0
    39	    1927	0.0
    40	    1977	0.0
    41	    2027	0.0
    42	    2077	0.0
    43	    2127	0.0
    44	    2179	0.0
    45	    2227	0.0
    46	    2277	0.0
    47	    2327	0.0
    48	    2377	0.0
    49	    2427	0.0
    50	    2477	0.0
    51	    2527	0.0
    52	    2577	0.0
    53	    2627	0.0
    54	    2677	0.0
    55	    2727	0.0
    56	    2777	0.0
    57	    2827	0.0
    58	    2879	0.0
    59	    2927	0.0
    60	    2976	0.0
    61	    3027	0.0
    62	    3076	0.0
    63	    3127	0.0
    64	    3176	0.0
    65	    3226	0.0
    66	    3279	0.0
    67	    3326	0.0
    68	    3376	0.0
    69	    3427	0.0
    70	    3476	0.0
    71	    3526	0.0
    72	    3576	0.0
    73	    3626	0.0
    74	    3676	0.0
    75	    3726	0.0
    76	    3776	0.0
    77	    3828	0.0
    78	    3876	0.0
    79	    3926	0.0
    80	    3976	0.0
    81	    4027	0.0
    82	    4076	0.0
    83	    4126	0.0
    84	    4177	0.0
    85	    4226	0.0
    86	    4276	0.0
    87	    4326	0.0
    88	    4376	0.0
    89	    4426	0.0
    90	    4476	0.0
    91	    4526	0.0
    92	    4576	0.0
    93	    4626	0.0
    94	    4676	0.0
    95	    4726	0.0
    96	    4777	0.0
    97	    4826	0.0
    98	    4876	0.0
    99	    4928	0.0
   100	    4976	0.0
   101	    5026	0.0
   102	    5076	0.0
   103	    5126	0.0
   104	    5176	0.0
   105	    5226	0.0
   106	    5277	0.0
   107	    5326	0.0
   108	    5376	0.0
   109	    5426	0.0
   110	    5479	0.0
   111	    5528	0.0
   112	    5578	0.0
   113	    5628	0.0
   114	    5678	0.0
   115	    5728	0.0
   116	    5778	0.0
   117	    5826	0.0
   118	    5878	0.0
   119	    5928	0.0
   120	    5979	0.0
   121	    6028	0.0
   122	    6078	0.0
   123	    6126	0.0
   124	    6176	0.0
   125	    6226	0.0
   126	    6278	0.0
   127	    6328	0.0
   128	    6378	0.0
   129	    6428	0.0
   130	    6478	0.0
   131	    6528	0.0
   132	    6579	0.0
   133	    6628	0.0
   134	    6678	0.0
   135	    6728	0.0
   136	    6778	0.0
   137	    6828	0.0
   138	    6878	0.0
   139	    6928	0.0
