Number	Time	Temperature
   418	   20884	33.4
   419	   20934	33.4
   420	   20984	33.2
   421	   21034	33.4
   422	   21085	33.2
   423	   21134	33.4
   424	   21185	33.2
   425	   21234	33.1
   426	   21284	33.2
   427	   21334	33.4
   428	   21384	33.2
   429	   21435	33.2
   430	   21484	33.2
   431	   21534	33.2
   432	   21584	32.7
   433	   21634	33.1
   434	   21684	33.4
   435	   21735	33.2
   436	   21785	33.4
   437	   21834	33.2
   438	   21884	33.4
   439	   21935	33.4
   440	   21984	32.7
   441	   22034	33.2
   442	   22084	33.4
   443	   22134	33.2
   444	   22185	33.2
   445	   22234	33.2
   446	   22284	33.2
   447	   22334	33.2
   448	   22384	33.2
   449	   22434	32.7
   450	   22484	33.4
   451	   22534	33.2
   452	   22584	33.2
   453	   22634	33.2
   454	   22684	33.2
   455	   22734	33.4
   456	   22784	33.2
   457	   22834	33.2
   458	   22884	33.2
   459	   22935	33.2
   460	   22984	33.4
   461	   23034	33.2
   462	   23084	32.9
   463	   23134	33.2
   464	   23185	33.2
   465	   23234	33.2
   466	   23284	33.2
   467	   23334	33.1
   468	   23384	32.9
   469	   23434	33.2
   470	   23484	33.2
   471	   23534	33.2
   472	   23584	33.1
   473	   23635	33.4
   474	   23684	33.2
   475	   23734	33.2
   476	   23784	33.2
   477	   23834	33.2
   478	   23885	33.4
   479	   23934	33.2
   480	   23984	33.1
   481	   24034	33.2
   482	   24084	33.2
   483	   24135	32.9
   484	   24184	33.4
   485	   24234	33.4
   486	   24284	33.2
   487	   24334	33.2
   488	   24384	33.2
   489	   24435	33.2
   490	   24484	33.2
   491	   24534	33.2
   492	   24584	33.2
   493	   24634	33.2
   494	   24684	33.2
   495	   24734	33.2
   496	   24785	33.2
   497	   24834	33.2
   498	   24884	33.2
   499	   24934	33.4
   500	   24984	33.2
   501	   25034	33.2
   502	   25084	33.4
   503	   25134	33.2
   504	   25184	33.4
   505	   25234	33.4
   506	   25284	33.2
   507	   25334	33.2
   508	   25384	32.7
   509	   25433	33.1
   510	   25484	33.2
   511	   25534	33.2
   512	   25585	33.4
   513	   25634	33.4
   514	   25684	33.4
   515	   25734	33.2
   516	   25784	33.2
   517	   25834	33.2
   518	   25884	33.2
   519	   25934	33.4
   520	   25984	33.4
   521	   26034	33.2
   522	   26084	32.5
   523	   26133	33.2
   524	   26184	33.4
   525	   26234	33.2
   526	   26284	33.2
   527	   26334	33.4
   528	   26384	33.2
   529	   26434	33.2
   530	   26483	33.2
   531	   26534	33.2
   532	   26584	33.2
   533	   26635	33.2
   534	   26684	33.4
   535	   26734	33.2
   536	   26783	33.2
   537	   26834	32.9
   538	   26884	32.9
   539	   26934	32.7
   540	   26983	33.2
   541	   27034	33.4
   542	   27083	33.2
   543	   27134	33.2
   544	   27184	33.2
   545	   27234	33.4
   546	   27285	33.2
   547	   27334	33.2
   548	   27384	33.2
   549	   27433	33.4
   550	   27484	33.2
   551	   27534	33.4
   552	   27584	32.7
   553	   27634	33.2
   554	   27685	33.2
   555	   27734	33.2
   556	   27785	33.2
   557	   27833	33.2
   558	   27883	33.2
   559	   27934	33.1
   560	   27984	33.2
   561	   28035	33.2
   562	   28083	33.2
   563	   28133	33.2
   564	   28184	33.2
   565	   28234	33.2
   566	   28283	33.1
   567	   28334	33.2
   568	   28384	33.2
   569	   28433	33.2
   570	   28484	33.2
   571	   28533	33.2
   572	   28584	33.2
   573	   28634	33.2
   574	   28684	33.4
   575	   28734	33.2
   576	   28784	33.2
   577	   28833	33.2
   578	   28884	33.2
   579	   28933	33.2
   580	   28983	33.2
   581	   29033	33.2
   582	   29084	33.2
   583	   29134	32.5
   584	   29184	33.2
   585	   29235	33.4
   586	   29283	33.1
   587	   29334	33.2
   588	   29384	33.2
   589	   29434	33.2
   590	   29483	33.2
   591	   29534	33.4
   592	   29584	33.2
   593	   29633	33.2
   594	   29684	33.2
   595	   29735	33.2
   596	   29783	33.2
   597	   29833	33.2
   598	   29883	33.2
   599	   29933	33.4
   600	   29983	33.2
   601	   30034	33.2
   602	   30084	33.2
   603	   30133	33.2
   604	   30183	32.9
   605	   30233	33.2
   606	   30283	33.1
   607	   30334	33.2
   608	   30383	33.2
   609	   30433	33.2
   610	   30483	33.2
   611	   30533	33.2
   612	   30583	33.2
   613	   30633	33.2
   614	   30683	33.4
   615	   30734	33.2
   616	   30783	32.7
   617	   30833	33.1
   618	   30883	33.2
   619	   30933	33.2
   620	   30983	33.2
   621	   31033	33.4
   622	   31084	33.1
   623	   31133	32.7
   624	   31183	33.2
   625	   31233	33.2
   626	   31283	33.2
   627	   31333	33.4
   628	   31383	33.2
   629	   31433	33.1
   630	   31483	32.5
   631	   31533	33.2
   632	   31583	33.2
   633	   31633	33.2
   634	   31683	32.7
   635	   31733	33.2
   636	   31783	33.2
   637	   31833	32.7
   638	   31883	33.4
   639	   31933	32.9
   640	   31983	33.1
   641	   32033	33.2
   642	   32083	33.2
   643	   32133	33.4
   644	   32184	33.2
   645	   32233	32.9
   646	   32283	33.2
   647	   32333	33.2
   648	   32383	33.2
   649	   32433	32.9
   650	   32483	33.2
   651	   32533	33.4
   652	   32584	33.2
   653	   32633	33.4
   654	   32683	33.4
   655	   32733	33.4
   656	   32783	32.9
   657	   32833	33.2
   658	   32883	32.9
   659	   32933	33.2
   660	   32983	33.2
   661	   33033	33.2
   662	   33083	33.2
   663	   33133	33.4
   664	   33183	33.2
   665	   33233	33.4
   666	   33283	33.2
   667	   33333	33.4
   668	   33383	33.2
   669	   33433	33.2
   670	   33483	32.7
   671	   33533	33.1
   672	   33584	33.2
   673	   33634	33.4
   674	   33685	33.2
   675	   33734	33.2
   676	   33784	33.2
   677	   33834	33.4
   678	   33884	33.2
   679	   33934	33.2
   680	   33984	33.2
   681	   34035	33.2
   682	   34084	33.2
   683	   34135	33.4
   684	   34185	33.2
   685	   34234	33.1
   686	   34284	33.2
   687	   34335	33.2
   688	   34385	33.4
   689	   34435	33.4
   690	   34485	33.4
   691	   34534	33.2
   692	   34585	33.2
   693	   34732	33.4
   694	   34760	33.2
