Cycle	Time	Value
   172	    8592	848.0
   173	    8642	912.0
   174	    8693	843.0
   175	    8742	899.0
   176	    8792	742.0
   177	    8842	1030.0
   178	    8892	993.0
   179	    8942	836.0
   180	    8992	906.0
   181	    9042	862.0
   182	    9092	881.0
   183	    9142	993.0
   184	    9193	936.0
   185	    9242	900.0
   186	    9292	870.0
   187	    9342	807.0
   188	    9392	962.0
   189	    9442	1075.0
   190	    9492	917.0
   191	    9542	989.0
   192	    9592	858.0
   193	    9642	1021.0
   194	    9692	980.0
   195	    9745	1065.0
   196	    9792	934.0
   197	    9842	889.0
   198	    9893	881.0
   199	    9942	981.0
   200	    9992	940.0
   201	   10042	1075.0
   202	   10092	961.0
   203	   10142	870.0
   204	   10193	972.0
   205	   10243	918.0
   206	   10294	815.0
   207	   10347	969.0
   208	   10394	1036.0
   209	   10443	876.0
   210	   10493	846.0
   211	   10543	835.0
   212	   10593	966.0
   213	   10643	889.0
   214	   10693	882.0
   215	   10743	1018.0
   216	   10793	855.0
   217	   10843	856.0
   218	   10893	865.0
   219	   10943	1082.0
   220	   10993	876.0
   221	   11043	885.0
   222	   11093	943.0
   223	   11143	857.0
   224	   11193	981.0
   225	   11243	869.0
   226	   11293	791.0
   227	   11343	845.0
   228	   11393	911.0
   229	   11443	980.0
   230	   11493	783.0
   231	   11543	880.0
   232	   11593	1042.0
   233	   11643	920.0
   234	   11693	757.0
   235	   11744	1072.0
   236	   11793	811.0
   237	   11843	930.0
   238	   11893	998.0
   239	   11945	902.0
   240	   11993	929.0
   241	   12043	953.0
   242	   12094	1003.0
   243	   12144	1075.0
   244	   12193	854.0
   245	   12243	903.0
   246	   12293	768.0
   247	   12344	918.0
   248	   12393	980.0
   249	   12443	813.0
   250	   12493	957.0
   251	   12543	821.0
   252	   12593	770.0
   253	   12644	949.0
   254	   12693	961.0
   255	   12743	766.0
   256	   12793	948.0
   257	   12845	936.0
   258	   12893	1058.0
   259	   12943	865.0
   260	   12993	954.0
   261	   13043	808.0
   262	   13093	978.0
   263	   13143	810.0
   264	   13193	835.0
   265	   13243	824.0
   266	   13293	909.0
   267	   13343	831.0
   268	   13393	884.0
   269	   13443	961.0
   270	   13493	1033.0
   271	   13543	993.0
   272	   13593	955.0
   273	   13643	866.0
   274	   13693	947.0
   275	   13743	907.0
   276	   13793	983.0
   277	   13843	904.0
   278	   13893	780.0
   279	   13946	866.0
   280	   13993	821.0
   281	   14043	814.0
   282	   14093	866.0
   283	   14143	897.0
   284	   14193	1040.0
   285	   14243	929.0
   286	   14294	789.0
   287	   14343	999.0
   288	   14393	863.0
   289	   14443	937.0
   290	   14493	914.0
   291	   14544	722.0
   292	   14593	749.0
   293	   14643	952.0
   294	   14693	848.0
   295	   14743	919.0
   296	   14793	818.0
   297	   14843	867.0
   298	   14893	901.0
   299	   14943	858.0
   300	   14993	926.0
   301	   15044	931.0
   302	   15093	781.0
   303	   15143	775.0
   304	   15193	832.0
   305	   15243	712.0
   306	   15293	719.0
   307	   15343	767.0
   308	   15393	681.0
   309	   15443	732.0
   310	   15493	569.0
   311	   15543	560.0
   312	   15593	595.0
   313	   15643	465.0
   314	   15693	482.0
   315	   15742	327.0
   316	   15793	372.0
   317	   15843	311.0
   318	   15893	190.0
   319	   15943	162.0
   320	   15994	169.0
   321	   16043	178.0
   322	   16093	229.0
   323	   16143	185.0
   324	   16193	192.0
   325	   16243	133.0
   326	   16293	142.0
   327	   16343	176.0
   328	   16393	202.0
   329	   16443	154.0
   330	   16493	187.0
   331	   16543	133.0
   332	   16593	221.0
   333	   16643	139.0
   334	   16693	184.0
   335	   16743	176.0
   336	   16793	206.0
   337	   16843	211.0
   338	   16893	140.0
   339	   16943	184.0
   340	   16995	183.0
   341	   17045	200.0
   342	   17093	164.0
   343	   17143	243.0
   344	   17193	177.0
   345	   17245	315.0
   346	   17293	342.0
   347	   17345	324.0
   348	   17395	224.0
   349	   17443	281.0
   350	   17495	242.0
   351	   17545	259.0
   352	   17595	291.0
   353	   17645	304.0
   354	   17693	281.0
   355	   17745	359.0
   356	   17792	279.0
   357	   17843	325.0
   358	   17892	401.0
   359	   17942	364.0
   360	   17992	401.0
   361	   18045	413.0
   362	   18092	348.0
   363	   18145	284.0
   364	   18192	380.0
   365	   18242	365.0
   366	   18293	394.0
   367	   18342	384.0
   368	   18395	507.0
   369	   18443	424.0
   370	   18492	334.0
   371	   18542	344.0
   372	   18592	369.0
   373	   18642	342.0
   374	   18694	412.0
   375	   18742	320.0
   376	   18793	392.0
   377	   18842	315.0
   378	   18892	338.0
   379	   18945	264.0
   380	   18992	323.0
   381	   19042	285.0
   382	   19095	359.0
   383	   19143	263.0
   384	   19194	351.0
   385	   19245	226.0
   386	   19295	297.0
   387	   19342	218.0
   388	   19392	267.0
   389	   19444	314.0
   390	   19492	243.0
   391	   19545	289.0
   392	   19592	328.0
   393	   19642	216.0
   394	   19695	336.0
   395	   19745	254.0
   396	   19795	228.0
   397	   19845	178.0
   398	   19896	128.0
   399	   19945	148.0
   400	   19994	48.0
   401	   20045	20.0
   402	   20095	12.0
   403	   20144	11.0
   404	   20194	14.0
   405	   20242	9.0
   406	   20293	6.0
   407	   20346	36.0
   408	   20394	2.0
   409	   20442	6.0
   410	   20494	22.0
   411	   20545	20.0
   412	   20595	12.0
   413	   20644	27.0
   414	   20695	31.0
   415	   20744	13.0
   416	   20795	5.0
   417	   20845	19.0
   418	   20894	4.0
   419	   20945	20.0
   420	   20995	0.0
   421	   21045	2.0
   422	   21095	15.0
   423	   21144	3.0
   424	   21194	18.0
   425	   21244	0.0
   426	   21295	13.0
   427	   21345	0.0
   428	   21394	2.0
   429	   21445	9.0
   430	   21494	1.0
   431	   21545	4.0
   432	   21594	3.0
   433	   21644	2.0
   434	   21695	5.0
   435	   21745	4.0
   436	   21792	0.0
   437	   21842	0.0
   438	   21892	2.0
   439	   21942	0.0
   440	   21992	0.0
   441	   22042	2.0
   442	   22092	2.0
   443	   22142	4.0
   444	   22192	1.0
   445	   22242	0.0
   446	   22292	0.0
   447	   22343	0.0
   448	   22392	0.0
   449	   22442	0.0
   450	   22492	2.0
   451	   22542	5.0
   452	   22592	0.0
   453	   22642	0.0
   454	   22692	5.0
   455	   22742	0.0
   456	   22792	0.0
   457	   22843	2.0
   458	   22892	0.0
   459	   22942	0.0
   460	   22992	0.0
   461	   23042	0.0
   462	   23093	5.0
   463	   23142	3.0
   464	   23193	0.0
   465	   23243	0.0
   466	   23292	0.0
   467	   23342	0.0
   468	   23392	1.0
   469	   23442	0.0
   470	   23492	0.0
   471	   23542	0.0
   472	   23593	0.0
   473	   23642	0.0
   474	   23692	0.0
   475	   23742	1.0
   476	   23792	4.0
   477	   23842	0.0
   478	   23892	4.0
   479	   23942	0.0
   480	   23992	2.0
   481	   24043	0.0
   482	   24092	1.0
   483	   24142	1.0
   484	   24192	0.0
   485	   24242	6.0
   486	   24293	8.0
   487	   24342	4.0
   488	   24392	0.0
   489	   24442	0.0
   490	   24492	3.0
   491	   24542	0.0
   492	   24592	1.0
   493	   24642	0.0
   494	   24693	1.0
   495	   24742	1.0
   496	   24793	0.0
   497	   24842	5.0
   498	   24892	0.0
   499	   24942	0.0
   500	   24992	0.0
   501	   25043	1.0
   502	   25093	0.0
   503	   25142	2.0
   504	   25192	0.0
   505	   25242	2.0
   506	   25292	0.0
   507	   25342	2.0
   508	   25392	0.0
   509	   25443	0.0
   510	   25492	0.0
   511	   25542	3.0
   512	   25592	7.0
   513	   25642	0.0
   514	   25692	5.0
   515	   25742	0.0
   516	   25792	0.0
   517	   25842	3.0
   518	   25892	0.0
   519	   25942	1.0
   520	   25993	1.0
   521	   26042	0.0
   522	   26092	3.0
   523	   26142	3.0
   524	   26192	0.0
   525	   26243	2.0
   526	   26292	0.0
   527	   26342	0.0
   528	   26392	2.0
   529	   26442	0.0
   530	   26493	0.0
   531	   26543	2.0
   532	   26592	4.0
   533	   26642	0.0
   534	   26692	1.0
   535	   26742	1.0
   536	   26792	3.0
   537	   26842	0.0
   538	   26892	3.0
   539	   26943	0.0
   540	   26992	0.0
   541	   27042	4.0
   542	   27092	0.0
   543	   27142	3.0
   544	   27192	8.0
   545	   27242	0.0
   546	   27293	0.0
   547	   27342	3.0
   548	   27392	0.0
   549	   27442	0.0
   550	   27492	0.0
   551	   27542	1.0
   552	   27592	1.0
   553	   27643	2.0
   554	   27693	2.0
   555	   27743	0.0
   556	   27793	1.0
   557	   27843	4.0
   558	   27893	0.0
   559	   27944	3.0
   560	   27993	1.0
   561	   28043	2.0
   562	   28093	0.0
   563	   28143	6.0
   564	   28194	0.0
   565	   28243	0.0
   566	   28293	3.0
   567	   28343	3.0
   568	   28393	5.0
   569	   28443	7.0
   570	   28493	0.0
   571	   28543	0.0
   572	   28593	8.0
   573	   28643	11.0
   574	   28693	0.0
   575	   28743	0.0
   576	   28794	7.0
   577	   28843	11.0
   578	   28893	9.0
   579	   28943	6.0
   580	   28993	1.0
   581	   29043	27.0
   582	   29093	34.0
   583	   29143	22.0
   584	   29193	43.0
   585	   29243	40.0
   586	   29293	59.0
   587	   29343	82.0
   588	   29393	194.0
   589	   29443	104.0
   590	   29493	338.0
   591	   29543	373.0
   592	   29593	484.0
   593	   29645	576.0
   594	   29693	579.0
   595	   29743	603.0
   596	   29793	765.0
   597	   29843	683.0
   598	   29894	679.0
   599	   29943	653.0
   600	   29993	710.0
   601	   30043	423.0
   602	   30093	370.0
   603	   30143	299.0
   604	   30193	214.0
   605	   30243	51.0
   606	   30293	85.0
   607	   30343	41.0
   608	   30395	19.0
   609	   30443	12.0
   610	   30493	10.0
   611	   30543	12.0
   612	   30593	8.0
   613	   30644	19.0
   614	   30693	6.0
   615	   30743	0.0
   616	   30793	12.0
   617	   30843	3.0
   618	   30895	4.0
   619	   30943	3.0
   620	   30993	0.0
   621	   31043	0.0
   622	   31093	0.0
   623	   31143	0.0
   624	   31193	0.0
   625	   31243	4.0
   626	   31293	1.0
   627	   31343	0.0
   628	   31395	0.0
   629	   31443	0.0
   630	   31493	0.0
   631	   31543	0.0
   632	   31594	0.0
   633	   31643	5.0
   634	   31693	0.0
   635	   31743	3.0
   636	   31793	4.0
   637	   31844	1.0
   638	   31893	12.0
   639	   31943	2.0
   640	   31993	27.0
   641	   32043	24.0
   642	   32094	13.0
   643	   32143	162.0
   644	   32193	256.0
   645	   32243	575.0
   646	   32293	718.0
   647	   32344	1068.0
   648	   32393	1330.0
   649	   32443	1542.0
   650	   32493	1596.0
   651	   32543	1412.0
   652	   32594	1818.0
   653	   32643	1446.0
   654	   32693	1650.0
   655	   32743	1656.0
   656	   32793	1669.0
   657	   32843	1524.0
   658	   32893	1833.0
   659	   32943	1505.0
   660	   32993	1499.0
   661	   33043	1539.0
   662	   33093	1568.0
   663	   33143	1825.0
   664	   33193	1711.0
   665	   33243	1657.0
   666	   33293	1554.0
   667	   33343	1710.0
   668	   33393	1556.0
   669	   33443	1745.0
   670	   33493	1437.0
   671	   33545	1438.0
   672	   33593	1597.0
   673	   33643	1651.0
   674	   33693	1416.0
   675	   33743	1578.0
   676	   33793	1661.0
   677	   33843	1524.0
   678	   33893	1582.0
   679	   33943	1638.0
   680	   33993	1573.0
   681	   34043	1651.0
   682	   34093	1636.0
   683	   34143	1536.0
   684	   34193	1735.0
   685	   34243	1570.0
   686	   34293	1450.0
   687	   34343	1561.0
   688	   34393	1830.0
   689	   34443	1600.0
   690	   34492	1769.0
   691	   34543	1562.0
   692	   34592	1551.0
   693	   34645	1634.0
   694	   34693	1688.0
   695	   34743	1528.0
   696	   34795	1472.0
   697	   34843	1686.0
   698	   34893	1505.0
   699	   34943	1532.0
   700	   34993	1577.0
   701	   35043	1749.0
   702	   35093	1531.0
   703	   35143	1697.0
   704	   35194	1744.0
   705	   35243	1484.0
   706	   35443	1612.0
   707	   35467	1673.0
   708	   35511	1711.0
