Number	Time	Temperature
   138	    6865	34.4
   139	    6915	34.6
   140	    6965	35.0
   141	    7015	35.0
   142	    7065	34.8
   143	    7115	34.8
   144	    7165	35.0
   145	    7215	34.7
   146	    7265	35.0
   147	    7315	35.0
   148	    7365	34.7
   149	    7415	35.0
   150	    7465	35.0
   151	    7515	35.0
   152	    7565	34.4
   153	    7615	35.0
   154	    7665	35.2
   155	    7715	35.0
   156	    7765	35.2
   157	    7815	35.0
   158	    7865	35.0
   159	    7915	35.0
   160	    7965	35.0
   161	    8015	34.4
   162	    8064	35.0
   163	    8115	35.0
   164	    8165	35.0
   165	    8215	35.2
   166	    8264	34.8
   167	    8314	35.0
   168	    8365	35.2
   169	    8415	35.0
   170	    8465	35.0
   171	    8515	35.2
   172	    8565	35.0
   173	    8615	35.2
   174	    8665	34.7
   175	    8714	35.2
   176	    8765	35.2
   177	    8815	35.2
   178	    8865	35.2
   179	    8915	35.0
   180	    8965	35.0
   181	    9015	35.2
   182	    9065	35.2
   183	    9115	35.2
   184	    9165	35.2
   185	    9215	34.7
   186	    9264	35.2
   187	    9315	34.7
   188	    9364	35.2
   189	    9413	35.2
   190	    9463	35.2
   191	    9513	35.2
   192	    9563	35.2
   193	    9613	35.2
   194	    9663	34.7
   195	    9713	35.2
   196	    9763	35.2
   197	    9813	35.2
   198	    9865	35.2
   199	    9913	35.3
   200	    9963	35.2
   201	   10013	34.4
   202	   10062	35.2
   203	   10115	35.0
   204	   10163	34.8
   205	   10212	35.2
   206	   10263	35.2
   207	   10312	35.2
   208	   10365	35.2
   209	   10415	35.0
   210	   10463	34.8
   211	   10512	35.2
   212	   10562	34.7
   213	   10612	35.2
   214	   10662	35.2
   215	   10712	35.2
   216	   10763	35.2
   217	   10813	35.2
   218	   10862	35.2
   219	   10912	35.0
   220	   10964	35.0
   221	   11012	34.8
   222	   11062	35.2
   223	   11112	35.2
   224	   11162	35.3
   225	   11214	35.2
   226	   11263	35.0
   227	   11313	35.3
   228	   11362	35.0
   229	   11415	35.2
   230	   11462	35.3
   231	   11515	35.3
   232	   11564	35.2
   233	   11612	35.3
   234	   11664	35.3
   235	   11712	35.2
   236	   11762	35.3
   237	   11812	35.3
   238	   11862	34.8
   239	   11912	35.2
   240	   11964	35.2
   241	   12012	35.2
   242	   12064	35.2
   243	   12112	35.0
   244	   12162	35.3
   245	   12212	35.3
   246	   12262	35.2
   247	   12314	35.3
   248	   12362	35.3
   249	   12412	34.8
   250	   12464	35.3
   251	   12515	35.3
   252	   12564	35.2
   253	   12615	35.3
   254	   12664	35.2
   255	   12714	35.3
   256	   12765	35.0
   257	   12812	35.2
   258	   12862	34.7
   259	   12914	35.3
   260	   12964	35.3
   261	   13014	34.7
   262	   13062	35.3
   263	   13112	35.2
   264	   13164	35.2
   265	   13214	35.3
   266	   13264	34.6
   267	   13315	35.3
   268	   13365	35.0
   269	   13414	35.3
   270	   13464	35.2
   271	   13514	35.0
   272	   13564	35.3
   273	   13614	35.2
   274	   13664	35.0
   275	   13714	34.7
   276	   13764	35.2
   277	   13814	35.3
   278	   13864	35.0
   279	   13914	34.6
   280	   13964	35.3
   281	   14014	35.2
   282	   14064	35.3
   283	   14114	35.3
   284	   14164	35.3
   285	   14215	35.3
   286	   14264	35.0
   287	   14314	35.2
   288	   14364	35.3
   289	   14415	35.2
   290	   14465	35.3
   291	   14514	35.3
   292	   14564	35.3
   293	   14614	35.2
   294	   14664	35.3
   295	   14714	35.3
   296	   14764	35.3
   297	   14814	35.3
   298	   14864	35.3
   299	   14914	35.0
   300	   14964	34.7
   301	   15014	35.3
   302	   15064	35.3
   303	   15114	35.3
   304	   15165	35.0
   305	   15215	35.2
   306	   15264	35.3
   307	   15314	35.2
   308	   15364	35.3
   309	   15414	35.3
   310	   15464	35.3
   311	   15514	35.3
   312	   15564	35.3
   313	   15614	35.2
   314	   15664	35.3
   315	   15714	35.3
   316	   15764	35.3
   317	   15814	35.2
   318	   15864	35.3
   319	   15914	35.3
   320	   15964	35.0
   321	   16014	35.2
   322	   16065	35.0
   323	   16115	35.2
   324	   16165	35.3
   325	   16215	35.3
   326	   16266	35.3
   327	   16315	35.3
   328	   16365	35.3
   329	   16416	35.2
   330	   16465	35.2
   331	   16515	35.3
   332	   16565	35.5
   333	   16615	35.2
   334	   16666	35.3
   335	   16715	35.3
   336	   16765	35.3
   337	   16815	35.3
   338	   16865	35.3
   339	   16916	34.7
   340	   16965	34.8
   341	   17015	35.3
   342	   17066	35.3
   343	   17115	35.3
   344	   17165	35.3
   345	   17215	35.0
   346	   17265	35.3
   347	   17315	35.3
   348	   17365	35.2
   349	   17415	34.8
   350	   17465	35.3
   351	   17515	35.2
   352	   17565	35.3
   353	   17615	35.3
   354	   17666	35.3
   355	   17715	35.3
   356	   17765	35.2
   357	   17815	35.5
   358	   17866	35.5
   359	   17915	35.3
   360	   17965	35.5
   361	   18015	35.2
   362	   18065	35.3
   363	   18117	35.2
   364	   18165	35.3
   365	   18215	35.3
   366	   18265	35.3
   367	   18315	35.5
   368	   18365	35.3
   369	   18415	35.5
   370	   18465	35.3
   371	   18515	35.3
   372	   18565	35.3
   373	   18616	35.3
   374	   18665	34.8
   375	   18715	35.5
   376	   18765	35.3
   377	   18815	35.2
   378	   18866	35.2
   379	   18916	35.3
   380	   18965	35.5
   381	   19015	35.5
   382	   19065	35.3
   383	   19115	35.3
   384	   19166	35.2
   385	   19215	35.3
   386	   19265	35.3
   387	   19315	35.3
   388	   19365	35.5
   389	   19415	35.3
   390	   19465	35.5
   391	   19515	35.5
   392	   19565	35.5
   393	   19615	35.3
   394	   19665	35.3
   395	   19715	35.5
   396	   19765	35.5
   397	   19816	35.5
   398	   19865	35.3
   399	   19915	35.5
   400	   19966	35.2
   401	   20015	35.3
   402	   20066	35.3
   403	   20115	35.3
   404	   20165	35.5
   405	   20215	35.3
   406	   20265	34.8
   407	   20315	35.3
   408	   20365	35.3
   409	   20415	35.3
   410	   20465	35.5
   411	   20515	35.5
   412	   20565	35.5
   413	   20615	35.3
   414	   20665	35.2
   415	   20715	35.3
   416	   20766	35.5
   417	   20816	35.0
   418	   20865	35.3
   419	   20915	35.5
   420	   20965	35.5
   421	   21015	35.3
   422	   21065	35.3
   423	   21115	35.5
   424	   21165	35.3
   425	   21215	35.5
   426	   21265	35.2
   427	   21315	35.5
   428	   21365	35.3
   429	   21415	35.5
   430	   21465	35.5
   431	   21515	35.3
   432	   21565	35.3
   433	   21615	35.2
   434	   21665	35.3
   435	   21715	35.5
   436	   21765	35.3
   437	   21816	35.5
   438	   21865	35.5
   439	   21915	35.3
   440	   21965	35.3
   441	   22015	35.5
   442	   22065	35.5
   443	   22115	35.5
   444	   22165	35.0
   445	   22215	34.8
   446	   22265	35.3
   447	   22315	35.3
   448	   22365	35.3
   449	   22415	35.2
   450	   22465	35.0
   451	   22515	35.3
   452	   22565	35.5
   453	   22615	35.2
   454	   22665	35.5
   455	   22715	35.2
   456	   22765	35.5
   457	   22815	35.5
   458	   22865	35.0
   459	   22915	35.2
   460	   22965	35.3
   461	   23015	35.0
   462	   23065	35.2
   463	   23115	35.5
   464	   23165	35.5
   465	   23215	35.5
   466	   23265	35.3
   467	   23315	35.3
   468	   23365	35.3
   469	   23415	35.5
   470	   23465	35.2
   471	   23515	35.5
   472	   23565	35.0
   473	   23615	35.2
   474	   23666	35.5
   475	   23715	35.3
   476	   23765	35.5
   477	   23815	35.5
   478	   23865	35.3
   479	   23915	35.3
   480	   23965	35.3
   481	   24015	35.3
   482	   24065	34.8
   483	   24115	35.3
   484	   24165	35.5
   485	   24215	35.3
   486	   24265	35.5
   487	   24315	35.5
   488	   24365	35.5
   489	   24415	35.2
   490	   24465	35.5
   491	   24515	35.5
   492	   24565	35.5
   493	   24615	35.3
   494	   24665	35.5
   495	   24715	35.3
   496	   24765	35.5
   497	   24815	35.3
   498	   24865	35.0
   499	   24915	35.3
   500	   24965	35.3
   501	   25015	35.5
   502	   25065	35.5
   503	   25115	35.0
   504	   25165	35.2
   505	   25215	35.5
   506	   25265	35.2
   507	   25315	35.3
   508	   25365	35.5
   509	   25416	35.3
   510	   25465	35.5
   511	   25515	35.5
   512	   25565	35.5
   513	   25615	35.2
   514	   25665	35.3
   515	   25715	35.3
   516	   25765	35.0
   517	   25815	35.3
   518	   25865	35.5
   519	   25915	35.3
   520	   25965	34.7
   521	   26014	35.3
   522	   26065	35.5
   523	   26115	35.3
   524	   26165	35.5
   525	   26215	35.5
   526	   26265	35.5
   527	   26315	35.3
   528	   26365	35.5
   529	   26415	35.3
   530	   26465	35.5
   531	   26515	35.0
   532	   26565	35.3
   533	   26615	35.3
   534	   26665	35.5
   535	   26715	35.3
   536	   26765	35.0
   537	   26815	34.8
   538	   26864	35.5
   539	   26915	35.2
   540	   26963	35.3
   541	   27013	35.3
   542	   27063	35.3
   543	   27113	35.5
   544	   27163	35.2
   545	   27213	35.3
   546	   27263	35.5
   547	   27313	35.3
   548	   27362	34.8
   549	   27414	35.5
   550	   27463	35.5
   551	   27513	35.3
   552	   27563	35.5
   553	   27613	35.3
   554	   27665	35.3
   555	   27712	35.3
   556	   27763	35.5
   557	   27812	35.2
   558	   27863	35.5
   559	   27912	35.5
   560	   27962	35.5
   561	   28015	35.5
   562	   28063	35.5
   563	   28112	35.5
   564	   28164	34.8
   565	   28212	35.3
   566	   28262	35.5
   567	   28312	35.5
   568	   28362	35.3
   569	   28412	35.5
   570	   28462	35.5
   571	   28513	35.5
   572	   28564	35.5
   573	   28612	35.5
   574	   28662	35.5
   575	   28712	35.2
   576	   28762	35.3
   577	   28812	35.3
   578	   28862	35.3
   579	   28912	35.3
   580	   28963	35.5
   581	   29012	35.2
   582	   29062	35.2
   583	   29114	35.2
   584	   29163	35.5
   585	   29212	35.0
   586	   29264	35.5
   587	   29312	35.3
   588	   29364	35.3
   589	   29412	35.5
   590	   29462	35.5
   591	   29512	35.5
   592	   29564	35.3
   593	   29614	35.3
   594	   29665	35.5
   595	   29713	35.3
   596	   29762	34.7
   597	   29812	35.5
   598	   29862	35.3
   599	   29914	34.8
   600	   29964	35.5
   601	   30014	35.3
   602	   30065	35.3
   603	   30114	35.3
   604	   30162	35.5
   605	   30214	34.7
   606	   30264	35.5
   607	   30314	35.0
   608	   30363	35.5
   609	   30412	35.5
   610	   30464	35.5
   611	   30514	35.3
   612	   30564	35.5
   613	   30614	35.5
   614	   30664	35.5
   615	   30714	35.3
   616	   30765	35.5
   617	   30814	35.5
   618	   30862	35.5
   619	   30912	35.5
   620	   30962	35.5
   621	   31012	35.5
   622	   31065	35.3
   623	   31114	35.5
   624	   31164	35.5
   625	   31214	35.5
   626	   31264	35.2
   627	   31314	35.0
   628	   31364	35.3
   629	   31414	35.5
   630	   31464	35.5
   631	   31515	34.7
   632	   31564	35.5
   633	   31614	35.3
   634	   31664	35.5
   635	   31714	35.5
   636	   31765	35.5
   637	   31814	35.3
   638	   31864	35.0
   639	   31914	35.5
   640	   31964	35.5
   641	   32014	35.5
   642	   32064	35.5
   643	   32114	35.7
   644	   32165	35.5
   645	   32214	35.3
   646	   32264	35.3
   647	   32314	35.5
   648	   32364	35.5
   649	   32414	35.3
   650	   32464	35.5
   651	   32514	35.5
   652	   32564	35.5
   653	   32615	35.2
   654	   32664	35.5
   655	   32714	35.5
   656	   32764	35.5
   657	   32814	35.5
   658	   32864	35.5
   659	   32915	35.5
   660	   32964	35.7
   661	   33014	35.5
   662	   33064	35.3
   663	   33114	35.2
   664	   33164	35.5
   665	   33214	35.2
   666	   33264	35.5
   667	   33314	35.5
   668	   33365	35.5
   669	   33414	35.3
   670	   33464	35.3
   671	   33515	35.5
   672	   33565	35.5
   673	   33615	35.5
   674	   33665	35.2
   675	   33715	35.5
   676	   33765	35.5
   677	   33815	35.5
   678	   33865	34.7
   679	   33915	35.5
   680	   33966	35.5
   681	   34016	35.3
   682	   34065	35.7
   683	   34115	35.5
   684	   34165	35.5
   685	   34215	35.5
   686	   34265	35.5
   687	   34315	35.2
   688	   34365	35.5
   689	   34415	35.5
   690	   34465	35.5
   691	   34515	35.5
   692	   34565	35.5
   693	   34615	35.5
   694	   34665	35.5
   695	   34715	35.5
   696	   34766	35.5
   697	   34815	35.5
   698	   34865	35.5
   699	   34915	35.5
   700	   34965	35.5
   701	   35015	35.3
   702	   35065	35.2
   703	   35115	35.5
   704	   35165	35.5
   705	   35216	35.5
   706	   35265	35.5
   707	   35315	35.5
   708	   35365	35.2
   709	   35415	35.5
   710	   35465	35.5
   711	   35515	35.5
   712	   35565	35.5
   713	   35615	35.5
   714	   35665	35.5
   715	   35715	35.2
   716	   35765	35.2
   717	   35815	34.8
   718	   35866	35.5
   719	   35916	35.5
   720	   35965	35.5
   721	   36015	35.3
   722	   36065	35.5
   723	   36115	35.5
   724	   36165	35.2
   725	   36215	35.5
   726	   36265	35.5
   727	   36315	35.2
   728	   36365	35.5
   729	   36416	35.3
   730	   36465	35.5
   731	   36515	35.5
   732	   36565	34.7
   733	   36615	35.5
   734	   36665	35.5
   735	   36715	35.3
   736	   36765	35.3
   737	   36815	35.5
   738	   36865	35.5
   739	   36915	35.3
   740	   36965	35.5
   741	   37015	35.3
   742	   37066	35.5
   743	   37115	35.5
   744	   37165	35.5
   745	   37215	35.3
   746	   37265	35.5
   747	   37315	35.5
   748	   37366	35.2
   749	   37415	35.5
   750	   37465	35.5
   751	   37515	35.5
   752	   37565	35.5
   753	   37615	35.5
   754	   37665	35.5
   755	   37716	35.5
   756	   37765	35.3
   757	   37815	35.5
   758	   37866	35.7
   759	   37915	35.5
   760	   37965	35.5
   761	   38015	35.3
   762	   38065	35.5
   763	   38116	35.5
   764	   38165	35.5
   765	   38215	35.5
   766	   38265	35.5
   767	   38315	35.5
   768	   38365	35.5
   769	   38415	35.3
   770	   38465	35.5
   771	   38515	34.8
   772	   38565	35.5
   773	   38615	35.5
   774	   38665	35.5
   775	   38715	35.0
   776	   38765	35.5
   777	   38815	35.5
   778	   38865	35.5
   779	   38916	35.3
   780	   38965	35.5
   781	   39015	35.7
   782	   39065	34.8
   783	   39115	35.5
   784	   39165	35.5
   785	   39215	35.3
   786	   39265	35.2
   787	   39316	35.7
   788	   39365	35.5
   789	   39415	35.7
   790	   39465	35.5
   791	   39515	35.5
   792	   39565	35.5
   793	   39615	35.5
   794	   39665	35.7
   795	   39715	35.7
   796	   39765	35.5
   797	   39816	35.7
   798	   39865	35.5
   799	   39915	35.5
   800	   39965	35.7
   801	   40015	35.3
   802	   40066	35.7
   803	   40115	35.7
   804	   40165	35.5
   805	   40215	35.7
   806	   40265	35.5
   807	   40315	35.3
   808	   40366	35.2
   809	   40415	35.5
   810	   40465	35.5
   811	   40515	35.7
   812	   40565	35.7
   813	   40615	35.7
   814	   40666	35.5
   815	   40715	35.0
   816	   40765	35.5
   817	   40815	35.7
   818	   40865	35.5
   819	   40915	35.7
   820	   40965	35.5
   821	   41015	35.5
   822	   41065	35.7
   823	   41115	35.7
   824	   41165	35.3
   825	   41215	35.7
   826	   41266	35.5
   827	   41315	35.5
   828	   41365	35.3
   829	   41415	35.5
   830	   41465	35.5
   831	   41516	35.7
   832	   41565	35.0
   833	   41615	35.7
   834	   41665	35.7
   835	   41715	35.5
   836	   41765	35.5
   837	   41815	35.7
   838	   41865	35.3
   839	   41915	35.7
   840	   41965	35.7
   841	   42016	35.7
   842	   42065	35.5
   843	   42115	35.5
   844	   42165	35.7
   845	   42215	35.7
   846	   42266	35.7
   847	   42315	35.5
   848	   42365	35.5
   849	   42415	35.5
   850	   42465	35.7
   851	   42516	35.7
   852	   42565	35.7
   853	   42615	35.7
   854	   42665	35.5
   855	   42715	35.5
   856	   42765	35.5
   857	   42815	35.5
   858	   42865	35.7
   859	   42915	35.2
   860	   42965	34.8
   861	   43015	35.0
   862	   43065	35.5
   863	   43115	35.7
   864	   43165	35.7
   865	   43216	35.7
   866	   43265	35.7
   867	   43315	35.5
   868	   43365	35.7
   869	   43415	35.7
   870	   43465	35.7
   871	   43515	35.3
   872	   43565	35.5
   873	   43615	35.3
   874	   43665	35.7
   875	   43715	35.7
   876	   43765	35.3
   877	   43815	35.7
   878	   43865	35.7
   879	   43915	35.3
   880	   43965	35.7
   881	   44015	35.5
   882	   44065	35.7
   883	   44115	35.5
   884	   44165	35.8
   885	   44215	35.5
   886	   44265	35.7
   887	   44315	35.7
   888	   44363	35.3
   889	   44413	35.2
   890	   44464	35.7
   891	   44513	35.7
   892	   44563	35.7
   893	   44613	35.5
   894	   44663	35.5
   895	   44713	35.7
   896	   44762	35.7
   897	   44813	35.0
   898	   44863	35.5
   899	   44913	35.7
   900	   44963	35.5
   901	   45013	35.7
   902	   45065	35.7
   903	   45113	35.7
   904	   45163	35.7
   905	   45215	35.7
   906	   45263	35.7
   907	   45313	35.7
   908	   45363	35.7
   909	   45413	35.7
   910	   45463	35.7
   911	   45513	35.7
   912	   45563	35.0
   913	   45615	35.7
   914	   45662	35.3
   915	   45712	35.7
   916	   45762	35.7
   917	   45812	35.5
   918	   45862	35.7
   919	   45912	35.7
   920	   45965	35.7
   921	   46012	35.7
   922	   46062	35.5
   923	   46112	35.7
   924	   46164	35.7
   925	   46212	35.7
   926	   46264	35.7
   927	   46312	35.3
   928	   46363	35.7
   929	   46412	35.7
   930	   46464	35.2
   931	   46512	35.5
   932	   46562	35.5
   933	   46612	35.5
   934	   46662	35.7
   935	   46715	35.5
   936	   46762	35.5
   937	   46812	35.7
   938	   46862	35.5
   939	   46915	35.5
   940	   46963	35.5
   941	   47013	35.7
   942	   47062	35.7
   943	   47113	35.5
   944	   47164	35.7
   945	   47212	35.3
   946	   47264	35.5
   947	   47312	35.5
   948	   47363	35.5
   949	   47414	35.5
   950	   47464	35.5
   951	   47512	35.5
   952	   47564	35.5
   953	   47614	35.5
   954	   47664	35.5
   955	   47714	35.7
   956	   47764	35.5
   957	   47814	35.5
   958	   47865	35.5
   959	   47914	35.5
   960	   47962	35.5
   961	   48014	35.5
   962	   48065	35.5
   963	   48114	35.5
   964	   48162	35.3
   965	   48214	35.7
   966	   48264	35.5
   967	   48312	35.2
   968	   48364	35.5
   969	   48414	35.3
   970	   48462	35.3
   971	   48514	35.2
   972	   48564	35.5
   973	   48614	35.5
   974	   48662	35.5
   975	   48712	35.5
   976	   48764	35.5
   977	   48815	35.5
   978	   48864	35.2
   979	   48915	35.5
   980	   48964	35.5
   981	   49014	35.7
   982	   49064	35.5
   983	   49114	35.7
   984	   49164	35.5
   985	   49214	35.5
   986	   49264	35.5
   987	   49314	35.5
   988	   49364	35.5
   989	   49414	35.5
   990	   49464	35.7
   991	   49514	35.7
   992	   49565	35.7
   993	   49614	35.5
   994	   49664	35.3
   995	   49714	35.0
   996	   49764	35.5
   997	   49814	35.7
   998	   49864	35.5
   999	   49915	35.2
  1000	   49964	35.5
  1001	   50014	35.2
  1002	   50065	35.3
  1003	   50114	35.7
  1004	   50164	35.5
  1005	   50214	35.5
  1006	   50264	35.3
  1007	   50314	35.5
  1008	   50364	35.7
  1009	   50414	35.5
  1010	   50464	35.7
  1011	   50514	35.7
  1012	   50564	35.7
  1013	   50614	35.7
  1014	   50664	35.5
  1015	   50714	35.7
  1016	   50766	35.7
  1017	   50814	35.7
  1018	   50864	35.5
  1019	   50914	35.5
  1020	   50964	35.7
  1021	   51015	35.7
  1022	   51065	35.7
  1023	   51115	35.7
  1024	   51165	35.5
  1025	   51215	35.7
  1026	   51265	35.5
  1027	   51315	35.7
  1028	   51365	35.5
  1029	   51415	35.3
  1030	   51465	35.7
  1031	   51515	35.5
  1032	   51565	35.5
  1033	   51615	35.7
  1034	   51665	35.7
  1035	   51715	35.7
  1036	   51766	35.7
  1037	   51815	35.7
  1038	   51865	35.7
  1039	   51915	35.5
  1040	   51965	35.5
  1041	   52015	35.7
  1042	   52065	35.7
  1043	   52115	35.7
  1044	   52165	35.3
  1045	   52215	35.7
  1046	   52265	35.3
  1047	   52315	35.7
  1048	   52365	35.5
  1049	   52415	35.7
  1050	   52465	35.3
  1051	   52515	35.5
  1052	   52565	35.7
  1053	   52616	35.7
  1054	   52665	35.7
  1055	   52715	35.7
  1056	   52765	35.7
  1057	   52815	35.7
  1058	   52865	35.7
  1059	   52915	35.5
  1060	   52965	35.7
  1061	   53015	35.3
  1062	   53065	35.7
  1063	   53115	35.7
  1064	   53165	35.5
  1065	   53215	35.5
  1066	   53265	35.7
  1067	   53315	35.7
  1068	   53365	35.7
  1069	   53415	35.7
  1070	   53466	35.7
  1071	   53515	35.7
  1072	   53565	35.5
  1073	   53616	35.7
  1074	   53665	35.7
  1075	   53715	35.3
  1076	   53765	35.5
  1077	   53815	35.7
  1078	   53865	35.7
  1079	   53915	35.7
  1080	   53966	35.7
  1081	   54015	35.7
  1082	   54065	35.7
  1083	   54115	35.5
  1084	   54165	35.7
  1085	   54215	35.7
  1086	   54265	35.7
  1087	   54315	35.5
  1088	   54365	35.7
  1089	   54415	35.5
  1090	   54466	35.7
  1091	   54515	35.7
  1092	   54565	35.0
  1093	   54615	35.5
  1094	   54665	35.7
  1095	   54716	35.7
  1096	   54765	35.3
  1097	   54815	35.7
  1098	   54865	35.7
  1099	   54915	35.2
  1100	   54965	35.7
  1101	   55015	35.5
  1102	   55065	35.7
  1103	   55115	35.7
  1104	   55165	35.5
  1105	   55215	35.5
  1106	   55265	35.7
  1107	   55315	35.7
  1108	   55365	35.7
  1109	   55415	35.7
  1110	   55465	35.5
  1111	   55515	35.7
  1112	   55565	35.7
  1113	   55615	35.8
  1114	   55666	35.8
  1115	   55715	35.3
  1116	   55765	35.7
  1117	   55815	35.7
  1118	   55865	35.7
  1119	   55915	35.7
  1120	   55965	35.7
  1121	   56015	35.5
  1122	   56065	35.7
  1123	   56115	35.7
  1124	   56165	35.7
  1125	   56215	35.7
  1126	   56265	35.7
  1127	   56316	35.3
  1128	   56365	35.7
  1129	   56415	35.7
  1130	   56465	35.7
  1131	   56515	35.7
  1132	   56566	35.7
  1133	   56615	35.7
  1134	   56665	35.8
  1135	   56715	35.7
  1136	   56765	35.7
  1137	   56815	35.7
  1138	   56865	35.7
  1139	   56915	35.7
  1140	   56965	35.5
  1141	   57015	35.5
  1142	   57065	35.7
  1143	   57116	35.7
  1144	   57165	35.5
  1145	   57215	35.7
  1146	   57265	35.7
  1147	   57315	35.7
  1148	   57366	35.7
  1149	   57415	35.7
  1150	   57465	35.5
  1151	   57515	35.7
  1152	   57565	35.3
  1153	   57616	35.3
  1154	   57665	35.5
  1155	   57715	35.7
  1156	   57765	35.7
  1157	   57815	35.5
  1158	   57866	35.7
  1159	   57915	35.7
  1160	   57965	35.5
  1161	   58015	35.7
  1162	   58065	35.7
  1163	   58115	35.7
  1164	   58166	35.7
  1165	   58215	35.5
  1166	   58265	35.0
  1167	   58315	35.2
  1168	   58365	35.5
  1169	   58416	35.7
  1170	   58465	35.7
  1171	   58515	35.7
  1172	   58565	35.7
  1173	   58615	35.5
  1174	   58666	35.7
  1175	   58715	35.8
  1176	   58765	35.7
  1177	   58816	35.7
  1178	   58865	35.7
  1179	   58915	35.7
  1180	   58965	35.5
  1181	   59015	35.7
  1182	   59066	35.7
  1183	   59115	35.5
  1184	   59165	35.2
  1185	   59215	35.7
  1186	   59265	35.0
  1187	   59316	35.7
  1188	   59365	35.7
  1189	   59415	35.7
  1190	   59465	35.8
  1191	   59515	35.7
  1192	   59565	35.8
  1193	   59615	35.3
  1194	   59665	35.7
  1195	   59715	35.7
  1196	   59765	35.8
  1197	   59816	35.7
  1198	   59865	35.5
  1199	   59915	35.7
  1200	   59965	35.7
  1201	   60016	35.8
  1202	   60065	35.7
  1203	   60115	35.7
  1204	   60165	35.7
  1205	   60215	35.7
  1206	   60266	35.7
  1207	   60315	35.5
  1208	   60365	35.3
  1209	   60415	35.3
  1210	   60465	35.7
  1211	   60515	35.7
  1212	   60565	35.7
  1213	   60615	35.7
  1214	   60665	35.5
  1215	   60715	35.7
  1216	   60766	35.5
  1217	   60815	35.3
  1218	   60865	35.5
  1219	   60915	35.5
  1220	   60965	35.5
  1221	   61016	35.7
  1222	   61065	35.2
  1223	   61115	35.7
  1224	   61165	35.5
  1225	   61215	35.3
  1226	   61265	35.7
  1227	   61315	35.5
  1228	   61365	35.7
  1229	   61415	35.7
  1230	   61465	35.7
  1231	   61516	35.7
  1232	   61565	35.5
  1233	   61615	35.7
  1234	   61665	35.5
  1235	   61715	35.7
  1236	   61765	35.7
  1237	   61815	35.7
  1238	   61863	35.7
  1239	   61913	35.0
  1240	   61963	35.3
  1241	   62013	35.7
  1242	   62063	35.3
  1243	   62113	35.7
  1244	   62163	35.7
  1245	   62213	35.7
  1246	   62263	35.7
  1247	   62313	35.7
  1248	   62363	35.7
  1249	   62413	35.7
