Cycle	Time	Value
   167	    8309	1748.0
   168	    8359	1818.0
   169	    8409	1728.0
   170	    8459	1904.0
   171	    8509	1692.0
   172	    8559	1907.0
   173	    8609	1806.0
   174	    8659	1746.0
   175	    8709	1610.0
   176	    8759	1603.0
   177	    8809	1491.0
   178	    8859	1673.0
   179	    8909	1631.0
   180	    8959	1719.0
   181	    9009	1570.0
   182	    9059	1609.0
   183	    9109	1785.0
   184	    9159	1619.0
   185	    9209	1730.0
   186	    9259	1717.0
   187	    9311	1692.0
   188	    9359	1578.0
   189	    9409	1736.0
   190	    9459	1664.0
   191	    9509	1630.0
   192	    9559	1943.0
   193	    9609	1664.0
   194	    9659	1646.0
   195	    9709	1713.0
   196	    9759	1663.0
   197	    9809	1688.0
   198	    9859	1475.0
   199	    9909	1605.0
   200	    9959	1890.0
   201	   10009	1665.0
   202	   10059	1672.0
   203	   10109	1568.0
   204	   10159	1656.0
   205	   10209	1742.0
   206	   10259	1490.0
   207	   10309	450.0
   208	   10359	830.0
   209	   10409	1479.0
   210	   10459	1700.0
   211	   10509	1803.0
   212	   10559	1660.0
   213	   10609	1734.0
   214	   10659	1458.0
   215	   10709	1620.0
   216	   10759	1960.0
   217	   10809	1665.0
   218	   10859	1674.0
   219	   10909	1734.0
   220	   10959	1747.0
   221	   11009	1705.0
   222	   11059	1861.0
   223	   11109	1679.0
   224	   11159	1655.0
   225	   11209	1849.0
   226	   11259	1646.0
   227	   11310	1798.0
   228	   11359	1660.0
   229	   11409	1663.0
   230	   11459	1749.0
   231	   11509	1519.0
   232	   11559	1642.0
   233	   11609	1757.0
   234	   11659	1673.0
   235	   11709	1664.0
   236	   11759	1686.0
   237	   11809	1803.0
   238	   11860	1604.0
   239	   11909	1611.0
   240	   11959	1673.0
   241	   12009	1550.0
   242	   12059	1608.0
   243	   12109	1651.0
   244	   12159	1631.0
   245	   12210	1483.0
   246	   12259	1563.0
   247	   12309	1500.0
   248	   12359	1785.0
   249	   12409	1622.0
   250	   12460	1959.0
   251	   12509	1534.0
   252	   12559	1512.0
   253	   12609	1763.0
   254	   12659	1633.0
   255	   12709	1825.0
   256	   12759	1516.0
   257	   12809	1757.0
   258	   12859	1645.0
   259	   12909	1780.0
   260	   12960	1651.0
   261	   13009	1817.0
   262	   13059	1816.0
   263	   13109	1762.0
   264	   13159	1649.0
   265	   13209	1817.0
   266	   13259	1663.0
   267	   13309	1666.0
   268	   13359	1770.0
   269	   13409	1819.0
   270	   13459	1714.0
   271	   13509	1793.0
   272	   13559	1829.0
   273	   13609	1575.0
   274	   13659	1843.0
   275	   13711	1664.0
   276	   13759	1794.0
   277	   13809	1911.0
   278	   13859	1707.0
   279	   13909	1780.0
   280	   13959	1915.0
   281	   14011	1677.0
   282	   14059	1715.0
   283	   14109	1577.0
   284	   14159	1917.0
   285	   14209	1687.0
   286	   14259	1798.0
   287	   14309	1644.0
   288	   14359	1731.0
   289	   14409	1564.0
   290	   14459	1539.0
   291	   14509	1368.0
   292	   14559	1693.0
   293	   14608	1799.0
   294	   14659	1529.0
   295	   14709	1698.0
   296	   14758	1680.0
   297	   14808	1927.0
   298	   14859	1804.0
   299	   14909	1782.0
   300	   14958	1735.0
   301	   15008	1499.0
   302	   15058	1747.0
   303	   15108	1666.0
   304	   15159	1608.0
   305	   15209	1632.0
   306	   15258	1658.0
   307	   15308	1828.0
   308	   15358	1659.0
   309	   15408	1606.0
   310	   15458	1676.0
   311	   15508	1667.0
   312	   15559	1755.0
   313	   15609	1806.0
   314	   15658	1797.0
   315	   15709	1848.0
   316	   15758	1728.0
   317	   15809	1804.0
   318	   15858	1515.0
   319	   15910	1799.0
   320	   15959	1781.0
   321	   16009	1817.0
   322	   16058	1742.0
   323	   16109	1831.0
   324	   16158	1526.0
   325	   16210	1861.0
   326	   16258	1825.0
   327	   16309	1846.0
   328	   16361	1593.0
   329	   16408	1754.0
   330	   16458	1833.0
   331	   16508	1835.0
   332	   16558	1916.0
   333	   16610	1833.0
   334	   16658	1748.0
   335	   16709	1698.0
   336	   16760	1757.0
   337	   16809	1475.0
   338	   16858	1804.0
   339	   16908	1658.0
   340	   16961	1693.0
   341	   17011	1605.0
   342	   17059	1801.0
   343	   17110	1676.0
   344	   17158	1836.0
   345	   17208	1871.0
   346	   17258	1489.0
   347	   17308	1940.0
   348	   17360	1814.0
   349	   17408	1774.0
   350	   17459	1849.0
   351	   17508	1667.0
   352	   17560	1899.0
   353	   17610	1672.0
   354	   17658	1653.0
   355	   17708	1663.0
   356	   17758	1708.0
   357	   17811	1680.0
   358	   17858	1739.0
   359	   17908	1992.0
   360	   17958	1745.0
   361	   18008	1569.0
   362	   18058	1962.0
   363	   18111	1934.0
   364	   18159	1723.0
   365	   18208	1936.0
   366	   18258	1632.0
   367	   18311	1668.0
   368	   18360	1860.0
   369	   18408	1570.0
   370	   18460	1651.0
   371	   18511	1785.0
   372	   18561	1797.0
   373	   18610	1697.0
   374	   18660	1717.0
   375	   18710	1734.0
   376	   18760	1565.0
   377	   18810	1692.0
   378	   18861	1571.0
   379	   18910	1762.0
   380	   18960	1624.0
   381	   19010	1999.0
   382	   19060	1677.0
   383	   19110	1843.0
   384	   19160	1556.0
   385	   19210	1560.0
   386	   19261	1658.0
   387	   19310	1918.0
   388	   19360	1695.0
   389	   19410	1637.0
   390	   19460	1701.0
   391	   19511	1670.0
   392	   19560	1525.0
   393	   19610	1692.0
   394	   19660	1734.0
   395	   19710	1775.0
   396	   19760	1755.0
   397	   19810	1499.0
   398	   19860	1726.0
   399	   19910	1909.0
   400	   19961	1695.0
   401	   20010	1714.0
   402	   20060	1726.0
   403	   20110	1837.0
   404	   20160	1568.0
   405	   20210	1764.0
   406	   20261	1806.0
   407	   20310	1726.0
   408	   20361	1928.0
   409	   20410	1672.0
   410	   20460	1606.0
   411	   20510	1523.0
   412	   20560	1812.0
   413	   20610	1677.0
   414	   20660	1997.0
   415	   20711	1780.0
   416	   20760	1716.0
   417	   20810	1845.0
   418	   20860	1790.0
   419	   20910	1731.0
   420	   20960	1720.0
   421	   21010	1659.0
   422	   21060	1640.0
   423	   21111	1726.0
   424	   21160	1826.0
   425	   21212	1720.0
   426	   21261	1599.0
   427	   21311	1633.0
   428	   21361	1724.0
   429	   21411	1739.0
   430	   21462	1636.0
   431	   21511	1963.0
   432	   21561	1680.0
   433	   21611	1577.0
   434	   21661	1557.0
   435	   21712	1783.0
   436	   21761	1664.0
   437	   21812	1681.0
   438	   21861	1720.0
   439	   21911	1776.0
   440	   21961	1148.0
   441	   22011	1910.0
   442	   22061	1813.0
   443	   22111	1503.0
   444	   22161	1940.0
   445	   22212	1712.0
   446	   22261	1876.0
   447	   22311	1869.0
   448	   22361	1863.0
   449	   22411	1502.0
   450	   22461	1661.0
   451	   22511	1789.0
   452	   22562	1674.0
   453	   22611	1604.0
   454	   22661	1853.0
   455	   22711	1706.0
   456	   22761	1621.0
   457	   22811	1916.0
   458	   22861	1873.0
   459	   22911	1635.0
   460	   22961	1861.0
   461	   23011	1722.0
   462	   23061	1864.0
   463	   23111	1788.0
   464	   23161	1553.0
   465	   23211	1474.0
   466	   23261	1707.0
   467	   23311	1699.0
   468	   23361	1496.0
   469	   23412	1842.0
   470	   23461	1799.0
   471	   23511	1476.0
   472	   23561	1695.0
   473	   23611	1676.0
   474	   23661	1652.0
   475	   23712	1847.0
   476	   23761	1716.0
   477	   23811	1696.0
   478	   23861	1718.0
   479	   23911	1748.0
   480	   23961	1576.0
   481	   24011	1879.0
   482	   24062	1822.0
   483	   24111	1734.0
   484	   24161	1755.0
   485	   24212	1608.0
   486	   24261	1780.0
   487	   24311	1585.0
   488	   24361	1756.0
   489	   24412	1580.0
   490	   24461	1648.0
   491	   24511	1843.0
   492	   24561	1360.0
   493	   24611	1828.0
   494	   24661	1666.0
   495	   24711	1764.0
   496	   24761	1817.0
   497	   24811	1774.0
   498	   24861	1860.0
   499	   24911	1671.0
   500	   24961	1729.0
   501	   25011	1830.0
   502	   25061	1939.0
   503	   25111	3917.0
   504	   25161	4080.0
   505	   25211	4080.0
   506	   25261	4080.0
   507	   25311	3989.0
   508	   25361	4080.0
   509	   25411	4080.0
   510	   25461	4080.0
   511	   25512	4080.0
   512	   25561	4080.0
   513	   25609	4080.0
   514	   25661	4080.0
   515	   25709	4065.0
   516	   25759	3938.0
   517	   25809	4080.0
   518	   25859	4080.0
   519	   25909	4080.0
   520	   25961	4080.0
   521	   26009	4080.0
   522	   26059	4080.0
   523	   26109	4080.0
   524	   26159	4080.0
   525	   26209	4080.0
   526	   26259	4080.0
   527	   26309	4080.0
   528	   26359	4018.0
   529	   26409	4080.0
   530	   26459	3906.0
   531	   26509	4025.0
   532	   26559	4080.0
   533	   26609	4051.0
   534	   2665
