Cycle	Time	Value
   202	   10090	0.0
   203	   10140	12.0
   204	   10192	23.0
   205	   10240	11.0
   206	   10291	21.0
   207	   10340	1.0
   208	   10390	13.0
   209	   10442	1.0
   210	   10490	10.0
   211	   10540	0.0
   212	   10592	8.0
   213	   10640	1.0
   214	   10692	8.0
   215	   10740	5.0
   216	   10792	13.0
   217	   10840	6.0
   218	   10890	7.0
   219	   10941	4.0
   220	   10992	9.0
   221	   11040	2.0
   222	   11090	5.0
   223	   11140	40.0
   224	   11192	12.0
   225	   11240	4.0
   226	   11290	6.0
   227	   11340	1.0
   228	   11390	14.0
   229	   11440	1.0
   230	   11490	6.0
   231	   11540	2.0
   232	   11590	2.0
   233	   11641	2.0
   234	   11692	21.0
   235	   11740	25.0
   236	   11790	10.0
   237	   11840	12.0
   238	   11890	2.0
   239	   11940	1.0
   240	   11990	12.0
   241	   12040	16.0
   242	   12092	6.0
   243	   12140	8.0
   244	   12189	0.0
   245	   12240	2.0
   246	   12290	2.0
   247	   12340	6.0
   248	   12390	2.0
   249	   12440	3.0
   250	   12490	4.0
   251	   12540	3.0
   252	   12590	0.0
   253	   12641	1.0
   254	   12690	0.0
   255	   12740	0.0
   256	   12790	0.0
   257	   12840	4.0
   258	   12890	11.0
   259	   12940	0.0
   260	   12990	2.0
   261	   13039	2.0
   262	   13090	7.0
   263	   13140	7.0
   264	   13192	1.0
   265	   13240	4.0
   266	   13292	4.0
   267	   13340	3.0
   268	   13392	10.0
   269	   13440	0.0
   270	   13492	20.0
   271	   13540	5.0
   272	   13590	16.0
   273	   13640	9.0
   274	   13690	2.0
   275	   13740	13.0
   276	   13790	19.0
   277	   13841	20.0
   278	   13890	9.0
   279	   13940	2.0
   280	   13990	3.0
   281	   14040	2.0
   282	   14091	0.0
   283	   14140	9.0
   284	   14190	5.0
   285	   14240	14.0
   286	   14293	4.0
   287	   14340	0.0
   288	   14390	13.0
   289	   14440	14.0
   290	   14490	0.0
   291	   14540	11.0
   292	   14592	10.0
   293	   14642	14.0
   294	   14690	8.0
   295	   14739	3.0
   296	   14792	4.0
   297	   14842	2.0
   298	   14892	10.0
   299	   14940	3.0
   300	   14992	3.0
   301	   15040	9.0
   302	   15092	3.0
   303	   15139	6.0
   304	   15192	9.0
   305	   15239	7.0
   306	   15291	6.0
   307	   15342	16.0
   308	   15392	15.0
   309	   15440	7.0
   310	   15492	17.0
   311	   15540	6.0
   312	   15590	1.0
   313	   15642	17.0
   314	   15692	5.0
   315	   15739	7.0
   316	   15792	13.0
   317	   15842	16.0
   318	   15891	12.0
   319	   15941	6.0
   320	   15991	15.0
   321	   16040	0.0
   322	   16092	18.0
   323	   16143	17.0
   324	   16192	6.0
   325	   16239	3.0
   326	   16291	27.0
   327	   16339	5.0
   328	   16393	13.0
   329	   16443	10.0
   330	   16493	19.0
   331	   16543	18.0
   332	   16593	8.0
   333	   16642	5.0
   334	   16692	14.0
   335	   16742	3.0
   336	   16792	5.0
   337	   16842	1.0
   338	   16893	7.0
   339	   16942	0.0
   340	   16992	5.0
   341	   17042	1.0
   342	   17093	1.0
   343	   17142	0.0
   344	   17193	1.0
   345	   17243	3.0
   346	   17292	5.0
   347	   17342	0.0
   348	   17392	0.0
   349	   17442	0.0
   350	   17493	3.0
   351	   17542	2.0
   352	   17592	0.0
   353	   17643	2.0
   354	   17692	0.0
   355	   17742	0.0
   356	   17792	0.0
   357	   17842	2.0
   358	   17892	0.0
   359	   17942	0.0
   360	   17993	1.0
   361	   18042	1.0
   362	   18092	0.0
   363	   18142	5.0
   364	   18192	0.0
   365	   18243	12.0
   366	   18293	7.0
   367	   18342	10.0
   368	   18392	13.0
   369	   18442	4.0
   370	   18493	5.0
   371	   18543	5.0
   372	   18592	5.0
   373	   18642	10.0
   374	   18692	10.0
   375	   18743	0.0
   376	   18792	3.0
   377	   18842	0.0
   378	   18892	1.0
   379	   18942	0.0
   380	   18992	5.0
   381	   19043	0.0
   382	   19092	5.0
   383	   19142	1.0
   384	   19193	5.0
   385	   19243	0.0
   386	   19292	0.0
   387	   19342	4.0
   388	   19392	0.0
   389	   19442	4.0
   390	   19492	4.0
   391	   19542	4.0
   392	   19592	7.0
   393	   19642	3.0
   394	   19692	4.0
   395	   19742	12.0
   396	   19792	3.0
   397	   19843	2.0
   398	   19892	0.0
   399	   19942	14.0
   400	   19992	0.0
   401	   20042	2.0
   402	   20093	4.0
   403	   20143	6.0
   404	   20192	1.0
   405	   20242	10.0
   406	   20292	5.0
   407	   20342	1.0
   408	   20392	14.0
   409	   20442	2.0
   410	   20492	15.0
   411	   20542	8.0
   412	   20593	2.0
   413	   20642	4.0
   414	   20692	9.0
   415	   20742	3.0
   416	   20792	1.0
   417	   20842	1.0
   418	   20893	6.0
   419	   20943	8.0
   420	   20992	8.0
   421	   21042	0.0
   422	   21092	7.0
   423	   21143	6.0
   424	   21192	4.0
   425	   21242	4.0
   426	   21293	8.0
   427	   21343	0.0
   428	   21393	1.0
   429	   21442	0.0
   430	   21492	0.0
   431	   21542	0.0
   432	   21592	0.0
   433	   21642	0.0
   434	   21693	0.0
   435	   21742	1.0
   436	   21792	0.0
   437	   21842	0.0
   438	   21892	9.0
   439	   21942	11.0
   440	   21993	2.0
   441	   22042	0.0
   442	   22092	10.0
   443	   22142	12.0
   444	   22192	0.0
   445	   22242	3.0
   446	   22292	4.0
   447	   22343	1.0
   448	   22392	0.0
   449	   22442	3.0
   450	   22492	2.0
   451	   22542	3.0
   452	   22592	1.0
   453	   22642	8.0
   454	   22692	5.0
   455	   22742	7.0
   456	   22792	11.0
   457	   22842	16.0
   458	   22892	8.0
   459	   22942	4.0
   460	   22992	5.0
   461	   23042	0.0
   462	   23092	7.0
   463	   23143	10.0
   464	   23192	10.0
   465	   23242	31.0
   466	   23292	157.0
   467	   23342	368.0
   468	   23392	602.0
   469	   23443	535.0
   470	   23493	535.0
   471	   23545	500.0
   472	   23592	402.0
   473	   23642	383.0
   474	   23692	243.0
   475	   23742	337.0
   476	   23792	291.0
   477	   23843	206.0
   478	   23892	187.0
   479	   23942	183.0
   480	   23992	276.0
   481	   24043	155.0
   482	   24092	268.0
   483	   24142	150.0
   484	   24192	174.0
   485	   24242	243.0
   486	   24293	164.0
   487	   24342	137.0
   488	   24392	147.0
   489	   24442	181.0
   490	   24493	127.0
   491	   24542	220.0
   492	   24592	140.0
   493	   24642	188.0
   494	   24692	167.0
   495	   24742	175.0
   496	   24792	116.0
   497	   24842	155.0
   498	   24892	170.0
   499	   24943	167.0
   500	   24992	211.0
   501	   25042	133.0
   502	   25092	135.0
   503	   25142	144.0
   504	   25192	176.0
   505	   25242	226.0
   506	   25292	127.0
   507	   25343	130.0
   508	   25393	214.0
   509	   25442	80.0
   510	   25492	186.0
   511	   25542	167.0
   512	   25592	140.0
   513	   25642	141.0
   514	   25693	113.0
   515	   25742	177.0
   516	   25792	185.0
   517	   25842	122.0
   518	   25892	120.0
   519	   25940	183.0
   520	   25990	176.0
   521	   26040	138.0
   522	   26090	150.0
   523	   26140	95.0
   524	   26191	81.0
   525	   26240	139.0
   526	   26292	113.0
   527	   26340	125.0
   528	   26392	105.0
   529	   26440	97.0
   530	   26492	129.0
   531	   26542	97.0
   532	   26590	90.0
   533	   26640	93.0
   534	   26690	103.0
   535	   26740	110.0
   536	   26790	116.0
   537	   26842	114.0
   538	   26890	236.0
   539	   26940	191.0
   540	   26990	134.0
   541	   27040	126.0
   542	   27090	171.0
   543	   27140	270.0
   544	   27190	247.0
   545	   27240	216.0
   546	   27290	208.0
   547	   27340	273.0
   548	   27390	168.0
   549	   27440	194.0
   550	   27492	120.0
   551	   27540	204.0
   552	   27590	165.0
   553	   27640	182.0
   554	   27690	203.0
   555	   27742	194.0
   556	   27790	204.0
   557	   27840	311.0
   558	   27892	182.0
   559	   27940	229.0
   560	   27992	200.0
   561	   28040	261.0
   562	   28092	262.0
   563	   28140	167.0
   564	   28190	208.0
   565	   28240	198.0
   566	   28290	185.0
   567	   28340	136.0
   568	   28392	268.0
   569	   28440	211.0
   570	   28492	172.0
   571	   28540	225.0
   572	   28592	198.0
   573	   28640	186.0
   574	   28690	219.0
   575	   28740	135.0
   576	   28790	215.0
   577	   28840	276.0
   578	   28890	267.0
   579	   28940	245.0
   580	   28990	318.0
   581	   29040	291.0
   582	   29090	233.0
   583	   29140	256.0
   584	   29190	282.0
   585	   29240	206.0
   586	   29290	244.0
   587	   29340	290.0
   588	   29390	204.0
   589	   29440	274.0
   590	   29490	251.0
   591	   29540	231.0
   592	   29590	361.0
   593	   29640	319.0
   594	   29692	309.0
   595	   29740	304.0
   596	   29790	181.0
   597	   29840	249.0
   598	   29890	227.0
   599	   29942	220.0
   600	   29990	244.0
   601	   30040	356.0
   602	   30090	233.0
   603	   30140	3462.0
   604	   30190	3422.0
   605	   30240	3700.0
   606	   30290	3938.0
   607	   30340	3415.0
   608	   30390	4048.0
   609	   30440	3982.0
   610	   30492	3725.0
   611	   30540	3965.0
   612	   30590	3830.0
   613	   30640	3820.0
   614	   30692	4069.0
   615	   30740	3982.0
   616	   30792	3834.0
   617	   30840	4030.0
   618	   30890	3576.0
   619	   30940	3479.0
   620	   30992	3672.0
   621	   31040	3968.0
   622	   31090	4057.0
   623	   31140	3924.0
   624	   31190	3535.0
   625	   31240	3728.0
   626	   31290	3954.0
   627	   31342	3761.0
   628	   31390	4066.0
   629	   31440	3890.0
   630	   31492	3573.0
   631	   31540	3700.0
   632	   31589	3414.0
   633	   31641	3635.0
   634	   31689	3999.0
   635	   31740	3797.0
   636	   31790	3677.0
   637	   31840	3410.0
   638	   31892	3698.0
   639	   31940	3598.0
   640	   31992	4027.0
   641	   32040	3802.0
   642	   32092	3516.0
   643	   32140	111.0
   644	   32192	149.0
   645	   32240	171.0
   646	   32289	147.0
   647	   32339	165.0
   648	   32391	202.0
   649	   32441	167.0
   650	   32490	198.0
   651	   32542	202.0
   652	   32593	283.0
   653	   32640	123.0
   654	   32692	267.0
   655	   32740	204.0
   656	   32792	163.0
   657	   32840	235.0
   658	   32890	202.0
   659	   32940	147.0
   660	   32992	214.0
   661	   33040	126.0
   662	   33090	174.0
   663	   33142	187.0
   664	   33192	163.0
   665	   33240	159.0
   666	   33292	21.0
   667	   33339	0.0
   668	   33392	145.0
   669	   33441	199.0
   670	   33492	239.0
   671	   33543	185.0
   672	   33591	313.0
   673	   33639	226.0
   674	   33691	147.0
   675	   33739	225.0
   676	   33791	140.0
   677	   33842	133.0
   678	   33890	170.0
   679	   33943	218.0
   680	   33992	212.0
   681	   34042	195.0
   682	   34092	243.0
   683	   34142	207.0
   684	   34193	206.0
   685	   34243	132.0
   686	   34292	113.0
   687	   34342	130.0
   688	   34390	146.0
   689	   34442	193.0
   690	   34492	145.0
   691	   34543	128.0
   692	   34592	182.0
   693	   34643	155.0
   694	   34693	165.0
   695	   34743	220.0
   696	   34792	199.0
   697	   34842	243.0
   698	   34892	235.0
   699	   34942	246.0
   700	   34992	220.0
   701	   35043	156.0
   702	   35092	237.0
   703	   35142	276.0
   704	   35193	232.0
   705	   35242	247.0
   706	   35293	313.0
   707	   35342	175.0
   708	   35393	285.0
   709	   35442	321.0
   710	   35493	303.0
   711	   35543	241.0
   712	   35592	337.0
   713	   35642	259.0
   714	   35692	221.0
   715	   35742	232.0
   716	   35792	284.0
   717	   35842	336.0
   718	   35892	364.0
   719	   35942	307.0
   720	   35992	277.0
   721	   36043	308.0
   722	   36093	273.0
   723	   36142	389.0
   724	   36192	459.0
   725	   36242	317.0
   726	   36292	236.0
   727	   36342	264.0
   728	   36392	298.0
   729	   36442	270.0
   730	   36493	381.0
   731	   36542	232.0
   732	   36593	303.0
   733	   36642	202.0
   734	   36693	297.0
   735	   36743	340.0
   736	   36793	313.0
   737	   36842	348.0
   738	   36893	281.0
   739	   36943	281.0
   740	   36992	338.0
   741	   37042	279.0
   742	   37092	369.0
   743	   37143	302.0
   744	   37192	111.0
   745	   37243	237.0
   746	   37292	319.0
   747	   37342	277.0
   748	   37392	324.0
   749	   37442	279.0
   750	   37492	179.0
   751	   37542	345.0
   752	   37593	267.0
   753	   37643	284.0
   754	   37693	268.0
   755	   37742	302.0
   756	   37792	337.0
   757	   37842	319.0
   758	   37893	404.0
   759	   37943	372.0
   760	   37992	263.0
   761	   38042	224.0
   762	   38093	275.0
   763	   38142	244.0
   764	   38193	232.0
   765	   38242	245.0
   766	   38292	285.0
   767	   38343	321.0
   768	   38392	325.0
   769	   38442	274.0
   770	   38492	334.0
   771	   38542	357.0
   772	   38592	292.0
   773	   38642	246.0
   774	   38692	246.0
   775	   38742	248.0
   776	   38792	318.0
   777	   38843	149.0
   778	   38893	189.0
   779	   38943	185.0
   780	   38993	237.0
   781	   39042	118.0
   782	   39093	183.0
   783	   39142	203.0
   784	   39192	114.0
   785	   39242	127.0
   786	   39292	126.0
   787	   39342	155.0
   788	   39392	190.0
   789	   39442	76.0
   790	   39492	205.0
   791	   39542	103.0
   792	   39592	136.0
   793	   39642	52.0
   794	   39692	74.0
   795	   39743	40.0
   796	   39792	0.0
   797	   39843	5.0
   798	   39893	3.0
   799	   39942	5.0
   800	   39992	0.0
   801	   40042	0.0
   802	   40093	0.0
   803	   40143	0.0
   804	   40193	5.0
   805	   40242	1.0
   806	   40293	0.0
   807	   40342	2.0
   808	   40392	0.0
   809	   40442	0.0
   810	   40492	0.0
   811	   40542	0.0
   812	   40592	0.0
   813	   40642	1.0
   814	   40692	0.0
   815	   40742	2.0
   816	   40792	0.0
   817	   40843	0.0
   818	   40892	0.0
   819	   40942	0.0
   820	   40992	2.0
   821	   41042	0.0
   822	   41092	0.0
   823	   41142	0.0
   824	   41192	0.0
   825	   41242	0.0
   826	   41293	0.0
   827	   41342	0.0
   828	   41392	0.0
   829	   41442	0.0
   830	   41492	0.0
   831	   41542	0.0
   832	   41592	0.0
   833	   41642	0.0
   834	   41692	0.0
   835	   41742	0.0
   836	   41792	0.0
   837	   41843	0.0
   838	   41892	0.0
   839	   41942	0.0
   840	   41992	0.0
   841	   42043	0.0
   842	   42093	0.0
   843	   42142	0.0
   844	   42192	0.0
   845	   42242	0.0
   846	   42292	0.0
   847	   42342	0.0
   848	   42392	0.0
   849	   42442	0.0
   850	   42492	0.0
   851	   42542	0.0
   852	   42593	0.0
   853	   42642	0.0
   854	   42692	0.0
   855	   42742	0.0
   856	   42792	0.0
   857	   42842	0.0
   858	   42892	0.0
   859	   42942	0.0
   860	   42992	0.0
   861	   43042	0.0
   862	   43092	0.0
   863	   43142	0.0
   864	   43193	0.0
   865	   43242	0.0
   866	   43292	0.0
   867	   43342	0.0
   868	   43392	0.0
   869	   43442	0.0
   870	   43491	0.0
   871	   43540	0.0
   872	   43590	0.0
   873	   43640	0.0
   874	   43690	0.0
   875	   43740	0.0
   876	   43790	0.0
   877	   43841	0.0
   878	   43890	0.0
   879	   43941	4.0
   880	   43990	7.0
   881	   44040	3.0
   882	   44092	2.0
   883	   44140	2.0
   884	   44190	2.0
   885	   44240	0.0
   886	   44290	0.0
   887	   44340	2.0
   888	   44390	0.0
   889	   44440	3.0
   890	   44490	0.0
   891	   44540	2.0
   892	   44590	4.0
   893	   44640	5.0
   894	   44691	0.0
   895	   44740	0.0
   896	   44791	0.0
   897	   44840	11.0
   898	   44890	0.0
   899	   44940	1.0
   900	   44990	3.0
   901	   45040	4.0
   902	   45092	2.0
   903	   45140	1.0
   904	   45190	8.0
   905	   45240	7.0
   906	   45292	0.0
   907	   45340	4.0
   908	   45390	2.0
   909	   45440	2.0
   910	   45490	3.0
   911	   45542	0.0
   912	   45590	1.0
   913	   45640	0.0
   914	   45691	3.0
   915	   45740	6.0
   916	   45791	3.0
   917	   45840	3.0
   918	   45890	2.0
   919	   45940	12.0
   920	   45992	10.0
   921	   46042	2.0
   922	   46090	13.0
   923	   46140	32.0
   924	   46192	31.0
   925	   46240	40.0
   926	   46290	39.0
   927	   46340	31.0
   928	   46390	10.0
   929	   46440	23.0
   930	   46490	1.0
   931	   46540	1.0
   932	   46590	15.0
   933	   46640	14.0
   934	   46690	10.0
   935	   46741	5.0
   936	   46790	9.0
   937	   46840	5.0
   938	   46890	7.0
   939	   46940	14.0
   940	   46990	9.0
   941	   47042	7.0
   942	   47092	7.0
   943	   47140	5.0
   944	   47190	12.0
   945	   47240	14.0
   946	   47292	8.0
   947	   47340	0.0
   948	   47390	3.0
   949	   47440	1.0
   950	   47490	15.0
   951	   47541	0.0
   952	   47590	4.0
   953	   47640	0.0
   954	   47690	6.0
   955	   47742	0.0
   956	   47790	0.0
   957	   47842	1.0
   958	   47890	0.0
   959	   47940	5.0
   960	   47990	16.0
   961	   48040	10.0
   962	   48090	30.0
   963	   48140	14.0
   964	   48190	5.0
   965	   48240	3.0
   966	   48290	47.0
   967	   48340	38.0
   968	   48392	28.0
   969	   48440	40.0
   970	   48490	25.0
   971	   48540	44.0
   972	   48590	24.0
   973	   48639	16.0
   974	   48690	28.0
   975	   48740	43.0
   976	   48790	48.0
   977	   48840	90.0
   978	   48890	54.0
   979	   48942	43.0
   980	   48990	39.0
   981	   49040	30.0
   982	   49090	23.0
   983	   49140	39.0
   984	   49192	76.0
   985	   49240	30.0
   986	   49289	41.0
   987	   49340	22.0
   988	   49390	41.0
   989	   49440	40.0
   990	   49492	68.0
   991	   49540	86.0
   992	   49590	60.0
   993	   49640	21.0
   994	   49692	74.0
   995	   49740	34.0
   996	   49790	41.0
   997	   49840	19.0
   998	   49890	14.0
   999	   49942	42.0
  1000	   49990	32.0
  1001	   50042	46.0
  1002	   50090	39.0
  1003	   50140	52.0
  1004	   50192	65.0
  1005	   50241	27.0
  1006	   50292	50.0
  1007	   50342	31.0
  1008	   50390	32.0
  1009	   50440	81.0
  1010	   50492	46.0
  1011	   50539	18.0
  1012	   50592	39.0
  1013	   50640	21.0
  1014	   50690	28.0
  1015	   50739	8.0
  1016	   50792	13.0
  1017	   50842	6.0
  1018	   50891	22.0
  1019	   50939	7.0
  1020	   50990	9.0
  1021	   51041	9.0
  1022	   51092	5.0
  1023	   51141	15.0
  1024	   51189	2.0
  1025	   51240	28.0
  1026	   51289	17.0
  1027	   51343	6.0
  1028	   51392	16.0
  1029	   51440	14.0
  1030	   51492	11.0
  1031	   51540	10.0
  1032	   51592	2.0
  1033	   51640	9.0
  1034	   51692	14.0
  1035	   51741	5.0
  1036	   51792	17.0
  1037	   51842	3.0
  1038	   51893	3.0
  1039	   51940	5.0
  1040	   51993	1.0
  1041	   52043	1.0
  1042	   52093	8.0
  1043	   52140	0.0
  1044	   52190	4.0
  1045	   52242	0.0
  1046	   52292	1.0
  1047	   52340	1.0
  1048	   52392	3.0
  1049	   52442	6.0
  1050	   52492	0.0
  1051	   52542	0.0
  1052	   52593	4.0
  1053	   52642	5.0
  1054	   52692	3.0
  1055	   52742	6.0
  1056	   52792	0.0
  1057	   52843	4.0
  1058	   52890	9.0
  1059	   52943	0.0
  1060	   52993	3.0
  1061	   53043	0.0
  1062	   53093	8.0
  1063	   53143	11.0
  1064	   53192	5.0
  1065	   53242	4.0
  1066	   53292	3.0
  1067	   53342	0.0
  1068	   53392	5.0
  1069	   53442	6.0
  1070	   53492	11.0
  1071	   53543	2.0
  1072	   53592	14.0
  1073	   53642	6.0
  1074	   53692	15.0
  1075	   53742	9.0
  1076	   53793	23.0
  1077	   53842	8.0
  1078	   53893	18.0
  1079	   53942	17.0
  1080	   53992	21.0
  1081	   54042	15.0
  1082	   54092	0.0
  1083	   54142	24.0
  1084	   54192	5.0
  1085	   54242	13.0
  1086	   54292	13.0
  1087	   54342	13.0
  1088	   54393	7.0
  1089	   54442	8.0
  1090	   54492	14.0
  1091	   54542	29.0
  1092	   54592	23.0
  1093	   54642	29.0
  1094	   54692	19.0
  1095	   54742	9.0
  1096	   54792	15.0
  1097	   54842	21.0
  1098	   54893	33.0
  1099	   54942	31.0
  1100	   54993	20.0
  1101	   55042	32.0
  1102	   55092	14.0
  1103	   55143	46.0
  1104	   55192	25.0
  1105	   55242	20.0
  1106	   55292	43.0
  1107	   55342	20.0
  1108	   55392	35.0
  1109	   55442	48.0
  1110	   55493	19.0
  1111	   55542	82.0
  1112	   55592	79.0
  1113	   55643	9.0
  1114	   55693	48.0
  1115	   55743	43.0
  1116	   55793	84.0
  1117	   55842	37.0
  1118	   55892	40.0
  1119	   55942	21.0
  1120	   55992	32.0
  1121	   56042	21.0
  1122	   56092	66.0
  1123	   56142	58.0
  1124	   56192	51.0
  1125	   56243	54.0
  1126	   56292	56.0
  1127	   56342	48.0
  1128	   56392	51.0
  1129	   56442	55.0
  1130	   56492	271.0
  1131	   56542	664.0
  1132	   56592	633.0
  1133	   56642	696.0
  1134	   56692	684.0
  1135	   56743	1021.0
  1136	   56792	1164.0
  1137	   56843	1164.0
  1138	   56892	1307.0
  1139	   56942	1402.0
  1140	   56992	1330.0
  1141	   57042	484.0
  1142	   57092	80.0
  1143	   57142	69.0
  1144	   57192	58.0
  1145	   57242	210.0
  1146	   57292	469.0
  1147	   57342	340.0
  1148	   57392	47.0
  1149	   57442	0.0
  1150	   57492	0.0
  1151	   57542	0.0
  1152	   57592	0.0
  1153	   57642	0.0
  1154	   57693	0.0
  1155	   57742	0.0
  1156	   57792	0.0
  1157	   57842	0.0
  1158	   57892	0.0
  1159	   57942	0.0
  1160	   57992	0.0
  1161	   58042	0.0
  1162	   58092	0.0
  1163	   58142	0.0
  1164	   58192	0.0
  1165	   58242	0.0
  1166	   58292	0.0
  1167	   58342	0.0
  1168	   58392	0.0
  1169	   58442	0.0
  1170	   58492	0.0
  1171	   58542	0.0
  1172	   58593	0.0
  1173	   58642	0.0
  1174	   58693	0.0
  1175	   58742	0.0
  1176	   58792	0.0
  1177	   58842	0.0
  1178	   58893	0.0
  1179	   58942	0.0
  1180	   58992	0.0
  1181	   59042	0.0
  1182	   59093	0.0
  1183	   59142	0.0
  1184	   59192	0.0
  1185	   59242	0.0
  1186	   59292	0.0
  1187	   59342	0.0
  1188	   59393	0.0
  1189	   59442	0.0
  1190	   59492	0.0
  1191	   59542	0.0
  1192	   59592	0.0
  1193	   59642	0.0
  1194	   59693	0.0
  1195	   59742	0.0
  1196	   59792	0.0
  1197	   59842	0.0
  1198	   59892	0.0
  1199	   59942	0.0
  1200	   59992	0.0
  1201	   60043	0.0
  1202	   60093	0.0
  1203	   60142	0.0
  1204	   60192	1.0
  1205	   60242	17.0
  1206	   60292	17.0
  1207	   60343	25.0
  1208	   60392	1319.0
  1209	   60442	774.0
  1210	   60492	689.0
  1211	   60543	641.0
  1212	   60592	604.0
  1213	   60642	575.0
  1214	   60692	553.0
  1215	   60742	536.0
  1216	   60792	521.0
  1217	   60842	509.0
  1218	   60892	498.0
  1219	   60940	489.0
  1220	   60990	480.0
  1221	   61042	472.0
  1222	   61091	459.0
  1223	   61141	452.0
  1224	   61191	447.0
  1225	   61240	442.0
  1226	   61290	438.0
  1227	   61340	433.0
  1228	   61391	429.0
  1229	   61440	425.0
  1230	   61490	420.0
  1231	   61540	416.0
  1232	   61592	412.0
  1233	   61640	410.0
  1234	   61690	402.0
  1235	   61740	400.0
  1236	   61790	396.0
  1237	   61840	394.0
  1238	   61892	392.0
  1239	   61940	390.0
  1240	   61992	387.0
  1241	   62040	386.0
  1242	   62092	385.0
  1243	   62142	383.0
  1244	   62190	381.0
  1245	   62241	381.0
