Cycle	Time	Value
   341	   16998	2033.0
   342	   17046	1578.0
   343	   17097	2034.0
   344	   17146	1887.0
   345	   17195	1850.0
   346	   17246	2124.0
   347	   17296	1981.0
   348	   17348	1948.0
   349	   17395	1932.0
   350	   17446	1858.0
   351	   17495	1711.0
   352	   17548	1940.0
   353	   17595	1776.0
   354	   17646	1771.0
   355	   17696	2010.0
   356	   17746	1800.0
   357	   17795	1891.0
   358	   17847	1814.0
   359	   17895	1706.0
   360	   17947	1970.0
   361	   17997	1959.0
   362	   18048	1570.0
   363	   18097	1735.0
   364	   18145	1721.0
   365	   18196	1779.0
   366	   18247	1951.0
   367	   18298	1787.0
   368	   18346	1877.0
   369	   18396	1729.0
   370	   18446	1917.0
   371	   18496	1987.0
   372	   18548	1700.0
   373	   18597	1738.0
   374	   18647	1881.0
   375	   18697	1760.0
   376	   18748	1953.0
   377	   18797	1998.0
   378	   18847	1581.0
   379	   18896	1840.0
   380	   18947	1879.0
   381	   18997	1835.0
   382	   19047	1583.0
   383	   19097	1956.0
   384	   19147	1588.0
   385	   19197	1720.0
   386	   19248	2025.0
   387	   19298	1553.0
   388	   19347	1890.0
   389	   19397	1628.0
   390	   19448	1655.0
   391	   19499	1804.0
   392	   19547	1801.0
   393	   19597	1754.0
   394	   19647	1712.0
   395	   19697	1987.0
   396	   19747	1747.0
   397	   19798	1684.0
   398	   19847	1850.0
   399	   19898	1672.0
   400	   19947	1643.0
   401	   19997	1735.0
   402	   20048	1607.0
   403	   20097	1569.0
   404	   20147	1544.0
   405	   20197	1516.0
   406	   20248	1583.0
   407	   20297	1546.0
   408	   20348	1461.0
   409	   20397	1412.0
   410	   20448	1554.0
   411	   20497	1593.0
   412	   20547	1437.0
   413	   20597	1248.0
   414	   20647	1548.0
   415	   20697	1454.0
   416	   20747	1329.0
   417	   20797	1596.0
   418	   20847	1447.0
   419	   20897	1587.0
   420	   20947	1455.0
   421	   20997	1565.0
   422	   21047	1568.0
   423	   21098	1738.0
   424	   21147	1578.0
   425	   21197	1591.0
   426	   21247	1731.0
   427	   21297	1580.0
   428	   21348	1497.0
   429	   21397	1744.0
   430	   21447	1582.0
   431	   21498	1468.0
   432	   21547	1513.0
   433	   21597	1509.0
   434	   21647	1456.0
   435	   21697	1581.0
   436	   21746	1485.0
   437	   21795	1406.0
   438	   21846	1338.0
   439	   21895	1168.0
   440	   21946	1260.0
   441	   21995	1252.0
   442	   22046	1210.0
   443	   22095	1206.0
   444	   22146	1217.0
   445	   22195	1122.0
   446	   22246	1248.0
   447	   22295	1221.0
   448	   22345	1107.0
   449	   22395	1045.0
   450	   22446	1122.0
   451	   22496	1250.0
   452	   22545	1089.0
   453	   22595	902.0
   454	   22646	1285.0
   455	   22695	1106.0
   456	   22746	1025.0
   457	   22795	1254.0
   458	   22846	1184.0
   459	   22895	1322.0
   460	   22946	1137.0
   461	   22995	1171.0
   462	   23045	1129.0
   463	   23095	963.0
   464	   23146	1061.0
   465	   23195	920.0
   466	   23246	1174.0
   467	   23295	1251.0
   468	   23347	1160.0
   469	   23395	1244.0
   470	   23446	1140.0
   471	   23495	1380.0
   472	   23546	1573.0
   473	   23595	1257.0
   474	   23646	1522.0
   475	   23695	1493.0
   476	   23745	1761.0
   477	   23795	1739.0
   478	   23845	1685.0
   479	   23895	1780.0
   480	   23945	1711.0
   481	   23995	1750.0
   482	   24046	1863.0
   483	   24096	1701.0
   484	   24146	1793.0
   485	   24195	1589.0
   486	   24246	1814.0
   487	   24295	1702.0
   488	   24346	1877.0
   489	   24395	1841.0
   490	   24445	1610.0
   491	   24495	1689.0
   492	   24545	1701.0
   493	   24595	1707.0
   494	   24647	2008.0
   495	   24695	1928.0
   496	   24745	1927.0
   497	   24795	1882.0
   498	   24845	1464.0
   499	   24896	1739.0
   500	   24945	1878.0
   501	   24995	1619.0
   502	   25045	1949.0
   503	   25095	1924.0
   504	   25146	1972.0
   505	   25196	2016.0
   506	   25246	1623.0
   507	   25295	1954.0
   508	   25345	1882.0
   509	   25395	2057.0
   510	   25446	1941.0
   511	   25495	1931.0
   512	   25545	1937.0
   513	   25595	1850.0
   514	   25645	1770.0
   515	   25695	1973.0
   516	   25746	1930.0
   517	   25795	2053.0
   518	   25846	1773.0
   519	   25895	1930.0
   520	   25946	1832.0
   521	   25995	1963.0
   522	   26045	1943.0
   523	   26095	1843.0
   524	   26145	1902.0
   525	   26195	1802.0
   526	   26246	1643.0
   527	   26295	1713.0
   528	   26346	1904.0
   529	   26396	1900.0
   530	   26446	1701.0
   531	   26495	2127.0
   532	   26546	2077.0
   533	   26596	1654.0
   534	   26645	2025.0
   535	   26695	1732.0
   536	   26745	1785.0
   537	   26795	1689.0
   538	   26847	1954.0
   539	   26895	1935.0
   540	   26945	2046.0
   541	   26995	1857.0
   542	   27047	1894.0
   543	   27095	1903.0
   544	   27146	1710.0
   545	   27195	1567.0
   546	   27246	1938.0
   547	   27296	1934.0
   548	   27345	1888.0
   549	   27395	1988.0
   550	   27446	1799.0
   551	   27495	1919.0
   552	   27545	1845.0
   553	   27595	1945.0
   554	   27646	1892.0
   555	   27695	1888.0
   556	   27747	1779.0
   557	   27796	1685.0
   558	   27848	1916.0
   559	   27896	1811.0
   560	   27946	1860.0
   561	   27996	1904.0
   562	   28047	1817.0
   563	   28096	4080.0
   564	   28147	4080.0
   565	   28196	4025.0
   566	   28247	4080.0
   567	   28296	4080.0
   568	   28347	4080.0
   569	   28396	4080.0
   570	   28447	4080.0
   571	   28496	4080.0
   572	   28547	4080.0
   573	   28596	4080.0
   574	   28646	4080.0
   575	   28696	3955.0
   576	   28747	4080.0
   577	   28796	3938.0
   578	   28846	4080.0
   579	   28897	4080.0
   580	   28948	4052.0
   581	   28996	4080.0
   582	   29047	4080.0
   583	   29096	4080.0
   584	   29147	4080.0
   585	   29196	4080.0
   586	   29246	4080.0
   587	   29296	4026.0
   588	   29346	4080.0
   589	   29396	4080.0
   590	   29447	4080.0
   591	   29496	4080.0
   592	   29546	4080.0
   593	   29596	4080.0
   594	   29648	4080.0
   595	   29696	4080.0
   596	   29747	4080.0
   597	   29796	4080.0
   598	   29847	4080.0
   599	   29896	4080.0
   600	   29946	3968.0
   601	   29996	4039.0
   602	   30046	3913.0
   603	   30096	1654.0
   604	   30147	1647.0
   605	   30196	1815.0
   606	   30246	1832.0
   607	   30296	1670.0
   608	   30346	1757.0
   609	   30396	1449.0
   610	   30446	1763.0
   611	   30496	1597.0
   612	   30546	1380.0
   613	   30596	1530.0
   614	   30646	1324.0
   615	   30696	1595.0
   616	   30747	1593.0
   617	   30796	1536.0
   618	   30847	1548.0
   619	   30896	1419.0
   620	   30946	1530.0
   621	   30996	1536.0
   622	   31046	1715.0
   623	   31096	1435.0
   624	   31146	1340.0
   625	   31196	1531.0
   626	   31248	1290.0
   627	   31296	1510.0
   628	   31347	1399.0
   629	   31396	1321.0
   630	   31446	1534.0
   631	   31496	1458.0
   632	   31546	1336.0
   633	   31596	1526.0
   634	   31646	1504.0
   635	   31696	1419.0
   636	   31746	1367.0
   637	   31796	1562.0
   638	   31848	1562.0
   639	   31896	1449.0
   640	   31945	1691.0
   641	   31998	1597.0
   642	   32045	1464.0
   643	   32096	1506.0
   644	   32145	1508.0
   645	   32195	1265.0
   646	   32245	1369.0
   647	   32295	1407.0
   648	   32345	1485.0
   649	   32398	1440.0
   650	   32447	1702.0
   651	   32495	1569.0
   652	   32545	1398.0
   653	   32596	1266.0
   654	   32645	969.0
   655	   32695	1292.0
   656	   32746	1443.0
   657	   32795	1530.0
   658	   32846	1331.0
   659	   32895	1331.0
   660	   32947	1458.0
   661	   32996	1481.0
   662	   33045	1500.0
   663	   33096	1526.0
   664	   33145	1478.0
   665	   33198	1154.0
   666	   33246	1361.0
   667	   33296	1276.0
   668	   33346	1499.0
   669	   33396	1440.0
   670	   33448	1447.0
   671	   33498	1406.0
   672	   33546	1377.0
   673	   33596	1445.0
   674	   33646	1544.0
   675	   33696	1406.0
   676	   33745	1312.0
   677	   33796	1338.0
   678	   33846	1304.0
   679	   33896	1391.0
   680	   33948	1263.0
   681	   33995	1361.0
   682	   34048	1413.0
   683	   34096	1331.0
   684	   34147	1282.0
   685	   34196	1316.0
   686	   34248	1126.0
   687	   34296	1317.0
   688	   34348	1348.0
   689	   34396	1244.0
   690	   34448	1502.0
   691	   34495	1358.0
   692	   34546	1369.0
   693	   34598	1403.0
   694	   34646	1338.0
   695	   34696	1360.0
   696	   34746	1349.0
   697	   34796	1462.0
   698	   34845	1213.0
   699	   34895	1444.0
   700	   34945	1402.0
   701	   34996	1209.0
   702	   35045	1424.0
   703	   35096	1211.0
   704	   35148	1335.0
   705	   35196	1382.0
   706	   35245	1525.0
   707	   35296	1453.0
   708	   35345	1429.0
   709	   35397	1431.0
   710	   35448	1406.0
   711	   35496	1336.0
   712	   35545	1498.0
   713	   35597	1303.0
   714	   35648	1335.0
   715	   35698	1166.0
   716	   35749	1467.0
   717	   35798	1357.0
   718	   35846	1347.0
   719	   35895	1379.0
   720	   35948	1180.0
   721	   35996	1528.0
   722	   36048	1448.0
   723	   36098	1356.0
   724	   36148	1362.0
   725	   36197	1287.0
   726	   36248	1265.0
   727	   36298	1140.0
   728	   36348	1195.0
   729	   36397	1403.0
   730	   36448	1259.0
   731	   36498	1465.0
   732	   36548	1374.0
   733	   36597	1355.0
   734	   36645	1363.0
   735	   36698	1407.0
   736	   36748	1318.0
   737	   36798	1295.0
   738	   36848	1321.0
   739	   36897	1284.0
   740	   36947	1531.0
   741	   36997	1383.0
   742	   37047	1440.0
   743	   37097	1415.0
   744	   37148	1469.0
   745	   37197	1550.0
   746	   37247	1470.0
   747	   37298	1511.0
   748	   37348	1521.0
   749	   37397	1644.0
   750	   37448	1584.0
   751	   37497	1606.0
   752	   37547	1778.0
   753	   37598	1695.0
   754	   37648	1767.0
   755	   37697	1821.0
   756	   37748	1508.0
   757	   37798	1733.0
   758	   37847	1853.0
   759	   37897	1733.0
   760	   37947	1773.0
   761	   37997	1864.0
   762	   38047	1825.0
   763	   38098	1842.0
   764	   38147	2079.0
   765	   38197	1604.0
   766	   38247	1850.0
   767	   38298	1896.0
   768	   38347	1799.0
   769	   38397	1662.0
   770	   38447	2000.0
   771	   38497	1702.0
   772	   38547	1698.0
   773	   38597	1670.0
   774	   38647	1815.0
   775	   38698	1825.0
   776	   38747	1881.0
   777	   38797	1654.0
   778	   38848	1662.0
   779	   38897	1571.0
   780	   38947	1771.0
   781	   38997	1876.0
   782	   39048	1621.0
   783	   39097	1799.0
   784	   39147	1716.0
   785	   39197	1591.0
   786	   39246	1812.0
   787	   39295	1819.0
   788	   39345	1550.0
   789	   39395	2016.0
   790	   39446	1929.0
   791	   39495	1801.0
   792	   39547	1714.0
   793	   39595	1795.0
   794	   39646	1857.0
   795	   39695	1713.0
   796	   39745	1927.0
   797	   39795	1953.0
   798	   39845	2017.0
   799	   39895	1737.0
   800	   39945	1946.0
   801	   39997	1771.0
   802	   40045	1832.0
   803	   40095	1598.0
   804	   40146	1742.0
   805	   40195	1836.0
   806	   40245	1881.0
   807	   40295	1622.0
   808	   40346	1633.0
   809	   40395	1799.0
   810	   40446	1850.0
   811	   40495	1804.0
   812	   40545	1555.0
   813	   40596	1839.0
   814	   40646	1551.0
   815	   40695	1851.0
   816	   40746	1957.0
   817	   40795	1923.0
   818	   40845	1568.0
   819	   40895	1689.0
   820	   40946	1767.0
   821	   40995	1557.0
   822	   41045	1779.0
   823	   41095	1948.0
   824	   41145	1593.0
   825	   41195	1820.0
   826	   41246	1837.0
   827	   41295	1974.0
   828	   41346	1688.0
   829	   41395	1684.0
   830	   41446	1658.0
   831	   41495	1764.0
   832	   41546	1793.0
   833	   41595	1892.0
   834	   41646	1866.0
   835	   41697	1742.0
   836	   41747	1739.0
   837	   41795	1667.0
   838	   41846	1680.0
   839	   41895	1652.0
   840	   41946	1767.0
   841	   41996	1591.0
   842	   42045	1627.0
   843	   42095	1555.0
   844	   42145	1822.0
   845	   42195	1846.0
   846	   42246	1746.0
   847	   42296	1679.0
   848	   42345	1728.0
   849	   42395	1528.0
   850	   42446	1533.0
   851	   42496	1434.0
   852	   42546	1864.0
   853	   42595	1626.0
   854	   42646	1907.0
   855	   42695	1849.0
   856	   42745	1912.0
   857	   42795	2009.0
   858	   42846	1806.0
   859	   42895	1554.0
   860	   42946	1561.0
   861	   42995	1840.0
   862	   43045	1650.0
   863	   43095	1863.0
   864	   43146	1537.0
   865	   43195	1594.0
   866	   43246	1764.0
   867	   43295	1701.0
   868	   43346	1759.0
   869	   43395	1653.0
   870	   43445	1675.0
   871	   43495	1698.0
   872	   43546	1823.0
   873	   43595	1895.0
   874	   43646	1638.0
   875	   43697	1614.0
   876	   43745	1600.0
   877	   43795	1841.0
   878	   43845	1780.0
   879	   43895	1692.0
   880	   43947	1785.0
   881	   43995	1520.0
   882	   44045	1620.0
   883	   44095	1770.0
   884	   44146	1721.0
   885	   44195	1762.0
   886	   44245	1845.0
   887	   44295	1848.0
   888	   44346	1694.0
   889	   44395	1705.0
   890	   44445	1836.0
   891	   44495	1770.0
   892	   44545	1751.0
   893	   44595	1698.0
   894	   44646	1820.0
   895	   44695	1788.0
   896	   44746	1663.0
   897	   44795	1809.0
   898	   44846	1443.0
   899	   44895	1511.0
   900	   44945	1707.0
   901	   44995	1529.0
   902	   45045	1723.0
   903	   45095	1894.0
   904	   45146	1788.0
   905	   45196	1786.0
   906	   45246	1480.0
   907	   45296	1692.0
   908	   45346	1767.0
   909	   45397	1700.0
   910	   45447	1826.0
   911	   45496	1587.0
   912	   45547	1630.0
   913	   45596	1871.0
   914	   45646	1829.0
   915	   45696	1748.0
   916	   45747	1505.0
   917	   45796	1755.0
   918	   45846	1530.0
   919	   45898	1547.0
   920	   45946	1852.0
   921	   45996	1979.0
   922	   46046	1509.0
   923	   46096	1563.0
   924	   46147	1829.0
   925	   46196	1792.0
   926	   46246	1665.0
   927	   46296	1638.0
   928	   46347	1939.0
   929	   46396	1686.0
   930	   46446	1542.0
   931	   46496	1987.0
   932	   46547	1785.0
   933	   46597	1895.0
   934	   46647	1733.0
   935	   46696	1780.0
   936	   46747	1658.0
   937	   46796	2019.0
   938	   46846	1595.0
   939	   46897	1359.0
   940	   46946	1557.0
   941	   46996	1519.0
   942	   47046	1813.0
   943	   47098	1819.0
   944	   47146	1406.0
   945	   47196	1585.0
   946	   47247	1751.0
   947	   47296	1712.0
   948	   47346	1907.0
   949	   47396	1597.0
   950	   47447	1782.0
   951	   47496	1849.0
   952	   47546	1614.0
   953	   47596	1712.0
   954	   47647	1631.0
   955	   47696	1804.0
   956	   47747	1815.0
   957	   47796	1574.0
   958	   47848	1877.0
   959	   47896	1596.0
   960	   47946	1753.0
   961	   47996	1848.0
   962	   48047	1682.0
   963	   48096	1678.0
   964	   48146	1777.0
   965	   48196	1613.0
   966	   48246	1780.0
   967	   48296	1773.0
   968	   48347	1613.0
   969	   48396	1334.0
   970	   48446	1180.0
   971	   48497	818.0
   972	   48548	746.0
   973	   48596	897.0
   974	   48646	844.0
   975	   48696	592.0
   976	   48747	513.0
   977	   48798	726.0
   978	   48846	661.0
   979	   48896	738.0
   980	   48947	733.0
   981	   48996	554.0
   982	   49047	606.0
   983	   49096	689.0
   984	   49146	532.0
   985	   49196	707.0
   986	   49247	575.0
   987	   49298	381.0
   988	   49346	587.0
   989	   49396	514.0
   990	   49446	552.0
   991	   49496	493.0
   992	   49548	538.0
   993	   49596	582.0
   994	   49647	553.0
   995	   49696	644.0
   996	   49746	595.0
   997	   49798	453.0
   998	   49846	488.0
   999	   49896	614.0
  1000	   49946	560.0
  1001	   49996	528.0
  1002	   50046	610.0
  1003	   50096	575.0
  1004	   50146	604.0
  1005	   50196	547.0
  1006	   50246	565.0
  1007	   50296	675.0
  1008	   50347	569.0
  1009	   50396	495.0
  1010	   50446	635.0
  1011	   50497	614.0
  1012	   50545	525.0
  1013	   50596	696.0
  1014	   50646	598.0
  1015	   50695	673.0
  1016	   50748	707.0
  1017	   50796	651.0
  1018	   50846	474.0
  1019	   50895	628.0
  1020	   50947	540.0
  1021	   50998	674.0
  1022	   51046	556.0
  1023	   51098	609.0
  1024	   51146	672.0
  1025	   51196	629.0
  1026	   51248	667.0
  1027	   51296	678.0
  1028	   51346	590.0
  1029	   51396	662.0
  1030	   51446	485.0
  1031	   51496	601.0
  1032	   51546	592.0
  1033	   51596	630.0
  1034	   51648	627.0
  1035	   51696	563.0
  1036	   51746	533.0
  1037	   51796	699.0
  1038	   51846	565.0
  1039	   51896	569.0
  1040	   51947	577.0
  1041	   51996	660.0
  1042	   52046	589.0
  1043	   52096	582.0
  1044	   52145	615.0
  1045	   52197	529.0
  1046	   52246	510.0
  1047	   52296	547.0
  1048	   52345	590.0
  1049	   52396	661.0
  1050	   52448	648.0
  1051	   52496	617.0
  1052	   52545	629.0
  1053	   52595	603.0
  1054	   52646	581.0
  1055	   52698	556.0
  1056	   52748	573.0
  1057	   52796	515.0
  1058	   52845	635.0
  1059	   52896	625.0
  1060	   52948	544.0
  1061	   52998	608.0
  1062	   53048	787.0
  1063	   53097	697.0
  1064	   53145	668.0
  1065	   53198	803.0
  1066	   53246	783.0
  1067	   53297	1038.0
  1068	   53346	858.0
  1069	   53396	816.0
  1070	   53448	784.0
  1071	   53495	884.0
  1072	   53545	733.0
  1073	   53597	714.0
  1074	   53648	765.0
  1075	   53698	660.0
  1076	   53748	579.0
  1077	   53798	663.0
  1078	   53848	705.0
  1079	   53898	614.0
  1080	   53947	617.0
  1081	   53997	723.0
  1082	   54048	578.0
  1083	   54097	715.0
  1084	   54148	542.0
  1085	   54197	644.0
  1086	   54247	721.0
  1087	   54297	695.0
  1088	   54348	643.0
  1089	   54397	629.0
  1090	   54447	878.0
  1091	   54498	872.0
  1092	   54548	980.0
  1093	   54597	811.0
  1094	   54647	1156.0
  1095	   54697	1250.0
  1096	   54749	1218.0
  1097	   54797	1055.0
  1098	   54848	966.0
  1099	   54897	1145.0
  1100	   54947	995.0
  1101	   54997	1206.0
  1102	   55047	1316.0
  1103	   55097	1241.0
  1104	   55147	1236.0
  1105	   55197	1458.0
  1106	   55247	1237.0
  1107	   55297	1268.0
  1108	   55347	1339.0
  1109	   55397	1113.0
  1110	   55447	1319.0
  1111	   55497	1136.0
  1112	   55547	1361.0
  1113	   55598	1344.0
  1114	   55647	1303.0
  1115	   55698	1230.0
  1116	   55748	0.0
  1117	   55797	2.0
  1118	   55848	0.0
  1119	   55897	0.0
  1120	   55947	0.0
  1121	   55997	0.0
  1122	   56047	0.0
  1123	   56098	0.0
  1124	   56147	0.0
  1125	   56197	1.0
  1126	   56247	0.0
  1127	   56297	0.0
  1128	   56348	0.0
  1129	   56397	0.0
  1130	   56448	0.0
  1131	   56497	0.0
  1132	   56547	1.0
  1133	   56598	0.0
  1134	   56647	0.0
  1135	   56695	0.0
  1136	   56746	0.0
  1137	   56795	0.0
  1138	   56846	0.0
  1139	   56895	1.0
  1140	   56946	1.0
  1141	   56995	0.0
  1142	   57046	0.0
  1143	   57097	0.0
  1144	   57145	0.0
  1145	   57195	0.0
  1146	   57246	0.0
  1147	   57295	1.0
  1148	   57345	3.0
  1149	   57395	0.0
  1150	   57446	0.0
  1151	   57495	0.0
  1152	   57546	1.0
  1153	   57595	0.0
  1154	   57645	1.0
  1155	   57695	0.0
  1156	   57746	0.0
  1157	   57795	0.0
  1158	   57845	1.0
  1159	   57895	0.0
  1160	   57946	0.0
  1161	   57995	0.0
  1162	   58046	0.0
  1163	   58095	3743.0
  1164	   58146	3616.0
  1165	   58195	3738.0
  1166	   58246	3175.0
  1167	   58295	3604.0
  1168	   58345	3775.0
  1169	   58395	3572.0
  1170	   58446	3717.0
  1171	   58495	3520.0
  1172	   58546	3486.0
  1173	   58595	3393.0
