Cycle	Time	Value
     1	      44	0.0
     2	      94	0.0
     3	     144	0.0
     4	     194	0.0
     5	     244	0.0
     6	     294	0.0
     7	     344	0.0
     8	     396	0.0
     9	     444	0.0
    10	     494	0.0
    11	     544	0.0
    12	     594	0.0
    13	     644	0.0
    14	     695	0.0
    15	     744	0.0
    16	     794	0.0
    17	     845	0.0
    18	     894	0.0
    19	     944	0.0
    20	     994	0.0
    21	    1044	0.0
    22	    1094	0.0
    23	    1144	0.0
    24	    1194	0.0
    25	    1244	0.0
    26	    1294	0.0
    27	    1344	0.0
    28	    1394	0.0
    29	    1444	0.0
    30	    1494	0.0
    31	    1544	0.0
    32	    1594	0.0
    33	    1644	0.0
    34	    1694	0.0
    35	    1744	0.0
    36	    1795	0.0
    37	    1844	0.0
    38	    1894	0.0
    39	    1944	0.0
    40	    1994	0.0
    41	    2044	0.0
    42	    2094	0.0
    43	    2144	0.0
    44	    2194	0.0
    45	    2245	0.0
    46	    2295	0.0
    47	    2344	0.0
    48	    2394	0.0
    49	    2444	0.0
    50	    2494	0.0
    51	    2545	0.0
    52	    2594	0.0
    53	    2644	0.0
    54	    2694	0.0
    55	    2744	0.0
    56	    2794	0.0
    57	    2844	0.0
    58	    2894	0.0
    59	    2944	0.0
    60	    2994	0.0
    61	    3044	0.0
    62	    3094	0.0
    63	    3144	1.0
    64	    3194	0.0
    65	    3244	0.0
    66	    3294	0.0
    67	    3344	0.0
    68	    3394	0.0
    69	    3444	0.0
    70	    3494	0.0
    71	    3544	0.0
    72	    3594	0.0
    73	    3644	0.0
    74	    3694	0.0
    75	    3744	0.0
    76	    3794	0.0
    77	    3844	0.0
    78	    3894	0.0
    79	    3944	0.0
    80	    3994	0.0
    81	    4044	0.0
    82	    4095	0.0
    83	    4144	0.0
    84	    4194	0.0
    85	    4244	0.0
    86	    4294	0.0
    87	    4344	0.0
    88	    4395	0.0
    89	    4444	0.0
    90	    4494	0.0
    91	    4544	0.0
    92	    4594	0.0
    93	    4644	0.0
    94	    4694	0.0
    95	    4744	0.0
    96	    4794	0.0
    97	    4844	0.0
    98	    4894	0.0
    99	    4944	0.0
   100	    4994	0.0
   101	    5044	0.0
   102	    5094	0.0
   103	    5144	0.0
   104	    5195	0.0
   105	    5245	0.0
   106	    5295	0.0
   107	    5345	0.0
   108	    5395	0.0
   109	    5445	0.0
   110	    5495	0.0
   111	    5545	0.0
   112	    5595	0.0
   113	    5645	0.0
   114	    5695	0.0
   115	    5745	0.0
   116	    5795	0.0
   117	    5845	0.0
   118	    5895	0.0
   119	    5946	0.0
   120	    5995	0.0
   121	    6045	0.0
   122	    6095	0.0
   123	    6145	0.0
   124	    6195	0.0
   125	    6245	0.0
   126	    6295	0.0
   127	    6345	0.0
   128	    6395	0.0
   129	    6445	0.0
   130	    6495	0.0
   131	    6543	0.0
   132	    6593	0.0
   133	    6643	0.0
   134	    6693	0.0
   135	    6743	0.0
   136	    6793	0.0
   137	    6843	0.0
   138	    6893	0.0
   139	    6943	0.0
   140	    6993	0.0
   141	    7043	0.0
   142	    7093	0.0
   143	    7143	0.0
   144	    7193	0.0
   145	    7243	0.0
   146	    7293	0.0
   147	    7343	0.0
   148	    7393	0.0
   149	    7445	0.0
   150	    7493	0.0
   151	    7543	0.0
   152	    7593	0.0
   153	    7643	0.0
   154	    7693	0.0
   155	    7743	0.0
   156	    7793	0.0
   157	    7843	0.0
   158	    7893	0.0
   159	    7943	0.0
   160	    7993	0.0
   161	    8043	0.0
   162	    8093	0.0
   163	    8143	0.0
   164	    8193	0.0
   165	    8243	0.0
   166	    8293	0.0
   167	    8343	0.0
   168	    8393	0.0
   169	    8445	0.0
   170	    8493	0.0
   171	    8543	0.0
   172	    8593	0.0
   173	    8644	0.0
   174	    8693	0.0
   175	    8743	0.0
   176	    8793	0.0
   177	    8843	0.0
   178	    8893	0.0
   179	    8943	0.0
   180	    8993	0.0
   181	    9043	0.0
   182	    9093	0.0
   183	    9143	0.0
   184	    9193	0.0
   185	    9243	0.0
   186	    9293	0.0
   187	    9343	0.0
   188	    9395	0.0
   189	    9443	0.0
   190	    9493	0.0
   191	    9543	0.0
   192	    9593	0.0
   193	    9645	0.0
   194	    9693	0.0
   195	    9743	0.0
   196	    9793	0.0
   197	    9843	0.0
   198	    9893	0.0
   199	    9943	0.0
   200	    9993	0.0
   201	   10043	0.0
   202	   10093	0.0
   203	   10143	0.0
   204	   10193	0.0
   205	   10242	0.0
   206	   10293	0.0
   207	   10342	0.0
   208	   10392	0.0
   209	   10444	0.0
   210	   10492	0.0
   211	   10542	0.0
   212	   10592	0.0
   213	   10642	0.0
   214	   10692	0.0
   215	   10742	0.0
   216	   10792	0.0
   217	   10842	0.0
   218	   10892	0.0
   219	   10942	0.0
   220	   10994	0.0
   221	   11042	0.0
   222	   11094	0.0
   223	   11142	0.0
   224	   11192	0.0
   225	   11242	0.0
   226	   11292	0.0
   227	   11344	0.0
   228	   11392	0.0
   229	   11442	0.0
   230	   11492	0.0
   231	   11544	0.0
   232	   11594	0.0
   233	   11642	0.0
   234	   11692	0.0
   235	   11744	0.0
   236	   11796	0.0
   237	   11843	0.0
   238	   11892	0.0
   239	   11944	0.0
   240	   11994	0.0
   241	   12044	0.0
   242	   12094	0.0
   243	   12144	0.0
   244	   12194	0.0
   245	   12242	0.0
   246	   12295	0.0
   247	   12342	0.0
   248	   12392	0.0
   249	   12442	0.0
   250	   12494	0.0
   251	   12545	0.0
   252	   12592	0.0
   253	   12644	0.0
   254	   12694	0.0
   255	   12744	0.0
   256	   12794	0.0
   257	   12842	0.0
   258	   12895	0.0
   259	   12944	0.0
   260	   12995	0.0
   261	   13044	0.0
   262	   13092	0.0
   263	   13142	0.0
   264	   13194	0.0
   265	   13244	0.0
   266	   13294	0.0
   267	   13342	0.0
   268	   13393	0.0
   269	   13444	0.0
   270	   13494	0.0
   271	   13544	0.0
   272	   13594	0.0
   273	   13645	0.0
   274	   13694	0.0
   275	   13744	0.0
   276	   13794	0.0
   277	   13844	0.0
   278	   13894	0.0
   279	   13944	0.0
   280	   13995	0.0
   281	   14044	0.0
   282	   14095	0.0
   283	   14144	0.0
   284	   14194	0.0
   285	   14245	0.0
   286	   14294	0.0
   287	   14344	0.0
   288	   14394	0.0
   289	   14444	0.0
   290	   14495	0.0
   291	   14544	0.0
   292	   14594	0.0
   293	   14644	0.0
   294	   14694	0.0
   295	   14745	0.0
   296	   14794	0.0
   297	   14844	0.0
   298	   14894	0.0
   299	   14944	0.0
   300	   14994	0.0
   301	   15044	0.0
   302	   15094	0.0
   303	   15144	0.0
   304	   15194	0.0
   305	   15244	0.0
   306	   15294	0.0
   307	   15344	0.0
   308	   15394	0.0
   309	   15444	0.0
   310	   15494	0.0
   311	   15544	0.0
   312	   15594	0.0
   313	   15644	0.0
   314	   15694	0.0
   315	   15744	0.0
   316	   15794	0.0
   317	   15844	0.0
   318	   15894	0.0
   319	   15945	0.0
   320	   15994	0.0
   321	   16044	0.0
   322	   16094	0.0
   323	   16144	0.0
   324	   16195	0.0
   325	   16244	0.0
   326	   16294	0.0
   327	   16344	0.0
   328	   16394	0.0
   329	   16445	0.0
   330	   16494	0.0
   331	   16544	0.0
   332	   16595	0.0
   333	   16644	0.0
   334	   16694	0.0
   335	   16744	0.0
   336	   16794	0.0
   337	   16844	0.0
   338	   16894	0.0
   339	   16944	0.0
   340	   16994	0.0
   341	   17044	0.0
   342	   17094	0.0
   343	   17144	0.0
   344	   17194	0.0
   345	   17244	0.0
   346	   17294	0.0
   347	   17344	0.0
   348	   17394	0.0
   349	   17444	0.0
   350	   17494	0.0
   351	   17544	0.0
   352	   17594	0.0
   353	   17645	0.0
   354	   17694	0.0
   355	   17744	0.0
   356	   17795	0.0
   357	   17844	0.0
   358	   17894	0.0
   359	   17944	0.0
   360	   17994	0.0
   361	   18044	0.0
   362	   18094	0.0
   363	   18145	0.0
   364	   18194	0.0
   365	   18244	0.0
   366	   18294	0.0
   367	   18344	0.0
   368	   18394	0.0
   369	   18445	0.0
   370	   18494	0.0
   371	   18544	0.0
   372	   18594	0.0
   373	   18644	0.0
   374	   18695	0.0
   375	   18744	0.0
   376	   18794	0.0
   377	   18844	0.0
   378	   18894	0.0
   379	   18944	0.0
   380	   18994	0.0
   381	   19044	0.0
   382	   19094	0.0
   383	   19144	0.0
   384	   19194	0.0
   385	   19244	0.0
   386	   19294	0.0
   387	   19344	0.0
   388	   19394	112.0
   389	   19444	1290.0
   390	   19494	1438.0
   391	   19544	1476.0
   392	   19594	1441.0
   393	   19645	1682.0
   394	   19694	1527.0
   395	   19744	1586.0
   396	   19794	1565.0
   397	   19845	1779.0
   398	   19894	1868.0
   399	   19944	1522.0
   400	   19994	1721.0
   401	   20044	1798.0
   402	   20094	1710.0
   403	   20144	1538.0
   404	   20194	1830.0
   405	   20244	1651.0
   406	   20295	1498.0
   407	   20344	1626.0
   408	   20394	1913.0
   409	   20444	1506.0
   410	   20494	1773.0
   411	   20544	1745.0
   412	   20594	1737.0
   413	   20644	1719.0
