Number	Time	Temperature
     1	      27	0.0
     2	      77	0.0
     3	     127	0.0
     4	     177	0.0
     5	     228	0.0
     6	     277	0.0
     7	     327	0.0
     8	     377	0.0
     9	     427	0.0
    10	     477	0.0
    11	     528	0.0
    12	     577	0.0
    13	     627	0.0
    14	     677	0.0
    15	     727	0.0
    16	     777	0.0
    17	     827	0.0
    18	     877	0.0
    19	     927	0.0
    20	     978	0.0
    21	    1027	0.0
    22	    1077	0.0
    23	    1127	0.0
    24	    1177	0.0
    25	    1227	0.0
    26	    1277	0.0
    27	    1327	0.0
    28	    1377	0.0
    29	    1427	0.0
    30	    1477	0.0
    31	    1527	0.0
    32	    1577	0.0
    33	    1628	0.0
    34	    1677	0.0
    35	    1727	0.0
    36	    1777	0.0
    37	    1827	0.0
    38	    1877	0.0
    39	    1927	0.0
    40	    1977	0.0
    41	    2027	0.0
    42	    2078	0.0
    43	    2127	0.0
    44	    2177	0.0
    45	    2227	0.0
    46	    2277	0.0
    47	    2327	0.0
    48	    2378	0.0
    49	    2427	0.0
    50	    2477	0.0
    51	    2527	0.0
    52	    2578	0.0
    53	    2627	0.0
    54	    2677	0.0
    55	    2727	0.0
    56	    2777	0.0
    57	    2828	0.0
    58	    2878	0.0
    59	    2927	0.0
    60	    2977	0.0
    61	    3027	0.0
    62	    3077	0.0
    63	    3127	0.0
    64	    3177	0.0
    65	    3227	0.0
    66	    3277	0.0
    67	    3327	0.0
    68	    3377	0.0
    69	    3427	0.0
    70	    3478	0.0
    71	    3527	0.0
    72	    3577	0.0
    73	    3627	0.0
    74	    3677	0.0
    75	    3727	0.0
    76	    3777	0.0
    77	    3829	0.0
    78	    3877	0.0
    79	    3927	0.0
    80	    3977	0.0
    81	    4027	0.0
    82	    4077	0.0
    83	    4127	0.0
    84	    4177	0.0
    85	    4227	0.0
    86	    4277	0.0
    87	    4327	0.0
    88	    4377	0.0
    89	    4428	0.0
    90	    4477	0.0
    91	    4528	0.0
    92	    4577	0.0
    93	    4627	0.0
    94	    4678	0.0
    95	    4727	0.0
    96	    4777	0.0
    97	    4827	0.0
    98	    4877	0.0
    99	    4928	0.0
   100	    4978	0.0
   101	    5028	0.0
   102	    5079	0.0
   103	    5128	0.0
   104	    5178	0.0
   105	    5228	0.0
   106	    5279	0.0
   107	    5329	0.0
   108	    5378	0.0
   109	    5428	0.0
   110	    5478	0.0
   111	    5528	0.0
   112	    5578	0.0
   113	    5628	0.0
   114	    5678	0.0
   115	    5728	0.0
   116	    5778	0.0
   117	    5828	0.0
   118	    5878	0.0
   119	    5928	0.0
   120	    5978	0.0
   121	    6028	0.0
   122	    6078	0.0
   123	    6128	0.0
   124	    6178	0.0
   125	    6229	0.0
   126	    6278	0.0
   127	    6328	0.0
   128	    6378	0.0
   129	    6428	0.0
   130	    6478	0.0
   131	    6528	0.0
   132	    6578	0.0
   133	    6628	0.0
   134	    6678	0.0
   135	    6729	0.0
   136	    6778	0.0
   137	    6828	0.0
   138	    6878	0.0
   139	    6928	0.0
