Number	Time	Temperature
   211	   10531	72.1
   212	   10581	72.0
   213	   10631	72.0
   214	   10681	71.8
   215	   10731	71.8
   216	   10781	72.0
   217	   10831	71.8
   218	   10881	72.0
   219	   10931	72.1
   220	   10981	71.8
   221	   11031	72.1
   222	   11081	72.1
   223	   11131	72.1
   224	   11181	72.1
   225	   11231	71.6
   226	   11281	72.2
   227	   11332	72.0
   228	   11381	72.2
   229	   11431	72.2
   230	   11481	72.2
   231	   11531	72.0
   232	   11581	72.2
   233	   11631	72.2
   234	   11681	72.4
   235	   11731	72.2
   236	   11781	72.2
   237	   11833	72.4
   238	   11881	72.4
   239	   11931	72.2
   240	   11981	72.4
   241	   12031	72.4
   242	   12083	72.4
   243	   12131	72.5
   244	   12181	72.2
   245	   12231	72.4
   246	   12281	72.2
   247	   12331	72.4
   248	   12381	72.2
   249	   12431	72.2
   250	   12481	72.0
   251	   12531	72.2
   252	   12581	72.0
   253	   12631	72.1
   254	   12681	72.1
   255	   12731	72.2
   256	   12781	72.4
   257	   12831	72.4
   258	   12881	72.4
   259	   12931	72.4
   260	   12981	72.5
   261	   13032	72.4
   262	   13081	72.1
   263	   13131	72.5
   264	   13181	72.5
   265	   13231	72.5
   266	   13281	72.5
   267	   13331	72.4
   268	   13381	72.2
   269	   13431	72.4
   270	   13481	72.8
   271	   13533	72.8
   272	   13581	72.9
   273	   13631	72.9
   274	   13680	73.2
   275	   13731	73.2
   276	   13783	73.2
   277	   13831	73.3
   278	   13881	73.3
   279	   13931	73.2
   280	   13981	73.2
   281	   14033	73.3
   282	   14081	73.5
   283	   14131	73.2
   284	   14181	73.6
   285	   14231	73.5
   286	   14283	73.5
   287	   14331	73.5
   288	   14381	73.5
   289	   14431	73.3
   290	   14481	73.3
   291	   14533	73.5
   292	   14581	73.3
   293	   14631	73.3
   294	   14681	73.3
   295	   14731	73.2
   296	   14781	73.3
   297	   14833	73.3
   298	   14881	73.0
   299	   14931	73.3
   300	   14981	73.3
   301	   15033	73.0
   302	   15080	73.3
   303	   15131	73.3
   304	   15181	73.2
   305	   15231	73.2
   306	   15281	73.2
   307	   15330	73.3
   308	   15382	73.5
   309	   15431	73.3
   310	   15480	72.8
   311	   15530	73.5
   312	   15580	73.2
   313	   15630	73.2
   314	   15681	73.3
   315	   15730	73.3
   316	   15780	73.3
   317	   15830	73.3
   318	   15880	73.5
   319	   15932	73.3
   320	   15982	73.2
   321	   16030	73.5
   322	   16080	73.5
   323	   16130	73.2
   324	   16180	73.3
   325	   16230	73.2
   326	   16280	73.2
   327	   16331	73.3
   328	   16382	73.3
   329	   16433	73.5
   330	   16482	73.0
   331	   16532	73.5
   332	   16582	73.6
   333	   16630	73.6
   334	   16680	73.6
   335	   16733	73.7
   336	   16782	73.3
   337	   16832	73.7
   338	   16880	73.7
   339	   16932	73.6
   340	   16980	73.6
   341	   17032	73.9
   342	   17082	73.9
   343	   17132	73.7
   344	   17182	73.5
   345	   17230	73.6
   346	   17280	73.3
   347	   17332	73.7
   348	   17382	73.5
   349	   17432	73.6
   350	   17483	73.7
   351	   17532	74.0
   352	   17582	73.9
   353	   17632	73.3
   354	   17682	74.0
   355	   17733	74.0
   356	   17782	74.0
   357	   17832	73.9
   358	   17882	73.9
   359	   17932	73.7
   360	   17982	73.9
   361	   18032	74.0
   362	   18082	73.9
   363	   18133	73.9
   364	   18182	74.1
   365	   18232	74.1
   366	   18282	74.0
   367	   18332	74.1
   368	   18382	74.3
   369	   18432	74.1
   370	   18483	74.0
   371	   18532	74.0
   372	   18583	74.1
   373	   18633	74.1
   374	   18682	74.1
   375	   18732	74.3
   376	   18782	74.1
   377	   18832	74.3
   378	   18882	74.3
   379	   18932	74.4
   380	   18982	74.4
   381	   19032	74.4
   382	   19082	74.4
   383	   19132	74.4
   384	   19182	74.5
   385	   19232	74.5
   386	   19282	74.5
   387	   19333	74.3
   388	   19382	74.3
   389	   19432	74.8
   390	   19482	74.7
   391	   19532	74.7
   392	   19584	74.8
   393	   19632	74.8
   394	   19682	74.8
   395	   19732	74.8
   396	   19782	74.8
   397	   19832	74.7
   398	   19882	74.7
   399	   19932	74.8
   400	   19982	74.9
   401	   20032	74.9
   402	   20082	74.8
   403	   20132	74.5
   404	   20182	73.7
   405	   20232	74.4
   406	   20282	74.4
   407	   20333	74.4
   408	   20382	74.3
   409	   20433	74.0
   410	   20482	74.1
   411	   20532	74.1
   412	   20583	74.1
   413	   20632	74.3
   414	   20682	73.6
   415	   20732	74.1
   416	   20782	74.4
   417	   20832	74.4
   418	   20882	74.5
   419	   20932	74.4
   420	   20982	74.5
   421	   21032	74.5
   422	   21082	74.5
   423	   21132	74.4
   424	   21183	74.5
   425	   21232	74.3
   426	   21282	74.4
   427	   21332	74.3
   428	   21382	74.3
   429	   21433	74.0
   430	   21482	73.7
   431	   21532	73.9
   432	   21582	74.0
   433	   21632	74.0
   434	   21682	74.0
   435	   21732	74.0
   436	   21783	74.1
   437	   21832	74.0
   438	   21882	74.1
   439	   21932	74.0
   440	   21982	74.1
   441	   22032	74.0
   442	   22082	74.0
   443	   22132	74.0
   444	   22182	74.0
   445	   22232	74.0
   446	   22283	73.9
   447	   22332	73.9
   448	   22382	73.9
   449	   22432	73.7
   450	   22482	74.0
   451	   22533	74.0
   452	   22582	73.9
   453	   22632	73.9
   454	   22682	74.1
   455	   22732	74.0
   456	   22782	73.9
   457	   22832	74.0
   458	   22882	73.9
   459	   22932	73.9
   460	   22982	74.0
   461	   23032	74.0
   462	   23082	73.7
   463	   23132	74.0
   464	   23183	73.9
   465	   23233	74.0
   466	   23284	74.0
   467	   23333	74.1
   468	   23383	74.1
   469	   23433	74.1
   470	   23483	74.1
   471	   23533	74.1
   472	   23583	74.0
   473	   23633	73.9
   474	   23683	73.7
   475	   23733	73.9
   476	   23783	73.9
   477	   23833	73.9
   478	   23883	73.9
   479	   23933	74.0
   480	   23984	74.0
   481	   24033	73.9
   482	   24083	74.0
   483	   24134	73.7
   484	   24183	74.0
   485	   24233	73.9
   486	   24283	73.9
   487	   24333	73.9
   488	   24383	73.9
   489	   24433	74.0
   490	   24484	74.0
   491	   24533	74.0
   492	   24583	73.7
   493	   24633	73.9
   494	   24683	73.9
   495	   24733	73.6
   496	   24783	73.9
   497	   24833	74.0
   498	   24883	74.0
   499	   24933	74.1
   500	   24983	74.3
   501	   25033	74.1
   502	   25083	74.3
   503	   25134	74.4
   504	   25183	74.4
   505	   25233	74.4
   506	   25283	74.5
   507	   25333	74.4
   508	   25383	74.5
   509	   25433	74.5
   510	   25483	74.4
   511	   25533	74.4
   512	   25583	74.5
   513	   25633	74.5
   514	   25683	74.5
   515	   25733	74.5
   516	   25783	74.5
   517	   25833	74.5
   518	   25883	74.4
   519	   25933	74.4
   520	   25983	74.3
   521	   26033	74.4
   522	   26083	74.4
   523	   26133	74.4
   524	   26183	73.9
   525	   26233	74.3
   526	   26281	74.1
   527	   26331	74.3
   528	   26381	74.3
   529	   26431	74.3
   530	   26481	74.0
   531	   26531	74.0
   532	   26581	74.0
   533	   26631	73.9
   534	   26681	73.9
   535	   26731	73.9
   536	   26781	73.7
   537	   26831	74.0
   538	   26881	73.9
   539	   26932	73.6
   540	   26981	73.7
   541	   27032	73.6
   542	   27081	73.9
   543	   27132	73.9
   544	   27181	73.9
   545	   27231	73.6
   546	   27281	73.6
   547	   27331	73.5
   548	   27381	73.2
   549	   27432	73.5
   550	   27481	73.5
   551	   27531	73.5
   552	   27581	73.6
   553	   27631	73.6
   554	   27682	73.7
   555	   27731	73.6
   556	   27781	73.6
   557	   27831	73.5
   558	   27881	73.0
   559	   27931	73.3
   560	   27982	73.3
   561	   28031	73.3
   562	   28081	73.2
   563	   28131	73.0
   564	   28181	72.9
   565	   28231	72.9
   566	   28281	73.0
   567	   28331	72.6
   568	   28381	73.0
   569	   28431	72.6
   570	   28481	72.5
   571	   28531	72.4
   572	   28581	72.4
   573	   28631	72.0
   574	   28681	72.6
   575	   28733	73.2
   576	   28781	73.0
   577	   28831	73.0
   578	   28882	73.2
   579	   28931	73.2
   580	   28981	73.0
   581	   29031	73.2
   582	   29081	72.9
   583	   29132	72.9
   584	   29181	72.9
   585	   29231	72.6
   586	   29281	72.8
   587	   29331	72.8
   588	   29382	72.8
   589	   29431	72.6
   590	   29481	72.6
   591	   29531	72.9
   592	   29581	72.8
   593	   29632	72.5
   594	   29681	72.8
   595	   29731	72.8
   596	   29781	72.4
   597	   29831	72.9
   598	   29881	73.0
   599	   29931	72.9
   600	   29981	73.0
   601	   30031	73.0
   602	   30081	73.0
   603	   30131	73.0
   604	   30181	73.0
   605	   30231	72.8
   606	   30281	73.3
   607	   30331	73.2
   608	   30381	73.5
   609	   30431	73.3
   610	   30481	73.5
   611	   30531	73.7
   612	   30582	73.6
   613	   30631	73.7
   614	   30681	73.6
   615	   30731	73.7
   616	   30781	73.9
   617	   30832	73.9
   618	   30883	73.9
   619	   30931	73.9
   620	   30981	73.9
   621	   31030	74.0
   622	   31082	74.0
   623	   31131	74.0
   624	   31181	73.7
   625	   31231	73.5
   626	   31280	74.0
   627	   31331	74.0
   628	   31381	73.3
   629	   31431	73.9
   630	   31481	73.6
   631	   31531	73.9
   632	   31581	73.7
   633	   31631	74.0
   634	   31681	73.7
   635	   31730	74.0
   636	   31781	74.0
   637	   31831	74.1
   638	   31881	74.1
   639	   31932	74.1
   640	   31980	73.7
   641	   32031	73.7
   642	   32081	73.7
   643	   32131	73.9
   644	   32181	73.6
   645	   32231	73.7
   646	   32281	73.6
   647	   32331	73.5
   648	   32380	73.5
   649	   32433	73.6
   650	   32481	73.6
   651	   32531	73.6
   652	   32581	73.5
   653	   32631	73.5
   654	   32681	73.9
   655	   32731	73.9
   656	   32781	73.9
   657	   32832	73.9
   658	   32880	73.7
   659	   32930	73.9
   660	   32982	73.9
   661	   33030	73.9
   662	   33080	73.9
   663	   33130	73.9
   664	   33180	74.0
   665	   33230	73.6
   666	   33281	74.0
   667	   33331	73.7
   668	   33380	73.6
   669	   33431	73.7
   670	   33481	73.5
   671	   33532	74.0
   672	   33580	74.0
   673	   33630	74.1
   674	   33680	74.1
   675	   33732	73.7
   676	   33781	74.0
   677	   33832	74.1
   678	   33880	74.1
   679	   33932	74.1
   680	   33980	74.3
   681	   34030	74.4
   682	   34082	74.3
   683	   34130	74.4
   684	   34180	74.5
   685	   34233	74.3
   686	   34280	74.4
   687	   34330	74.4
   688	   34381	74.7
   689	   34432	74.5
   690	   34483	74.4
   691	   34532	74.4
   692	   34582	74.5
   693	   34632	74.4
   694	   34682	74.5
   695	   34732	74.4
   696	   34780	74.5
   697	   34830	74.4
   698	   34882	74.7
   699	   34932	74.7
   700	   34982	74.7
   701	   35032	74.5
   702	   35080	74.5
   703	   35133	74.7
   704	   35182	74.5
   705	   35233	74.5
   706	   35282	74.7
   707	   35332	74.7
   708	   35382	74.7
   709	   35432	74.8
   710	   35482	74.8
   711	   35532	74.7
   712	   35582	74.8
   713	   35632	74.8
   714	   35682	74.9
   715	   35732	74.9
   716	   35782	74.8
   717	   35832	74.9
   718	   35883	74.9
   719	   35933	74.8
   720	   35982	74.9
   721	   36032	75.1
   722	   36082	75.1
   723	   36132	74.9
   724	   36183	75.1
   725	   36232	75.1
   726	   36282	75.2
   727	   36333	75.1
   728	   36382	75.1
   729	   36432	75.2
   730	   36482	75.2
   731	   36532	75.3
   732	   36582	75.3
   733	   36632	75.3
   734	   36682	75.5
   735	   36732	75.5
   736	   36783	75.6
   737	   36832	75.6
   738	   36882	75.6
   739	   36932	75.6
   740	   36983	75.6
   741	   37032	75.6
   742	   37082	75.7
   743	   37132	75.9
   744	   37182	75.9
   745	   37232	75.9
   746	   37282	75.9
   747	   37332	75.9
   748	   37382	75.9
   749	   37432	75.9
   750	   37482	75.9
   751	   37532	76.0
   752	   37582	76.0
   753	   37632	76.0
   754	   37682	76.2
   755	   37733	76.2
   756	   37782	76.3
   757	   37832	76.3
   758	   37883	76.2
   759	   37932	76.3
   760	   37982	76.3
   761	   38032	76.2
   762	   38082	76.3
   763	   38132	76.2
   764	   38183	76.3
   765	   38232	76.2
   766	   38282	76.3
   767	   38332	76.3
   768	   38382	76.3
   769	   38432	76.2
   770	   38482	76.4
   771	   38532	76.4
   772	   38582	76.3
   773	   38632	76.3
   774	   38682	76.4
   775	   38733	76.4
   776	   38782	76.4
   777	   38833	76.4
   778	   38882	76.3
   779	   38932	76.4
 
